"Key","MainFile","MainLine","TranslationFile","TranslationLine","English","Russian","BuiltinRussian"
"hire_master_smith_decision_confirm","localization/english/valyrian_decisions_l_english.yml","197","localization/russian/valyrian_decisions_l_russian.yml","198","Find me one of these 'Master Smiths'","Найти мне мастера из Квохора","Найдите мне одного из этих 'мастеров-кузнецов'."
"hire_master_smith_decision_desc","localization/english/valyrian_decisions_l_english.yml","194","localization/russian/valyrian_decisions_l_russian.yml","195","Long has the knowledge of how to rework Valyrian Steel been lost...however it is said that the master smiths of Qohor can still work the steel.","Тайна создания новой валирийской стали давно утрачена... но говорят, мастера-кузнецы Квохора всё ещё умеют перековывать этот металл.","Давно утрачены знания о том, как обрабатывать валирийскую сталь... однако говорят, что мастера-кузнецы Квохора все еще могут обрабатывать сталь."
"hire_master_smith_effect_tooltip","localization/english/valyrian_decisions_l_english.yml","196","localization/russian/valyrian_decisions_l_russian.yml","197","A Master Blacksmith from Qohor will be appointed as your Court Smith.","Квохорский мастер-кузнец станет вашим придворным кузнецом.","Мастер-кузнец из Квохора будет назначен вашим придворным кузнецом."
"hire_master_smith_tooltip","localization/english/valyrian_decisions_l_english.yml","198","localization/russian/valyrian_decisions_l_russian.yml","199","Find a master smith capable of forging Valyrian Steel","Найти мастера-кузнеца, способного перековывать валирийскую сталь","Найдите мастера-кузнеца, способного ковать валирийскую сталь"
"hurt_exploring_arm_valyria_desc","localization/english/valyrian_memories_l_english.yml","14","localization/russian/valyrian_memories_l_russian.yml","15","I lost my arm while exploring Valyria","Старая Валирия забрала у меня руку","Я потерял руку, исследуя Валирию."
"hurt_exploring_arm_valyria_desc_second_perspective","localization/english/valyrian_memories_l_english.yml","15","localization/russian/valyrian_memories_l_russian.yml","16","you lost your arm while exploring Valyria","Старая Валирия забрала у вас руку","вы потеряли руку во время исследования Валирии."
"hurt_exploring_arm_valyria_desc_third_perspective","localization/english/valyrian_memories_l_english.yml","16","localization/russian/valyrian_memories_l_russian.yml","17","[owner.GetName] lost [owner.GetHerHis] arm while exploring Valyria","в Старой Валирии [owner.GetName] [Select_CString(owner.IsFemale, 'потеряла', 'потерял' )] руку","[owner.GetName] потерял [owner.GetHerHis] руку во время исследования Валирии."
"hurt_exploring_leg_valyria_desc","localization/english/valyrian_memories_l_english.yml","10","localization/russian/valyrian_memories_l_russian.yml","11","I lost my leg while exploring Valyria","Старая Валирия забрала у меня ногу","Я потерял ногу, исследуя Валирию."
"hurt_exploring_leg_valyria_desc_second_perspective","localization/english/valyrian_memories_l_english.yml","11","localization/russian/valyrian_memories_l_russian.yml","12","you lost your leg while exploring Valyria","Старая Валирия забрала у вас ногу","вы потеряли ногу во время исследования Валирии."
"hurt_exploring_leg_valyria_desc_third_perspective","localization/english/valyrian_memories_l_english.yml","12","localization/russian/valyrian_memories_l_russian.yml","13","[owner.GetName] lost [owner.GetHerHis] leg while exploring Valyria","в Старой Валирии [owner.GetName] [Select_CString(owner.IsFemale, 'потеряла', 'потерял' )] ногу","[owner.GetName] потерял [owner.GetHerHis] ногу во время исследования Валирии."
"hurt_exploring_valyria","localization/english/valyrian_memories_l_english.yml","2","localization/russian/valyrian_memories_l_russian.yml","3","Injured exploring Valyria","Ранение в Старой Валирии","Раненые исследуют Валирию."
"hurt_exploring_valyria_arm","localization/english/valyrian_memories_l_english.yml","3","localization/russian/valyrian_memories_l_russian.yml","4","Injured exploring Valyria","Ранение в Старой Валирии","Раненые исследуют Валирию."
"hurt_exploring_valyria_desc","localization/english/valyrian_memories_l_english.yml","6","localization/russian/valyrian_memories_l_russian.yml","7","I was severely injured exploring while Valyria","исследование Старой Валирии обернулось для меня тяжёлым ранением","Я был тяжело ранен, когда исследовал Валирию."
"hurt_exploring_valyria_desc_second_perspective","localization/english/valyrian_memories_l_english.yml","7","localization/russian/valyrian_memories_l_russian.yml","8","you were severely injured exploring while Valyria","исследование Старой Валирии обернулось для вас тяжёлым ранением","вы были тяжело ранены, исследуя Валирию."
"hurt_exploring_valyria_desc_third_perspective","localization/english/valyrian_memories_l_english.yml","8","localization/russian/valyrian_memories_l_russian.yml","9","[owner.GetName] was severely injured while exploring Valyria","исследование Старой Валирии обернулось для [owner.GetName] тяжёлым ранением","[owner.GetName] был тяжело ранен при исследовании Валирии."
"hurt_exploring_valyria_leg","localization/english/valyrian_memories_l_english.yml","4","localization/russian/valyrian_memories_l_russian.yml","5","Injured exploring Valyria","Ранение в Старой Валирии","Раненые исследуют Валирию."
"impassable_sea_2","localization/english/valyrian_decisions_l_english.yml","119","localization/russian/valyrian_decisions_l_russian.yml","120","Old Valyria","Старая Валирия","Старая Валирия"
"is_dragon_blood","localization/english/valyrian_decisions_l_english.yml","124","localization/russian/valyrian_decisions_l_russian.yml","125","Has [Concept('dragonblood','Dragonblood')|E].","Обладает [Concept('dragonblood', 'драконьей кровью')|E].","Has [Concept('dragonblood','Драконья кровь')|E]."
"research_dragonlore.a","localization/english/valyrian_decisions_l_english.yml","215","localization/russian/valyrian_decisions_l_russian.yml","216","Interesting...","Такое знание нельзя снова утратить...","Интересно..."
"research_dragonlore_0001_desc","localization/english/valyrian_decisions_l_english.yml","214","localization/russian/valyrian_decisions_l_russian.yml","215","A portion of the book is dedicated to the study of a bond between Dragonrider and Dragon. Such a bond sacred bond forged between rider and dragon is not merely one of dominance but of mutual respect and understanding. The rider was required to undergo intense preparation, learning the ways of the dragon's mind, the nuances of its temperament.\n\nOnly then could they attempt the first flight together, a perilous and exhilarating test that either sealed their fates together or ended in tragedy.","Часть книги посвящена связи между драконьим наездником и драконом. Эти священные узы строились не только на господстве, но и на взаимном уважении и понимании. Наездник должен был пройти суровую подготовку: познать разум дракона и тонкости его нрава.\n\nЛишь после этого они могли решиться на первый совместный полёт — опасное и волнующее испытание, которое либо связывало их судьбы, либо заканчивалось трагедией.","Часть книги посвящена изучению связи между всадником и драконом. Священная связь между всадником и драконом - это не просто связь господства, а взаимное уважение и понимание. Всадник должен был пройти интенсивную подготовку, изучить ум дракона, нюансы его темперамента.\n\nИ только после этого они могли совершить первый совместный полет, опасное и волнующее испытание, которое либо скрепляло их судьбы, либо заканчивалось трагедией."
"research_dragonlore_0001_t","localization/english/valyrian_decisions_l_english.yml","213","localization/russian/valyrian_decisions_l_russian.yml","214","Long Lost Knowledge","Утраченное знание","Давно утраченное знание"
"research_dragonlore_decision","localization/english/valyrian_decisions_l_english.yml","206","localization/russian/valyrian_decisions_l_russian.yml","207","Research Dragonlore","Изучить драконьи предания","Изучить драконье предание"
"research_dragonlore_decision_confirm","localization/english/valyrian_decisions_l_english.yml","211","localization/russian/valyrian_decisions_l_russian.yml","212","Lets see what I can find...","Посмотрим, что удастся найти...","Посмотрим, что я смогу найти..."
"research_dragonlore_decision_desc","localization/english/valyrian_decisions_l_english.yml","207","localization/russian/valyrian_decisions_l_russian.yml","208","Much can be learned from the text within your Valyrian Book...Perhaps knowledge of Dragons can be rediscovered?","В тексте вашей валирийской книги скрыто немало тайн... Быть может, утраченные драконьи предания ещё удастся открыть заново?","Многое можно узнать из текста вашей валирийской книги... Возможно, знания о драконах могут быть открыты заново?"
"research_dragonlore_effect_tooltip","localization/english/valyrian_decisions_l_english.yml","209","localization/russian/valyrian_decisions_l_russian.yml","210","You will learn Dragonlore that has been lost to time.","Вы обретёте утраченные драконьи предания.","Вы познакомитесь с драконьим преданием, которое было утеряно со временем."
"research_dragonlore_tooltip","localization/english/valyrian_decisions_l_english.yml","210","localization/russian/valyrian_decisions_l_russian.yml","211","You will learn Dragonlore.","Вы обретёте драконьи предания.","Вы изучите драконье предание."
"returned_expedition_valyria","localization/english/valyrian_memories_l_english.yml","37","localization/russian/valyrian_memories_l_russian.yml","38","Returned from an expedition","Возвращение из Старой Валирии","Вернулся из экспедиции"
"returned_expedition_valyria_desc","localization/english/valyrian_memories_l_english.yml","33","localization/russian/valyrian_memories_l_russian.yml","34","I returned from my expedition to Valyria","мне удалось вернуться из Старой Валирии","Я вернулся из экспедиции в Валирию."
"returned_expedition_valyria_desc_second_perspective","localization/english/valyrian_memories_l_english.yml","34","localization/russian/valyrian_memories_l_russian.yml","35","you returned from your expedition to Valyria","вам удалось вернуться из Старой Валирии","Вы вернулся из экспедиции в Валирию."
"returned_expedition_valyria_desc_third_perspective","localization/english/valyrian_memories_l_english.yml","35","localization/russian/valyrian_memories_l_russian.yml","36","[owner.GetFullName] returned from [owner.GetHerHis] expedition to Valyria","[owner.GetFullName] [Select_CString(owner.IsFemale, 'вернулась', 'вернулся' )] из Старой Валирии","[owner.GetFullName] вернулся из [owner.GetHerHis] экспедиции в Валирию"
"returned_hurt_expedition_valyria","localization/english/valyrian_memories_l_english.yml","38","localization/russian/valyrian_memories_l_russian.yml","39","Returned from an expedition","Возвращение из Старой Валирии","Вернулся из экспедиции"
"returned_hurt_expedition_valyria_desc","localization/english/valyrian_memories_l_english.yml","40","localization/russian/valyrian_memories_l_russian.yml","41","I returned severely injured from my expedition to Valyria","Старая Валирия отпустила меня с тяжёлыми ранами","Я вернулся тяжело раненым из экспедиции в Валирию."
"returned_hurt_expedition_valyria_desc_second_perspective","localization/english/valyrian_memories_l_english.yml","41","localization/russian/valyrian_memories_l_russian.yml","42","you returned severely injured from your expedition to Valyria","Старая Валирия отпустила вас с тяжёлыми ранами","Вы вернулись тяжело раненным из экспедиции в Валирию"
"returned_hurt_expedition_valyria_desc_third_perspective","localization/english/valyrian_memories_l_english.yml","42","localization/russian/valyrian_memories_l_russian.yml","43","[owner.GetFullName] returned severely injured from [owner.GetHerHis] expedition to Valyria","Старая Валирия отпустила [owner.GetFullName] с тяжёлыми ранами","[owner.GetFullName] вернулся тяжелораненым из [owner.GetHerHis] экспедиции в Валирию"
"returned_sick_expedition_valyria","localization/english/valyrian_memories_l_english.yml","36","localization/russian/valyrian_memories_l_russian.yml","37","Returned from an expedition","Возвращение из Старой Валирии","Вернулся из экспедиции"
"returned_sick_expedition_valyria_desc","localization/english/valyrian_memories_l_english.yml","44","localization/russian/valyrian_memories_l_russian.yml","45","I returned with a deadly disease from my expedition to Valyria","возвращение из Старой Валирии обернулось для меня смертельной болезнью","Я вернулся со смертельной болезнью из экспедиции в Валирию."
"returned_sick_expedition_valyria_desc_second_perspective","localization/english/valyrian_memories_l_english.yml","45","localization/russian/valyrian_memories_l_russian.yml","46","you returned with a deadly disease from your expedition to Valyria","возвращение из Старой Валирии обернулось для вас смертельной болезнью","Вы вернулись со смертельной болезнью из экспедиции в Валирию"
"returned_sick_expedition_valyria_desc_third_perspective","localization/english/valyrian_memories_l_english.yml","46","localization/russian/valyrian_memories_l_russian.yml","47","[owner.GetFullName] returned with a deadly disease from [owner.GetHerHis] expedition to Valyria","[owner.GetFullName] [Select_CString(owner.IsFemale, 'привезла', 'привёз' )] смертельную болезнь из Старой Валирии","[owner.GetFullName] вернулся со смертельной болезнью из [owner.GetHerHis] экспедиции в Валирию"
"scheme_dragon_horn","localization/english/modifiers/valyrian_modifiers_l_english.yml","3","localization/russian/valyrian_modifiers_l_russian.yml","4","Dragon Horn: $VALUE|+0=-+$","Драконий рог: $VALUE|+0=-+$","Драконий рог: $VALUE|+0=-+$"
"scheme_dragon_horn_enchanted","localization/english/modifiers/valyrian_modifiers_l_english.yml","6","localization/russian/valyrian_modifiers_l_russian.yml","7","Enchanted Artifact: $VALUE|+0=-+$","Пробуждённый артефакт: $VALUE|+0=-+$","Зачарованный артефакт: $VALUE|+0=-+$"
"scheme_dragon_whip","localization/english/modifiers/valyrian_modifiers_l_english.yml","4","localization/russian/valyrian_modifiers_l_russian.yml","5","Dragon Whip: $VALUE|+0=-+$","Драконья плеть: $VALUE|+0=-+$","Драконий хлыст: $VALUE|+0=-+$"
"scheme_valyrian_book","localization/english/modifiers/valyrian_modifiers_l_english.yml","5","localization/russian/valyrian_modifiers_l_russian.yml","6","Valyrian Book: $VALUE|+0=-+$","Валирийская книга: $VALUE|+0=-+$","Валирийская книга: $VALUE|+0=-+$"
"sea_province_023","localization/english/valyrian_decisions_l_english.yml","117","localization/russian/valyrian_decisions_l_russian.yml","118","Old Valyria","Старая Валирия","Старая Валирия"
"sent_relative_to_valyria","localization/english/valyrian_memories_l_english.yml","31","localization/russian/valyrian_memories_l_russian.yml","32","Sent relative to die in Valyria","Родич, отправленный на смерть в Старую Валирию","Отправил родственника умирать в Валирию"
"toast_vs_goblet","localization/english/valyrian_fsb_poses_l_english.yml","110","localization/russian/valyrian_fsb_poses_l_russian.yml","111","@valyrian_steel_icon! Valyrian Steel Goblet (Toast)","@valyrian_steel_icon! Кубок из валирийской стали (тостует)","@valyrian_steel_icon! Кубок из валирийской стали (Тост)"" ""@valyrian_steel_icon! Кубок из валирийской стали (Тост)"
"un_enchant_dragon_horn","localization/english/valyrian_decisions_l_english.yml","177","localization/russian/valyrian_decisions_l_russian.yml","178","Un Enchant Dragon Horn","Усмирить драконий рог","Снять зачарование с драконьего рога"
"un_enchant_dragon_horn_confirm","localization/english/valyrian_decisions_l_english.yml","183","localization/russian/valyrian_decisions_l_russian.yml","184","Let me be rid of this cursed artifact...","Пора избавиться от бремени этого проклятого артефакта...","Позволь мне избавиться от этого проклятого артефакта..."
"un_enchant_dragon_horn_desc","localization/english/valyrian_decisions_l_english.yml","178","localization/russian/valyrian_decisions_l_russian.yml","179","The burden of carrying a Dragon Horn is heavy...however there are reportedly ways to reduce its effect on those it is near.","Нести при себе драконий рог — тяжкое бремя... но, как говорят, существуют способы ослабить его воздействие на тех, кто находится рядом.","Бремя ношения драконьего рога тяжелое... однако, по слухам, есть способы уменьшить его эффект на тех, с кем он находится рядом."
"un_enchant_dragon_horn_tooltip","localization/english/valyrian_decisions_l_english.yml","180","localization/russian/valyrian_decisions_l_russian.yml","181","The enchantment benefits and penalties will be removed","Преимущества и штрафы пробуждения будут сняты.","Преимущества от зачарования и штрафы будут сняты"
"un_enchant_dragon_horn_tooltip_2","localization/english/valyrian_decisions_l_english.yml","181","localization/russian/valyrian_decisions_l_russian.yml","182","The Dragon Horn will no longer be able to be used in the binding ritual.","Драконий рог больше нельзя будет использовать в ритуале связывания.","Драконий рог больше нельзя будет использовать в ритуале связывания."
"un_enchant_dragon_horn_tt","localization/english/valyrian_decisions_l_english.yml","184","localization/russian/valyrian_decisions_l_russian.yml","185","The enchantment benefits and penalties will be removed, and the horn will no longer be able to be used in the binding ritual.","Преимущества и штрафы пробуждения будут сняты, а рог больше нельзя будет использовать в ритуале связывания.","Преимущества от зачарования и штрафы будут сняты, и рог больше нельзя будет использовать в ритуале связывания."
"valyrian_book_desc","localization/english/artifacts/targ_artifacts_l_english.yml","46","localization/russian/targ_artifacts_l_russian.yml","47","An ancient Valyrian book, bound in leather, is a relic from the lost civilization. The pages, delicate and aged, are inscribed with cryptic glyphs and arcane knowledge. This tome is said to contain powerful spells, dragon lore, and secrets of the Valyrian steel, making it a coveted artifact for scholars and sorcerers alike.\n\nIt is said that ancient Dragonlore can be learned through books such as this one...","Древняя валирийская книга в кожаном переплёте — реликт погибшей цивилизации. Её хрупкие, потемневшие от времени страницы исписаны загадочной валирийской вязью и тайными знаниями. Говорят, этот фолиант хранит могущественные заклинания, драконьи предания и тайны валирийской стали, а потому одинаково желанен для учёных, колдунов и всякого, кто ищет власть над драконами.\n\nСчитается, что по таким книгам можно восстановить забытые драконьи предания...","Древняя валирийская книга, переплетенная в кожу, - реликвия погибшей цивилизации. Тонкие и состаренные страницы испещрены загадочными глифами и магическими знаниями. Считается, что в этом фолианте содержатся могущественные заклинания, предания о драконах и секреты валирийской стали, что делает его желанным артефактом для ученых и колдунов.\n\nГоворят, что древние драконьи предания можно узнать из таких книг, как эта..."
"valyrian_invasion_egg_black","localization/english/valyrian_fsb_poses_l_english.yml","14","localization/russian/valyrian_fsb_poses_l_russian.yml","15","@valyrian_invasion_egg_blue! Black Egg","@valyrian_invasion_egg_blue! Чёрное яйцо","@valyrian_invasion_egg_blue! Черное яйцо"
"valyrian_invasion_egg_blue","localization/english/valyrian_fsb_poses_l_english.yml","30","localization/russian/valyrian_fsb_poses_l_russian.yml","31","@valyrian_invasion_egg_blue! Blue Egg","@valyrian_invasion_egg_blue! Синее яйцо","@valyrian_invasion_egg_blue! Синее яйцо"
"valyrian_invasion_egg_brown","localization/english/valyrian_fsb_poses_l_english.yml","26","localization/russian/valyrian_fsb_poses_l_russian.yml","27","@valyrian_invasion_egg_blue! Brown Egg","@valyrian_invasion_egg_blue! Коричневое яйцо","@valyrian_invasion_egg_blue! Коричневое яйцо"
"valyrian_invasion_egg_green","localization/english/valyrian_fsb_poses_l_english.yml","22","localization/russian/valyrian_fsb_poses_l_russian.yml","23","@valyrian_invasion_egg_blue! Green Egg","@valyrian_invasion_egg_blue! Зелёное яйцо","@valyrian_invasion_egg_blue! Зеленое яйцо"
"valyrian_invasion_egg_grey","localization/english/valyrian_fsb_poses_l_english.yml","20","localization/russian/valyrian_fsb_poses_l_russian.yml","21","@valyrian_invasion_egg_blue! Grey Egg","@valyrian_invasion_egg_blue! Серое яйцо","@valyrian_invasion_egg_blue! Серое яйцо"
"valyrian_invasion_egg_meraxes","localization/english/valyrian_fsb_poses_l_english.yml","16","localization/russian/valyrian_fsb_poses_l_russian.yml","17","@valyrian_invasion_egg_blue! Meraxes' Egg","@valyrian_invasion_egg_blue! Яйцо Мераксес","@valyrian_invasion_egg_blue! Яйцо Мераксес"
"valyrian_invasion_egg_orange","localization/english/valyrian_fsb_poses_l_english.yml","19","localization/russian/valyrian_fsb_poses_l_russian.yml","20","@valyrian_invasion_egg_blue! Orange Egg","@valyrian_invasion_egg_blue! Оранжевое яйцо","@valyrian_invasion_egg_blue! Оранжевое яйцо"
"valyrian_invasion_egg_pink","localization/english/valyrian_fsb_poses_l_english.yml","23","localization/russian/valyrian_fsb_poses_l_russian.yml","24","@valyrian_invasion_egg_blue! Pink Egg","@valyrian_invasion_egg_blue! Розовое яйцо","@valyrian_invasion_egg_blue! Розовое яйцо"
"valyrian_invasion_egg_purple","localization/english/valyrian_fsb_poses_l_english.yml","28","localization/russian/valyrian_fsb_poses_l_russian.yml","29","@valyrian_invasion_egg_blue! Purple Egg","@valyrian_invasion_egg_blue! Пурпурное яйцо","@valyrian_invasion_egg_blue! Фиолетовое яйцо"
"valyrian_invasion_egg_rainbow","localization/english/valyrian_fsb_poses_l_english.yml","32","localization/russian/valyrian_fsb_poses_l_russian.yml","33","@valyrian_invasion_egg_blue! Rainbow Egg","@valyrian_invasion_egg_blue! Радужное яйцо","@valyrian_invasion_egg_blue! Радужное яйцо"
"valyrian_invasion_egg_red","localization/english/valyrian_fsb_poses_l_english.yml","27","localization/russian/valyrian_fsb_poses_l_russian.yml","28","@valyrian_invasion_egg_blue! Red Egg","@valyrian_invasion_egg_blue! Красное яйцо","@valyrian_invasion_egg_blue! Красное яйцо"
"valyrian_invasion_egg_tan","localization/english/valyrian_fsb_poses_l_english.yml","18","localization/russian/valyrian_fsb_poses_l_russian.yml","19","@valyrian_invasion_egg_blue! Tan Egg","@valyrian_invasion_egg_blue! Песчаное яйцо","@valyrian_invasion_egg_blue! Светло-коричневое яйцо"
"valyrian_invasion_egg_vhagar","localization/english/valyrian_fsb_poses_l_english.yml","15","localization/russian/valyrian_fsb_poses_l_russian.yml","16","@valyrian_invasion_egg_blue! Vhagar Egg","@valyrian_invasion_egg_blue! Яйцо Вхагар","@valyrian_invasion_egg_blue! Яйцо Вхагар"
"valyrian_invasion_egg_white","localization/english/valyrian_fsb_poses_l_english.yml","24","localization/russian/valyrian_fsb_poses_l_russian.yml","25","@valyrian_invasion_egg_blue! White Egg","@valyrian_invasion_egg_blue! Белое яйцо","@valyrian_invasion_egg_blue! Белое яйцо"
"valyrian_invasion_egg_yellow","localization/english/valyrian_fsb_poses_l_english.yml","31","localization/russian/valyrian_fsb_poses_l_russian.yml","32","@valyrian_invasion_egg_blue! Yellow Egg","@valyrian_invasion_egg_blue! Жёлтое яйцо","@valyrian_invasion_egg_blue! Желтое яйцо"
"valyrian_invasion_vs_axe_1","localization/english/valyrian_fsb_poses_l_english.yml","59","localization/russian/valyrian_fsb_poses_l_russian.yml","60","@valyrian_steel_icon! Valyrian Steel Axe Low","@valyrian_steel_icon! Топор из валирийской стали — низкая стойка","@valyrian_steel_icon! Топор из валирийской стали Низ"
"valyrian_invasion_vs_axe_2","localization/english/valyrian_fsb_poses_l_english.yml","60","localization/russian/valyrian_fsb_poses_l_russian.yml","61","@valyrian_steel_icon! Valyrian Steel Axe Duel","@valyrian_steel_icon! Топор из валирийской стали — дуэль","@valyrian_steel_icon! Топор из валирийской стали Дуэль"
"valyrian_invasion_vs_axe_3","localization/english/valyrian_fsb_poses_l_english.yml","61","localization/russian/valyrian_fsb_poses_l_russian.yml","62","@valyrian_steel_icon! Valyrian Steel Axe Celebrate","@valyrian_steel_icon! Топор из валирийской стали — триумфальная поза","@valyrian_steel_icon! Топор из валирийской стали Празднование"
"valyrian_invasion_vs_dagger_1_1","localization/english/valyrian_fsb_poses_l_english.yml","63","localization/russian/valyrian_fsb_poses_l_russian.yml","64","@valyrian_steel_icon! Valyrian Steel Dagger Spymaster","@valyrian_steel_icon! Кинжал из валирийской стали — поза тайного советника","@valyrian_steel_icon! Кинжал из валирийской стали Тайный советник"
"valyrian_invasion_vs_dagger_1_2","localization/english/valyrian_fsb_poses_l_english.yml","64","localization/russian/valyrian_fsb_poses_l_russian.yml","65","@valyrian_steel_icon! Valyrian Steel Dagger Duel","@valyrian_steel_icon! Кинжал из валирийской стали — дуэль","@valyrian_steel_icon! Кинжал из валирийской стали Дуэль"
"valyrian_invasion_vs_dagger_1_3","localization/english/valyrian_fsb_poses_l_english.yml","65","localization/russian/valyrian_fsb_poses_l_russian.yml","66","@valyrian_steel_icon! Valyrian Steel Dagger Assassin","@valyrian_steel_icon! Кинжал из валирийской стали — поза убийцы","@valyrian_steel_icon! Кинжал из валирийской стали Убийца"
"valyrian_invasion_vs_halberd_1","localization/english/valyrian_fsb_poses_l_english.yml","75","localization/russian/valyrian_fsb_poses_l_russian.yml","76","@valyrian_steel_icon! Valyrian Steel Halberd Hold","@valyrian_steel_icon! Алебарда из валирийской стали — в руках","@valyrian_steel_icon! Алебарда из валирийской стали Удерживать"
"valyrian_invasion_vs_halberd_2","localization/english/valyrian_fsb_poses_l_english.yml","76","localization/russian/valyrian_fsb_poses_l_russian.yml","77","@valyrian_steel_icon! Valyrian Steel Halberd Celebrate","@valyrian_steel_icon! Алебарда из валирийской стали — триумфальная поза","@valyrian_steel_icon! Алебарда из валирийской стали Празднование"
"valyrian_invasion_vs_halberd_3","localization/english/valyrian_fsb_poses_l_english.yml","77","localization/russian/valyrian_fsb_poses_l_russian.yml","78","@valyrian_steel_icon! Valyrian Steel Halberd Duel","@valyrian_steel_icon! Алебарда из валирийской стали — дуэль","@valyrian_steel_icon! Алебарда из валирийской стали Дуэль"
"valyrian_invasion_vs_mace_1","localization/english/valyrian_fsb_poses_l_english.yml","51","localization/russian/valyrian_fsb_poses_l_russian.yml","52","@valyrian_steel_icon! Valyrian Steel Mace 1 Low","@valyrian_steel_icon! Булава из валирийской стали (вариант 1) — низкая стойка","@valyrian_steel_icon! Булава из валирийской стали 1 Низ"
"valyrian_invasion_vs_mace_2","localization/english/valyrian_fsb_poses_l_english.yml","52","localization/russian/valyrian_fsb_poses_l_russian.yml","53","@valyrian_steel_icon! Valyrian Steel Mace 1 Shoulder","@valyrian_steel_icon! Булава из валирийской стали (вариант 1) — на плече","@valyrian_steel_icon! Булава из валирийской стали 1 Плечо"
"valyrian_invasion_vs_mace_2_2","localization/english/valyrian_fsb_poses_l_english.yml","72","localization/russian/valyrian_fsb_poses_l_russian.yml","73","@valyrian_steel_icon! Valyrian Steel Mace 2 Shoulder","@valyrian_steel_icon! Булава из валирийской стали (вариант 2) — на плече","@valyrian_steel_icon! Булава из валирийской стали 2 Плечо"
"valyrian_invasion_vs_mace_2_2_1","localization/english/valyrian_fsb_poses_l_english.yml","71","localization/russian/valyrian_fsb_poses_l_russian.yml","72","@valyrian_steel_icon! Valyrian Steel Mace 2 Low","@valyrian_steel_icon! Булава из валирийской стали (вариант 2) — низкая стойка","@valyrian_steel_icon! Булава из валирийской стали 2 Низ"
"valyrian_invasion_vs_mace_2_3","localization/english/valyrian_fsb_poses_l_english.yml","73","localization/russian/valyrian_fsb_poses_l_russian.yml","74","@valyrian_steel_icon! Valyrian Steel Mace 2 Duel","@valyrian_steel_icon! Булава из валирийской стали (вариант 2) — дуэль","@valyrian_steel_icon! Булава из валирийской стали 2 Дуэль"
"valyrian_invasion_vs_mace_3","localization/english/valyrian_fsb_poses_l_english.yml","53","localization/russian/valyrian_fsb_poses_l_russian.yml","54","@valyrian_steel_icon! Valyrian Steel Mace 1 Duel","@valyrian_steel_icon! Булава из валирийской стали (вариант 1) — дуэль","@valyrian_steel_icon! Булава из валирийской стали 1 Дуэль"
"valyrian_invasion_vs_spear_1_1","localization/english/valyrian_fsb_poses_l_english.yml","55","localization/russian/valyrian_fsb_poses_l_russian.yml","56","@valyrian_steel_icon! Valyrian Steel Spear Hold","@valyrian_steel_icon! Копьё из валирийской стали — в руках","@valyrian_steel_icon! Копье из валирийской стали Удерживать"
"valyrian_invasion_vs_spear_1_2","localization/english/valyrian_fsb_poses_l_english.yml","56","localization/russian/valyrian_fsb_poses_l_russian.yml","57","@valyrian_steel_icon! Valyrian Steel Spear Celebrate","@valyrian_steel_icon! Копьё из валирийской стали — триумфальная поза","@valyrian_steel_icon! Копье из валирийской стали Празднование"
"valyrian_invasion_vs_spear_1_3","localization/english/valyrian_fsb_poses_l_english.yml","57","localization/russian/valyrian_fsb_poses_l_russian.yml","58","@valyrian_steel_icon! Valyrian Steel Spear Duel","@valyrian_steel_icon! Копьё из валирийской стали — дуэль","@valyrian_steel_icon! Копье из валирийской стали Дуэль"
"valyrian_invasion_vs_sword_1_1","localization/english/valyrian_fsb_poses_l_english.yml","34","localization/russian/valyrian_fsb_poses_l_russian.yml","35","@valyrian_steel_icon! Valyrian Steel Sword 1 Low","@valyrian_steel_icon! Меч из валирийской стали (вариант 1) — низкая стойка","@valyrian_steel_icon! Меч из валирийской стали 1 Низ"
"valyrian_invasion_vs_sword_1_2","localization/english/valyrian_fsb_poses_l_english.yml","35","localization/russian/valyrian_fsb_poses_l_russian.yml","36","@valyrian_steel_icon! Valyrian Steel Sword 1 Shoulder","@valyrian_steel_icon! Меч из валирийской стали (вариант 1) — на плече","@valyrian_steel_icon! Меч из валирийской стали 1 Плечо"
"valyrian_invasion_vs_sword_1_3","localization/english/valyrian_fsb_poses_l_english.yml","36","localization/russian/valyrian_fsb_poses_l_russian.yml","37","@valyrian_steel_icon! Valyrian Steel Sword 1 Duel","@valyrian_steel_icon! Меч из валирийской стали (вариант 1) — дуэль","@valyrian_steel_icon! Меч из валирийской стали 1 Дуэль"
"valyrian_invasion_vs_sword_2_1","localization/english/valyrian_fsb_poses_l_english.yml","38","localization/russian/valyrian_fsb_poses_l_russian.yml","39","@valyrian_steel_icon! Valyrian Steel Sword 2 Low","@valyrian_steel_icon! Меч из валирийской стали (вариант 2) — низкая стойка","@valyrian_steel_icon! Меч из валирийской стали 2 Низ"
"valyrian_invasion_vs_sword_2_2","localization/english/valyrian_fsb_poses_l_english.yml","39","localization/russian/valyrian_fsb_poses_l_russian.yml","40","@valyrian_steel_icon! Valyrian Steel Sword 2 Shoulder","@valyrian_steel_icon! Меч из валирийской стали (вариант 2) — на плече","@valyrian_steel_icon! Меч из валирийской стали 2 Плечо"
