LogLine,Category,Attribution,Symbols,Evidence,SourceMods,Component,OriginalOwner,Files,Message
1789,dna_unknown_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_crownlands.txt,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_crownlands.txt line: 2321 (Branfield_asoiaf_2)
1790,dna_unknown_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_crownlands.txt,No gene with key: gene_bs_head_round_shape in group human at file: common/dna_data/test_dna_crownlands.txt line: 2324 (Branfield_asoiaf_2)
1791,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_face_dacals! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1792,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_primary_color_hue! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1793,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_primary_color_value! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1794,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_secondary_hue! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1795,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_secondary_value! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1796,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_tertiary_hue! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1797,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_tertiary_value! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1798,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_eye_color_hue! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1799,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_eye_color_value! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1800,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_horn_color_hue! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1801,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_horn_color_value! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1802,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1803,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1804,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1805,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1806,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1807,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1808,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1809,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_metallic_scales_strength! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1810,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1811,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1812,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_wounded! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1813,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_body_shading! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1814,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1815,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_wings_shading! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1816,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_bs_head_shape! at 'file: common/dna_data/test_dna_crownlands.txt line: 2165 (Branfield_asoiaf_2)'
1817,dna_template,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:136,AGOT+,common/dna_data/test_dna_crownlands.txt,Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_crownlands.txt line: 2471 (Thorne_asoiaf_17)
1818,dna_template,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:136,AGOT+,common/dna_data/test_dna_crownlands.txt,Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_crownlands.txt line: 2471 (Thorne_asoiaf_17)
1819,dna_unknown_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_crownlands.txt,No gene with key: gene_dragon_scales_effect in group human at file: common/dna_data/test_dna_crownlands.txt line: 2490 (Thorne_asoiaf_17)
1820,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_tertiary_hue! at 'file: common/dna_data/test_dna_crownlands.txt line: 2344 (Thorne_asoiaf_17)'
1821,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_tertiary_value! at 'file: common/dna_data/test_dna_crownlands.txt line: 2344 (Thorne_asoiaf_17)'
1822,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_primary_color_saturation! at 'file: common/dna_data/test_dna_crownlands.txt line: 2344 (Thorne_asoiaf_17)'
1823,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_secondary_saturation! at 'file: common/dna_data/test_dna_crownlands.txt line: 2344 (Thorne_asoiaf_17)'
1824,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_tertiary_saturation! at 'file: common/dna_data/test_dna_crownlands.txt line: 2344 (Thorne_asoiaf_17)'
1825,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_eye_color_saturation! at 'file: common/dna_data/test_dna_crownlands.txt line: 2344 (Thorne_asoiaf_17)'
1826,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_horn_color_saturation! at 'file: common/dna_data/test_dna_crownlands.txt line: 2344 (Thorne_asoiaf_17)'
1827,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_fire_color! at 'file: common/dna_data/test_dna_crownlands.txt line: 2344 (Thorne_asoiaf_17)'
1828,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_fire_smoke! at 'file: common/dna_data/test_dna_crownlands.txt line: 2344 (Thorne_asoiaf_17)'
1829,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_metallic_scales_strength! at 'file: common/dna_data/test_dna_crownlands.txt line: 2344 (Thorne_asoiaf_17)'
1830,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_scale_shadows! at 'file: common/dna_data/test_dna_crownlands.txt line: 2344 (Thorne_asoiaf_17)'
1831,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_scale_highlights! at 'file: common/dna_data/test_dna_crownlands.txt line: 2344 (Thorne_asoiaf_17)'
1832,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_wounded! at 'file: common/dna_data/test_dna_crownlands.txt line: 2344 (Thorne_asoiaf_17)'
1833,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_body_shading! at 'file: common/dna_data/test_dna_crownlands.txt line: 2344 (Thorne_asoiaf_17)'
1834,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_body_pattern! at 'file: common/dna_data/test_dna_crownlands.txt line: 2344 (Thorne_asoiaf_17)'
1835,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_wings_shading! at 'file: common/dna_data/test_dna_crownlands.txt line: 2344 (Thorne_asoiaf_17)'
1836,dna_unknown_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_crownlands.txt,No gene with key: gene_dragon_skin_hue in group human at file: common/dna_data/test_dna_crownlands.txt line: 2637 (Thorne_asoiaf_3)
1837,dna_unknown_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_crownlands.txt,No gene with key: gene_dragon_skin_value in group human at file: common/dna_data/test_dna_crownlands.txt line: 2638 (Thorne_asoiaf_3)
1838,dna_unknown_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_crownlands.txt,No gene with key: gene_dragon_highlight_hue in group human at file: common/dna_data/test_dna_crownlands.txt line: 2639 (Thorne_asoiaf_3)
1839,dna_unknown_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_crownlands.txt,No gene with key: gene_dragon_highlight_value in group human at file: common/dna_data/test_dna_crownlands.txt line: 2640 (Thorne_asoiaf_3)
1840,dna_unknown_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_crownlands.txt,No gene with key: gene_dragon_eye_hue in group human at file: common/dna_data/test_dna_crownlands.txt line: 2641 (Thorne_asoiaf_3)
1841,dna_unknown_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_crownlands.txt,No gene with key: gene_dragon_eye_value in group human at file: common/dna_data/test_dna_crownlands.txt line: 2642 (Thorne_asoiaf_3)
1842,dna_unknown_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_crownlands.txt,No gene with key: gene_dragon_horn_hue in group human at file: common/dna_data/test_dna_crownlands.txt line: 2643 (Thorne_asoiaf_3)
1843,dna_unknown_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:184,AGOT+,common/dna_data/test_dna_crownlands.txt,No gene with key: gene_dragon_horn_value in group human at file: common/dna_data/test_dna_crownlands.txt line: 2644 (Thorne_asoiaf_3)
1844,dna_template,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:136,AGOT+,common/dna_data/test_dna_crownlands.txt,Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_crownlands.txt line: 2651 (Thorne_asoiaf_3)
1845,dna_template,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:136,AGOT+,common/dna_data/test_dna_crownlands.txt,Unknown gene_dragon_main_horn_shape gene template dragon_horns_none at file: common/dna_data/test_dna_crownlands.txt line: 2651 (Thorne_asoiaf_3)
1846,dna_missing_gene,Direct file,,common/dna_data/test_dna_crownlands.txt,,portraitcontext.cpp:326,AGOT+,common/dna_data/test_dna_crownlands.txt,Persistent portrait info missing gene gene_dragon_primary_color_hue! at 'file: common/dna_data/test_dna_crownlands.txt line: 2524 (Thorne_asoiaf_3)'
