File,DNA,OldGene,OldValue,TargetCandidate,TargetValue,OldZero,TargetZero,CandidateOnly
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_bs_eye_fold_2,"""eye_fold_2"" 13 ""eye_fold_2"" 13",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 66 ""eye_fold_shape_neg"" 66",False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_eye_size,"""eye_size"" 119 ""eye_size"" 119",gene_bs_eye_size,"""eye_size_neg"" 21 ""eye_size_neg"" 21",False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_eye_shut_top,"""eye_shut_top"" 118 ""eye_shut_top"" 118",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_neg"" 33 ""eye_upper_lid_size_neg"" 33",False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_eye_shut_bottom,"""eye_shut_bottom"" 121 ""eye_shut_bottom"" 121",gene_bs_eye_lower_lid_size,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_forehead_inner_brow_width,"""inner_brow_width"" 128 ""inner_brow_width"" 128",gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 10 ""eyebrow_inner_width_max"" 10",False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31,gene_bs_head_round_shape,"""head_round_shape"" 0 ""head_round_shape"" 0",gene_bs_head_shape,,True,False,False
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31,gene_bs_eye_fold_2,"""eye_fold_2"" 114 ""eye_fold_2"" 114",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 117 ""eye_fold_shape_neg"" 117",False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31_HBO,gene_bs_head_round_shape,"""head_round_shape"" 0 ""head_round_shape"" 0",gene_bs_head_shape,,True,False,False
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31_HBO,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31_HBO,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31_HBO,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31_HBO,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31_HBO,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31_HBO,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31_HBO,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31_HBO,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34,gene_bs_head_round_shape,"""head_round_shape"" 36 ""head_round_shape"" 36",gene_bs_head_shape,,False,False,False
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34,gene_bs_eye_fold_2,"""eye_fold_2"" 132 ""eye_fold_2"" 132",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 117 ""eye_fold_shape_neg"" 117",False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34_HBO,gene_bs_head_round_shape,"""head_round_shape"" 0 ""head_round_shape"" 0",gene_bs_head_shape,,True,False,False
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34_HBO,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34_HBO,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34_HBO,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34_HBO,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34_HBO,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34_HBO,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34_HBO,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34_HBO,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35,gene_bs_head_round_shape,"""head_round_shape"" 0 ""head_round_shape"" 0",gene_bs_head_shape,,True,False,False
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35,gene_bs_eye_fold_2,"""eye_fold_2"" 16 ""eye_fold_2"" 16",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 67 ""eye_fold_shape_neg"" 67",False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35_HBO,gene_bs_head_round_shape,"""head_round_shape"" 0 ""head_round_shape"" 0",gene_bs_head_shape,,True,False,False
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35_HBO,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35_HBO,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35_HBO,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35_HBO,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35_HBO,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35_HBO,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35_HBO,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35_HBO,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_43,gene_bs_head_round_shape,"""head_round_shape"" 0 ""head_round_shape"" 0",gene_bs_head_shape,,True,False,False
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_43,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_43,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_43,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_43,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_43,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_43,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_43,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_43,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_44,gene_bs_head_round_shape,"""head_round_shape"" 0 ""head_round_shape"" 0",gene_bs_head_shape,,True,False,False
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_44,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_44,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_44,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_44,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_44,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_44,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_44,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_44,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_75,gene_bs_head_round_shape,"""head_round_shape"" 0 ""head_round_shape"" 0",gene_bs_head_shape,,True,False,False
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_75,gene_bs_eye_fold_2,"""eye_fold_2"" 0 ""eye_fold_2"" 0",gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 61 ""eye_fold_shape_pos"" 61",True,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_75,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_75,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_75,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_75,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_75,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_75,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_75,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_75,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_76,gene_dragon_scales_effect,"""dragon_scales_metallic"" 127 ""dragon_scales_metallic"" 127",gene_dragon_metallic_scales_strength,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_77,gene_bs_head_round_shape,"""head_round_shape"" 137 ""head_round_shape"" 137",gene_bs_head_shape,,False,False,False
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_77,gene_bs_eye_fold_2,"""eye_fold_2"" 0 ""eye_fold_2"" 0",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 102 ""eye_fold_shape_neg"" 102",True,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_77,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_77,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_77,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_77,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_77,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_77,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_77,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_77,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_bs_head_round_shape,"""head_round_shape"" 24 ""head_round_shape"" 24",gene_bs_head_shape,,False,False,False
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_bs_eye_fold_2,"""eye_fold_2"" 12 ""eye_fold_2"" 12",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 49 ""eye_fold_shape_neg"" 49",False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_eye_size,"""eye_size"" 117 ""eye_size"" 117",gene_bs_eye_size,"""eye_size_pos"" 0 ""eye_size_pos"" 0",False,True,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_eye_shut_top,"""eye_shut_top"" 126 ""eye_shut_top"" 126",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 85 ""eye_upper_lid_size_pos"" 85",False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_eye_shut_bottom,"""eye_shut_bottom"" 124 ""eye_shut_bottom"" 124",gene_bs_eye_lower_lid_size,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_forehead_inner_brow_width,"""vanilla_inner_brow_width"" 130 ""vanilla_inner_brow_width"" 130",gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 4 ""eyebrow_inner_width_max"" 4",False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_dragon_eye_value,"""dragon_eye_value"" 127 ""dragon_eye_value"" 127",gene_dragon_eye_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_dragon_horn_hue,"""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127",gene_dragon_horn_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_dragon_horn_value,"""dragon_horn_value"" 127 ""dragon_horn_value"" 127",gene_dragon_horn_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_bs_head_round_shape,"""head_round_shape"" 16 ""head_round_shape"" 16",gene_bs_head_shape,,False,False,False
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_bs_eye_fold_2,"""eye_fold_2"" 0 ""eye_fold_2"" 0",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 121 ""eye_fold_shape_neg"" 121",True,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_eye_size,"""eye_size"" 120 ""eye_size"" 120",gene_bs_eye_size,"""eye_size_pos"" 24 ""eye_size_pos"" 24",False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_eye_shut_top,"""eye_shut_top"" 137 ""eye_shut_top"" 137",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 119 ""eye_upper_lid_size_pos"" 119",False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_eye_shut_bottom,"""eye_shut_bottom"" 140 ""eye_shut_bottom"" 140",gene_bs_eye_lower_lid_size,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_forehead_inner_brow_width,"""inner_brow_width"" 131 ""inner_brow_width"" 131",gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 0 ""eyebrow_inner_width_max"" 0",False,True,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_dragon_skin_hue,"""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127",gene_dragon_primary_color_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_dragon_skin_value,"""dragon_skin_value"" 127 ""dragon_skin_value"" 127",gene_dragon_primary_color_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_dragon_highlight_hue,"""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127",gene_dragon_secondary_hue,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_dragon_highlight_value,"""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127",gene_dragon_secondary_value,,False,False,True
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_dragon_eye_hue,"""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127",gene_dragon_eye_color_hue,,False,False,True
