File,DNA,Gene,Line,Value
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_71,gene_dragon_skin_value,4533,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_71,gene_dragon_highlight_hue,4534,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_71,gene_dragon_highlight_value,4535,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_71,gene_dragon_eye_hue,4536,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_71,gene_dragon_eye_value,4537,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_71,gene_dragon_horn_hue,4538,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_71,gene_dragon_horn_value,4539,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_71,gene_bs_eye_fold_2,4682,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_71,gene_bs_head_round_shape,4685,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_72,gene_dragon_skin_hue,4711,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_72,gene_dragon_skin_value,4712,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_72,gene_dragon_highlight_hue,4713,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_72,gene_dragon_highlight_value,4714,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_72,gene_dragon_eye_hue,4715,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_72,gene_dragon_eye_value,4716,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_72,gene_dragon_horn_hue,4717,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_72,gene_dragon_horn_value,4718,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_72,gene_bs_eye_fold_2,4861,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_72,gene_bs_head_round_shape,4864,"{ ""head_round_shape"" 53 ""head_round_shape"" 53 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_73,gene_dragon_skin_hue,4890,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_73,gene_dragon_skin_value,4891,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_73,gene_dragon_highlight_hue,4892,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_73,gene_dragon_highlight_value,4893,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_73,gene_dragon_eye_hue,4894,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_73,gene_dragon_eye_value,4895,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_73,gene_dragon_horn_hue,4896,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_73,gene_dragon_horn_value,4897,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_73,gene_bs_eye_fold_2,5040,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_73,gene_bs_head_round_shape,5043,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_78,gene_dragon_skin_hue,5069,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_78,gene_dragon_skin_value,5070,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_78,gene_dragon_highlight_hue,5071,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_78,gene_dragon_highlight_value,5072,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_78,gene_dragon_eye_hue,5073,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_78,gene_dragon_eye_value,5074,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_78,gene_dragon_horn_hue,5075,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_78,gene_dragon_horn_value,5076,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_78,gene_bs_eye_fold_2,5219,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_78,gene_bs_head_round_shape,5222,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_79,gene_dragon_skin_hue,5248,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_79,gene_dragon_skin_value,5249,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_79,gene_dragon_highlight_hue,5250,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_79,gene_dragon_highlight_value,5251,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_79,gene_dragon_eye_hue,5252,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_79,gene_dragon_eye_value,5253,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_79,gene_dragon_horn_hue,5254,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_79,gene_dragon_horn_value,5255,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_79,gene_bs_eye_fold_2,5398,"{ ""eye_fold_2"" 135 ""eye_fold_2"" 135 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_79,gene_bs_head_round_shape,5401,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_81,gene_dragon_skin_hue,5534,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_81,gene_dragon_skin_value,5535,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_81,gene_dragon_highlight_hue,5536,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_81,gene_dragon_highlight_value,5537,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_81,gene_dragon_eye_hue,5538,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_81,gene_dragon_eye_value,5539,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_81,gene_dragon_horn_hue,5540,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_81,gene_dragon_horn_value,5541,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_90,gene_dragon_skin_hue,6638,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_90,gene_dragon_skin_value,6639,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_90,gene_dragon_highlight_hue,6640,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_90,gene_dragon_highlight_value,6641,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_90,gene_dragon_eye_hue,6642,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_90,gene_dragon_eye_value,6643,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_90,gene_dragon_horn_hue,6644,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_90,gene_dragon_horn_value,6645,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_96,gene_dragon_skin_hue,6817,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_96,gene_dragon_skin_value,6818,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_96,gene_dragon_highlight_hue,6819,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_96,gene_dragon_highlight_value,6820,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_96,gene_dragon_eye_hue,6821,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_96,gene_dragon_eye_value,6822,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_96,gene_dragon_horn_hue,6823,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_96,gene_dragon_horn_value,6824,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_dragon_skin_hue,7814,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_dragon_skin_value,7815,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_dragon_highlight_hue,7816,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_dragon_highlight_value,7817,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_dragon_eye_hue,7818,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_dragon_eye_value,7819,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_dragon_horn_hue,7820,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_dragon_horn_value,7821,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_eye_size,7954,"{ ""eye_size"" 119 ""eye_size"" 119 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_eye_shut_top,7955,"{ ""eye_shut_top"" 148 ""eye_shut_top"" 148 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_eye_shut_bottom,7956,"{ ""eye_shut_bottom"" 107 ""eye_shut_bottom"" 107 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_forehead_inner_brow_width,7962,"{ ""inner_brow_width"" 136 ""inner_brow_width"" 136 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_bs_eye_fold_2,7966,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_bs_head_round_shape,7969,"{ ""head_round_shape"" 8 ""head_round_shape"" 8 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_122,gene_dragon_skin_hue,7993,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_122,gene_dragon_skin_value,7994,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_122,gene_dragon_highlight_hue,7995,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_122,gene_dragon_highlight_value,7996,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_122,gene_dragon_eye_hue,7997,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_122,gene_dragon_eye_value,7998,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_122,gene_dragon_horn_hue,7999,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_122,gene_dragon_horn_value,8000,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_122,gene_bs_eye_fold_2,8143,"{ ""eye_fold_2"" 124 ""eye_fold_2"" 124 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_122,gene_bs_head_round_shape,8146,"{ ""head_round_shape"" 10 ""head_round_shape"" 10 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_126,gene_dragon_skin_hue,8172,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_126,gene_dragon_skin_value,8173,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_126,gene_dragon_highlight_hue,8174,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_126,gene_dragon_highlight_value,8175,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_126,gene_dragon_eye_hue,8176,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_126,gene_dragon_eye_value,8177,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_126,gene_dragon_horn_hue,8178,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_126,gene_dragon_horn_value,8179,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_126,gene_bs_eye_fold_2,8322,"{ ""eye_fold_2"" 107 ""eye_fold_2"" 107 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_126,gene_bs_head_round_shape,8325,"{ ""head_round_shape"" 18 ""head_round_shape"" 18 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_hh_10,gene_dragon_skin_hue,8351,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_hh_10,gene_dragon_skin_value,8352,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_hh_10,gene_dragon_highlight_hue,8353,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_hh_10,gene_dragon_highlight_value,8354,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_hh_10,gene_dragon_eye_hue,8355,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_hh_10,gene_dragon_eye_value,8356,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_hh_10,gene_dragon_horn_hue,8357,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_hh_10,gene_dragon_horn_value,8358,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_hh_10,gene_bs_eye_fold_2,8501,"{ ""eye_fold_2"" 119 ""eye_fold_2"" 119 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_hh_10,gene_bs_head_round_shape,8504,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_127,gene_dragon_skin_hue,8530,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_127,gene_dragon_skin_value,8531,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_127,gene_dragon_highlight_hue,8532,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_127,gene_dragon_highlight_value,8533,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_127,gene_dragon_eye_hue,8534,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_127,gene_dragon_eye_value,8535,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_127,gene_dragon_horn_hue,8536,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_127,gene_dragon_horn_value,8537,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_127,gene_bs_eye_fold_2,8680,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_127,gene_bs_head_round_shape,8683,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_128,gene_dragon_skin_hue,8709,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_128,gene_dragon_skin_value,8710,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_128,gene_dragon_highlight_hue,8711,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_128,gene_dragon_highlight_value,8712,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_128,gene_dragon_eye_hue,8713,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_128,gene_dragon_eye_value,8714,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_128,gene_dragon_horn_hue,8715,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_128,gene_dragon_horn_value,8716,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_128,gene_bs_eye_fold_2,8859,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_128,gene_bs_head_round_shape,8862,"{ ""head_round_shape"" 69 ""head_round_shape"" 69 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_1,gene_dragon_skin_hue,9258,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_1,gene_dragon_skin_value,9259,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_1,gene_dragon_highlight_hue,9260,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_1,gene_dragon_highlight_value,9261,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_1,gene_dragon_eye_hue,9262,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_1,gene_dragon_eye_value,9263,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_1,gene_dragon_horn_hue,9264,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_1,gene_dragon_horn_value,9265,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_1,gene_bs_eye_fold_2,9408,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_1,gene_bs_head_round_shape,9411,"{ ""head_round_shape"" 11 ""head_round_shape"" 11 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_2,gene_dragon_skin_hue,9437,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_2,gene_dragon_skin_value,9438,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_2,gene_dragon_highlight_hue,9439,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_2,gene_dragon_highlight_value,9440,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_2,gene_dragon_eye_hue,9441,"{ ""dragon_eye_hue"" 127 ""dragon_eye_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_2,gene_dragon_eye_value,9442,"{ ""dragon_eye_value"" 127 ""dragon_eye_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_2,gene_dragon_horn_hue,9443,"{ ""dragon_horn_hue"" 127 ""dragon_horn_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_2,gene_dragon_horn_value,9444,"{ ""dragon_horn_value"" 127 ""dragon_horn_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_2,gene_bs_eye_fold_2,9587,"{ ""eye_fold_2"" 0 ""eye_fold_2"" 0 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_2,gene_bs_head_round_shape,9590,"{ ""head_round_shape"" 0 ""head_round_shape"" 0 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_3,gene_dragon_skin_hue,9617,"{ ""dragon_skin_hue"" 127 ""dragon_skin_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_3,gene_dragon_skin_value,9618,"{ ""dragon_skin_value"" 127 ""dragon_skin_value"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_3,gene_dragon_highlight_hue,9619,"{ ""dragon_highlight_hue"" 127 ""dragon_highlight_hue"" 127 }"
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_3,gene_dragon_highlight_value,9620,"{ ""dragon_highlight_value"" 127 ""dragon_highlight_value"" 127 }"
