Gene,Value,Count,Example
gene_face_dacals,"""face_dacal_04"" 23 ""face_dacal_04"" 23",1,common/dna_data/agot_dna_pentos_ancestors.txt:4403 (Kaporys_70)
gene_face_dacals,"""face_dacal_09"" 50 ""face_dacal_10"" 59",1,common/dna_data/agot_dna_pentos_ancestors.txt:4794 (Lyakis_77)
gene_face_dacals,"""face_dacal_04"" 37 ""face_dacal_04"" 37",1,common/dna_data/agot_dna_pentos_ancestors.txt:4989 (Narratys_70)
gene_face_dacals,"""no_face_dacal"" 127 ""face_dacal_02"" 32",1,common/dna_data/agot_dna_pentos_ancestors.txt:5576 (Paenaar_3)
gene_face_dacals,"""no_face_dacal"" 87 ""no_face_dacal"" 87",1,common/dna_data/agot_dna_pentos_ancestors.txt:5771 (Paenaar_56)
gene_face_dacals,"""face_dacal_08"" 84 ""face_dacal_01"" 32",1,common/dna_data/agot_dna_pentos_ancestors.txt:6550 (Paenaar_66)
gene_face_dacals,"""face_dacal_02"" 32 ""face_dacal_09"" 50",1,common/dna_data/agot_dna_pentos_ancestors.txt:6940 (Paenaar_69)
gene_face_dacals,"""face_dacal_07"" 31 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_pentos_ancestors.txt:8307 (Talraen_34)
gene_face_dacals,"""face_dacal_07"" 15 ""face_dacal_02"" 12",1,common/dna_data/agot_dna_pentos_ancestors.txt:8502 (Togaraz_90)
gene_face_dacals,"""face_dacal_05"" 111 ""face_dacal_04"" 32",1,common/dna_data/agot_dna_qohor_ancestors.txt:301 (Ostorlat_33)
gene_face_dacals,"""face_dacal_05"" 61 ""face_dacal_02"" 14",1,common/dna_data/agot_dna_qohor_ancestors.txt:497 (Jomhibors_61)
gene_face_dacals,"""face_dacal_08"" 124 ""face_dacal_05"" 255",1,common/dna_data/agot_dna_qohor_ancestors.txt:1278 (Ekna_55)
gene_face_dacals,"""face_dacal_07"" 111 ""face_dacal_05"" 111",1,common/dna_data/agot_dna_qohor_ancestors.txt:1863 (Ostorlat_35)
gene_face_dacals,"""face_dacal_04"" 70 ""face_dacal_08"" 25",1,common/dna_data/agot_dna_qohor_ancestors.txt:2253 (Fergal_60)
gene_face_dacals,"""face_dacal_08"" 25 ""face_dacal_04"" 70",1,common/dna_data/agot_dna_qohor_ancestors.txt:2645 (Ostorlat_37)
gene_face_dacals,"""face_dacal_05"" 111 ""face_dacal_08"" 25",1,common/dna_data/agot_dna_qohor_ancestors.txt:2841 (Ostorlat_38)
gene_face_dacals,"""face_dacal_04"" 70 ""face_dacal_04"" 32",1,common/dna_data/agot_dna_qohor_ancestors.txt:3035 (Ostorlat_39)
gene_face_dacals,"""face_dacal_05"" 85 ""face_dacal_06"" 16",1,common/dna_data/agot_dna_reach.txt:5764 (Beesbury_2)
gene_face_dacals,"""face_dacal_08"" 200 ""face_dacal_08"" 200",1,common/dna_data/agot_dna_reach.txt:6351 (Beesbury_5)
gene_face_dacals,"""face_dacal_06"" 192 ""face_dacal_05"" 144",1,common/dna_data/agot_dna_reach.txt:6547 (Beesbury_51)
gene_face_dacals,"""face_dacal_04"" 57 ""face_dacal_05"" 144",1,common/dna_data/agot_dna_reach.txt:6743 (Beesbury_52)
gene_face_dacals,"""face_dacal_05"" 240 ""face_dacal_05"" 85",1,common/dna_data/agot_dna_reach.txt:6938 (Beesbury_53)
gene_face_dacals,"""face_dacal_09"" 126 ""face_dacal_05"" 85",1,common/dna_data/agot_dna_reach.txt:7132 (Beesbury_54)
gene_face_dacals,"""face_dacal_05"" 144 ""face_dacal_09"" 16",1,common/dna_data/agot_dna_reach.txt:7913 (Beesbury_76)
gene_face_dacals,"""face_dacal_06"" 169 ""face_dacal_05"" 76",1,common/dna_data/agot_dna_reach.txt:14742 (Combe_45)
gene_face_dacals,"""face_dacal_06"" 135 ""face_dacal_06"" 135",1,common/dna_data/agot_dna_reach.txt:18068 (Costayne_1)
gene_face_dacals,"""face_dacal_06"" 140 ""face_dacal_06"" 140",1,common/dna_data/agot_dna_reach.txt:19240 (Costayne_47)
gene_face_dacals,"""face_dacal_10"" 57 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_reach.txt:20806 (Crane_6)
gene_face_dacals,"""face_dacal_10"" 88 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_reach.txt:21389 (Durwell_20)
gene_face_dacals,"""face_dacal_08"" 127 ""face_dacal_08"" 127",1,common/dna_data/agot_dna_reach.txt:21780 (Florent_1)
gene_face_dacals,"""face_dacal_08"" 64 ""face_dacal_08"" 64",1,common/dna_data/agot_dna_reach.txt:22562 (Florent_13)
gene_face_dacals,"""face_dacal_08"" 107 ""face_dacal_08"" 107",1,common/dna_data/agot_dna_reach.txt:30965 (Hightower_3)
gene_face_dacals,"""face_dacal_05"" 139 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_reach.txt:32335 (Lavenderne_68)
gene_face_dacals,"""face_dacal_01"" 53 ""face_dacal_01"" 53",1,common/dna_data/agot_dna_reach.txt:33703 (Lyberr_30)
gene_face_dacals,"""face_dacal_01"" 36 ""face_dacal_01"" 36",1,common/dna_data/agot_dna_reach.txt:33899 (Lyberr_57)
gene_face_dacals,"""face_dacal_07"" 12 ""face_dacal_01"" 53",1,common/dna_data/agot_dna_reach.txt:34093 (Lyberr_58)
gene_face_dacals,"""face_dacal_08"" 45 ""face_dacal_01"" 53",1,common/dna_data/agot_dna_reach.txt:34288 (Lyberr_59)
gene_face_dacals,"""face_dacal_05"" 93 ""face_dacal_05"" 127",1,common/dna_data/agot_dna_reach.txt:37413 (Norridge_2)
gene_face_dacals,"""no_face_dacal"" 127 ""face_dacal_09"" 24",1,common/dna_data/agot_dna_reach.txt:43079 (Rhysling_2)
gene_face_dacals,"""no_face_dacal"" 0 ""face_dacal_05"" 128",1,common/dna_data/agot_dna_reach.txt:51289 (Tyrell_10)
gene_face_dacals,"""face_dacal_10"" 34 ""face_dacal_10"" 34",1,common/dna_data/agot_dna_reach.txt:52463 (Tyrell_18)
gene_face_dacals,"""face_dacal_09"" 127 ""face_dacal_06"" 16",1,common/dna_data/agot_dna_reach.txt:54222 (Tyrell_28)
gene_face_dacals,"""face_dacal_06"" 16 ""face_dacal_05"" 127",1,common/dna_data/agot_dna_reach.txt:54418 (Tyrell_29)
gene_face_dacals,"""face_dacal_03"" 16 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_reach.txt:54809 (Tyrell_30)
gene_face_dacals,"""face_dacal_10"" 94 ""face_dacal_06"" 16",1,common/dna_data/agot_dna_reach.txt:55003 (Tyrell_31)
gene_face_dacals,"""face_dacal_05"" 129 ""face_dacal_02"" 255",1,common/dna_data/agot_dna_reach_ancestors.txt:691 (Amandine_70)
gene_face_dacals,"""face_dacal_10"" 222 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_reach_ancestors.txt:4400 (Ball_24)
gene_face_dacals,"""face_dacal_05"" 105 ""face_dacal_08"" 30",1,common/dna_data/agot_dna_reach_ancestors.txt:6942 (Beesbury_18)
gene_face_dacals,"""face_dacal_06"" 180 ""face_dacal_06"" 180",1,common/dna_data/agot_dna_reach_ancestors.txt:8506 (Beesbury_26)
gene_face_dacals,"""face_dacal_08"" 170 ""face_dacal_08"" 170",1,common/dna_data/agot_dna_reach_ancestors.txt:8898 (Beesbury_28)
gene_face_dacals,"""face_dacal_09"" 110 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_reach_ancestors.txt:9677 (Beesbury_39)
gene_face_dacals,"""no_face_dacal"" 230 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_reach_ancestors.txt:9873 (Beesbury_40)
gene_face_dacals,"""face_dacal_03"" 136 ""face_dacal_03"" 136",1,common/dna_data/agot_dna_reach_ancestors.txt:10459 (Beesbury_44)
gene_face_dacals,"""face_dacal_04"" 127 ""face_dacal_04"" 57",1,common/dna_data/agot_dna_reach_ancestors.txt:10655 (Beesbury_45)
gene_face_dacals,"""face_dacal_09"" 110 ""face_dacal_05"" 14",1,common/dna_data/agot_dna_reach_ancestors.txt:10849 (Beesbury_46)
gene_face_dacals,"""face_dacal_06"" 210 ""face_dacal_04"" 57",1,common/dna_data/agot_dna_reach_ancestors.txt:11045 (Beesbury_47)
gene_face_dacals,"""face_dacal_09"" 76 ""face_dacal_09"" 76",1,common/dna_data/agot_dna_reach_ancestors.txt:11241 (Beesbury_48)
gene_face_dacals,"""face_dacal_10"" 53 ""face_dacal_10"" 53",1,common/dna_data/agot_dna_reach_ancestors.txt:13388 (Bulwer_87)
gene_face_dacals,"""face_dacal_10"" 88 ""face_dacal_10"" 88",1,common/dna_data/agot_dna_reach_ancestors.txt:13974 (Caswell_27)
gene_face_dacals,"""face_dacal_09"" 192 ""face_dacal_09"" 192",1,common/dna_data/agot_dna_reach_ancestors.txt:14365 (Caswell_29)
gene_face_dacals,"""face_dacal_08"" 79 ""face_dacal_08"" 79",1,common/dna_data/agot_dna_reach_ancestors.txt:14560 (Caswell_30)
gene_face_dacals,"""face_dacal_04"" 112 ""face_dacal_04"" 112",1,common/dna_data/agot_dna_reach_ancestors.txt:14950 (Caswell_32)
gene_face_dacals,"""face_dacal_10"" 149 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_reach_ancestors.txt:15146 (Caswell_33)
gene_face_dacals,"""face_dacal_10"" 88 ""face_dacal_08"" 46",1,common/dna_data/agot_dna_reach_ancestors.txt:15340 (Caswell_34)
gene_face_dacals,"""face_dacal_08"" 46 ""face_dacal_10"" 88",1,common/dna_data/agot_dna_reach_ancestors.txt:15536 (Caswell_35)
gene_face_dacals,"""face_dacal_08"" 100 ""face_dacal_08"" 46",1,common/dna_data/agot_dna_reach_ancestors.txt:15732 (Caswell_48)
gene_face_dacals,"""face_dacal_08"" 191 ""face_dacal_08"" 191",1,common/dna_data/agot_dna_reach_ancestors.txt:15926 (Caswell_60)
gene_face_dacals,"""face_dacal_08"" 25 ""face_dacal_03"" 40",1,common/dna_data/agot_dna_reach_ancestors.txt:18853 (Costayne_15)
gene_face_dacals,"""face_dacal_06"" 73 ""face_dacal_06"" 73",1,common/dna_data/agot_dna_reach_ancestors.txt:19633 (Costayne_32)
gene_face_dacals,"""face_dacal_06"" 109 ""face_dacal_06"" 109",1,common/dna_data/agot_dna_reach_ancestors.txt:21585 (Cupps_51)
gene_face_dacals,"""face_dacal_03"" 40 ""face_dacal_03"" 40",1,common/dna_data/agot_dna_reach_ancestors.txt:23342 (Dunford_36)
gene_face_dacals,"""face_dacal_07"" 0 ""face_dacal_07"" 78",1,common/dna_data/agot_dna_reach_ancestors.txt:31932 (Gardener_92)
gene_face_dacals,"""face_dacal_05"" 20 ""face_dacal_05"" 20",1,common/dna_data/agot_dna_reach_ancestors.txt:38769 (Hightower_18)
gene_face_dacals,"""face_dacal_10"" 43 ""face_dacal_05"" 20",1,common/dna_data/agot_dna_reach_ancestors.txt:38964 (Hightower_19)
gene_face_dacals,"""face_dacal_05"" 190 ""face_dacal_05"" 190",1,common/dna_data/agot_dna_reach_ancestors.txt:39160 (Hightower_20)
gene_face_dacals,"""face_dacal_05"" 50 ""face_dacal_10"" 45",1,common/dna_data/agot_dna_reach_ancestors.txt:39747 (Hightower_51)
gene_face_dacals,"""face_dacal_05"" 127 ""face_dacal_05"" 50",1,common/dna_data/agot_dna_reach_ancestors.txt:40330 (Hightower_63)
gene_face_dacals,"""face_dacal_06"" 50 ""face_dacal_05"" 50",1,common/dna_data/agot_dna_reach_ancestors.txt:40914 (Hightower_66)
gene_face_dacals,"""face_dacal_10"" 80 ""face_dacal_10"" 80",1,common/dna_data/agot_dna_reach_ancestors.txt:44817 (Hutcheson_65)
gene_face_dacals,"""face_dacal_04"" 135 ""face_dacal_04"" 135",1,common/dna_data/agot_dna_reach_ancestors.txt:45012 (Inchfield_20)
gene_face_dacals,"""face_dacal_06"" 184 ""face_dacal_06"" 184",1,common/dna_data/agot_dna_reach_ancestors.txt:46573 (Lowther_64)
gene_face_dacals,"""face_dacal_08"" 50 ""face_dacal_08"" 46",1,common/dna_data/agot_dna_reach_ancestors.txt:48131 (Meadows_25)
gene_face_dacals,"""face_dacal_08"" 46 ""face_dacal_10"" 63",1,common/dna_data/agot_dna_reach_ancestors.txt:48716 (Meadows_28)
gene_face_dacals,"""face_dacal_07"" 129 ""face_dacal_05"" 101",1,common/dna_data/agot_dna_reach_ancestors.txt:51644 (Oakheart_13)
gene_face_dacals,"""no_face_dacal"" 127 ""face_dacal_02"" 31",1,common/dna_data/agot_dna_reach_ancestors.txt:60044 (Peake_25)
gene_face_dacals,"""face_dacal_07"" 78 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_reach_ancestors.txt:60238 (Peake_28)
gene_face_dacals,"""no_face_dacal"" 38 ""no_face_dacal"" 38",1,common/dna_data/agot_dna_reach_ancestors.txt:62194 (Peake_64)
gene_face_dacals,"""face_dacal_06"" 86 ""face_dacal_06"" 86",1,common/dna_data/agot_dna_reach_ancestors.txt:64934 (Redwyne_22)
gene_face_dacals,"""face_dacal_04"" 141 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_reach_ancestors.txt:65519 (Redwyne_26)
gene_face_dacals,"""no_face_dacal"" 127 ""face_dacal_05"" 65",1,common/dna_data/agot_dna_reach_ancestors.txt:67674 (Redwyne_42)
gene_face_dacals,"""face_dacal_07"" 202 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_reach_ancestors.txt:68849 (Redwyne_63)
gene_face_dacals,"""face_dacal_10"" 127 ""face_dacal_10"" 53",1,common/dna_data/agot_dna_reach_ancestors.txt:69044 (Redwyne_64)
gene_face_dacals,"""face_dacal_07"" 5 ""face_dacal_07"" 5",1,common/dna_data/agot_dna_reach_ancestors.txt:69825 (Rochalan_74)
gene_face_dacals,"""face_dacal_08"" 5 ""face_dacal_03"" 33",1,common/dna_data/agot_dna_reach_ancestors.txt:74521 (Rowan_48)
gene_face_dacals,"""face_dacal_03"" 33 ""face_dacal_08"" 5",1,common/dna_data/agot_dna_reach_ancestors.txt:74913 (Rowan_50)
gene_face_dacals,"""face_dacal_08"" 139 ""face_dacal_08"" 139",1,common/dna_data/agot_dna_reach_ancestors.txt:75303 (Rowan_52)
gene_face_dacals,"""face_dacal_04"" 139 ""face_dacal_04"" 139",1,common/dna_data/agot_dna_reach_ancestors.txt:75498 (Rowan_53)
gene_face_dacals,"""face_dacal_10"" 192 ""face_dacal_10"" 192",1,common/dna_data/agot_dna_reach_ancestors.txt:75889 (Rowan_55)
gene_face_dacals,"""face_dacal_08"" 62 ""face_dacal_10"" 13",1,common/dna_data/agot_dna_reach_ancestors.txt:76280 (Rowan_80)
gene_face_dacals,"""face_dacal_07"" 68 ""face_dacal_07"" 68",1,common/dna_data/agot_dna_reach_ancestors.txt:78426 (Stonecrab_37)
gene_face_dacals,"""face_dacal_05"" 85 ""face_dacal_05"" 85",1,common/dna_data/agot_dna_reach_ancestors.txt:79012 (Summerchild_81)
gene_face_dacals,"""face_dacal_10"" 30 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_reach_ancestors.txt:83504 (Tyrell_88)
gene_face_dacals,"""no_face_dacal"" 0 ""face_dacal_01"" 230",1,common/dna_data/agot_dna_reach_ancestors.txt:84480 (Tyrell_93)
gene_face_dacals,"""face_dacal_10"" 140 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_reach_ancestors.txt:84676 (Tyrell_94)
gene_face_dacals,"""face_dacal_10"" 24 ""face_dacal_10"" 24",1,common/dna_data/agot_dna_reach_ancestors.txt:84871 (Tyrell_95)
gene_face_dacals,"""face_dacal_02"" 22 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_reach_ancestors.txt:86433 (Vernal_1)
gene_face_dacals,"""face_dacal_03"" 22 ""face_dacal_03"" 22",1,common/dna_data/agot_dna_reach_ancestors.txt:87413 (Vyrwel_27)
gene_face_dacals,"""face_dacal_06"" 193 ""face_dacal_06"" 193",1,common/dna_data/agot_dna_reach_ancestors.txt:87609 (Vyrwel_32)
gene_face_dacals,"""face_dacal_04"" 4 ""face_dacal_04"" 4",1,common/dna_data/agot_dna_reach_ancestors.txt:93084 (Willum_23)
gene_face_dacals,"""face_dacal_07"" 96 ""face_dacal_07"" 96",1,common/dna_data/agot_dna_reach_ancestors.txt:93671 (Woodwright_59)
gene_face_dacals,"""face_dacal_08"" 37 ""face_dacal_08"" 37",1,common/dna_data/agot_dna_rhoyne_ancestors.txt:887 (Kostobar_1)
gene_face_dacals,"""face_dacal_02"" 131 ""face_dacal_01"" 69",1,common/dna_data/agot_dna_rhoyne_ancestors.txt:1083 (Arhe_Meali_1)
gene_face_dacals,"""face_dacal_02"" 164 ""face_dacal_02"" 131",1,common/dna_data/agot_dna_rhoyne_ancestors.txt:1277 (Arhe_Meali_6)
gene_face_dacals,"""face_dacal_02"" 98 ""face_dacal_07"" 22",1,common/dna_data/agot_dna_rhoyne_ancestors.txt:1472 (Segal_1)
gene_face_dacals,"""face_dacal_07"" 0 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_riverlands.txt:301 (Atell_4)
gene_face_dacals,"""face_dacal_10"" 171 ""face_dacal_10"" 171",1,common/dna_data/agot_dna_riverlands.txt:495 (Barnell_2)
gene_face_dacals,"""face_dacal_06"" 37 ""face_dacal_06"" 37",1,common/dna_data/agot_dna_riverlands.txt:3234 (Blackwood_4)
gene_face_dacals,"""no_face_dacal"" 0 ""face_dacal_06"" 37",1,common/dna_data/agot_dna_riverlands.txt:4601 (Blackwood_98)
gene_face_dacals,"""face_dacal_07"" 52 ""face_dacal_06"" 40",1,common/dna_data/agot_dna_riverlands.txt:10050 (Bracken_97)
gene_face_dacals,"""face_dacal_07"" 173 ""face_dacal_07"" 173",1,common/dna_data/agot_dna_riverlands.txt:12004 (Brotherhood_8)
gene_face_dacals,"""face_dacal_09"" 70 ""face_dacal_07"" 52",1,common/dna_data/agot_dna_riverlands.txt:23341 (Paege_3)
gene_face_dacals,"""face_dacal_01"" 0 ""face_dacal_10"" 125",1,common/dna_data/agot_dna_riverlands.txt:29799 (Whent_1)
gene_face_dacals,"""face_dacal_07"" 59 ""face_dacal_07"" 59",1,common/dna_data/agot_dna_riverlands.txt:32146 (Tully_hh_7)
gene_face_dacals,"""face_dacal_07"" 98 ""face_dacal_07"" 98",1,common/dna_data/agot_dna_riverlands_ancestors.txt:105 (Alderdice_71)
gene_face_dacals,"""face_dacal_08"" 6 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_riverlands_ancestors.txt:495 (Blackwood_101)
gene_face_dacals,"""face_dacal_05"" 30 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_riverlands_ancestors.txt:1083 (Blackwood_104)
gene_face_dacals,"""face_dacal_05"" 15 ""face_dacal_05"" 51",1,common/dna_data/agot_dna_riverlands_ancestors.txt:1278 (Blackwood_105)
gene_face_dacals,"""face_dacal_10"" 145 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_riverlands_ancestors.txt:1473 (Blackwood_106)
gene_face_dacals,"""face_dacal_05"" 102 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_riverlands_ancestors.txt:1668 (Blackwood_107)
gene_face_dacals,"""face_dacal_03"" 67 ""face_dacal_05"" 102",1,common/dna_data/agot_dna_riverlands_ancestors.txt:1863 (Blackwood_108)
gene_face_dacals,"""face_dacal_03"" 63 ""face_dacal_01"" 127",1,common/dna_data/agot_dna_riverlands_ancestors.txt:4016 (Blackwood_45)
gene_face_dacals,"""face_dacal_03"" 63 ""face_dacal_03"" 63",1,common/dna_data/agot_dna_riverlands_ancestors.txt:4212 (Blackwood_46)
gene_face_dacals,"""face_dacal_05"" 9 ""face_dacal_03"" 63",1,common/dna_data/agot_dna_riverlands_ancestors.txt:4407 (Blackwood_47)
gene_face_dacals,"""face_dacal_06"" 65 ""face_dacal_05"" 50",1,common/dna_data/agot_dna_riverlands_ancestors.txt:4994 (Blackwood_50)
gene_face_dacals,"""face_dacal_07"" 65 ""face_dacal_06"" 65",1,common/dna_data/agot_dna_riverlands_ancestors.txt:5190 (Blackwood_51)
gene_face_dacals,"""face_dacal_06"" 127 ""face_dacal_04"" 127",1,common/dna_data/agot_dna_riverlands_ancestors.txt:6557 (Blackwood_58)
gene_face_dacals,"""face_dacal_07"" 49 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_riverlands_ancestors.txt:7924 (Blackwood_65)
gene_face_dacals,"""face_dacal_05"" 25 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_riverlands_ancestors.txt:8510 (Blackwood_78)
gene_face_dacals,"""face_dacal_01"" 74 ""face_dacal_01"" 74",1,common/dna_data/agot_dna_riverlands_ancestors.txt:9880 (Blackwood_85)
gene_face_dacals,"""face_dacal_05"" 51 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_riverlands_ancestors.txt:10859 (Blackwood_90)
gene_face_dacals,"""face_dacal_07"" 65 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_riverlands_ancestors.txt:11250 (Blackwood_rs_50)
gene_face_dacals,"""face_dacal_05"" 182 ""face_dacal_01"" 127",1,common/dna_data/agot_dna_riverlands_ancestors.txt:13988 (Bracken_38)
gene_face_dacals,"""face_dacal_05"" 182 ""face_dacal_10"" 84",1,common/dna_data/agot_dna_riverlands_ancestors.txt:14184 (Bracken_39)
gene_face_dacals,"""face_dacal_05"" 9 ""face_dacal_08"" 27",1,common/dna_data/agot_dna_riverlands_ancestors.txt:14967 (Bracken_43)
gene_face_dacals,"""face_dacal_09"" 50 ""face_dacal_07"" 65",1,common/dna_data/agot_dna_riverlands_ancestors.txt:15358 (Bracken_45)
gene_face_dacals,"""face_dacal_07"" 65 ""face_dacal_09"" 50",1,common/dna_data/agot_dna_riverlands_ancestors.txt:15553 (Bracken_46)
gene_face_dacals,"""face_dacal_05"" 67 ""face_dacal_09"" 50",1,common/dna_data/agot_dna_riverlands_ancestors.txt:15749 (Bracken_47)
gene_face_dacals,"""face_dacal_09"" 50 ""face_dacal_03"" 25",1,common/dna_data/agot_dna_riverlands_ancestors.txt:15944 (Bracken_48)
gene_face_dacals,"""face_dacal_08"" 27 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_riverlands_ancestors.txt:16336 (Bracken_50)
gene_face_dacals,"""no_face_dacal"" 127 ""face_dacal_03"" 25",1,common/dna_data/agot_dna_riverlands_ancestors.txt:16531 (Bracken_51)
gene_face_dacals,"""no_face_dacal"" 0 ""face_dacal_06"" 40",1,common/dna_data/agot_dna_riverlands_ancestors.txt:19456 (Bracken_81)
gene_face_dacals,"""face_dacal_05"" 123 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_riverlands_ancestors.txt:19652 (Bracken_82)
gene_face_dacals,"""face_dacal_06"" 40 ""face_dacal_06"" 40",1,common/dna_data/agot_dna_riverlands_ancestors.txt:20042 (Bracken_95)
gene_face_dacals,"""face_dacal_03"" 25 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_riverlands_ancestors.txt:20432 (Butterwell_14)
gene_face_dacals,"""face_dacal_06"" 0 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_riverlands_ancestors.txt:23745 (Deddings_59)
gene_face_dacals,"""face_dacal_09"" 50 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_riverlands_ancestors.txt:24915 (Finch_43)
gene_face_dacals,"""face_dacal_08"" 69 ""face_dacal_08"" 69",1,common/dna_data/agot_dna_riverlands_ancestors.txt:25305 (Frey_116)
gene_face_dacals,"""face_dacal_05"" 134 ""face_dacal_05"" 134",1,common/dna_data/agot_dna_riverlands_ancestors.txt:25892 (Frey_126)
gene_face_dacals,"""no_face_dacal"" 127 ""face_dacal_05"" 130",1,common/dna_data/agot_dna_riverlands_ancestors.txt:26674 (Frey_130)
gene_face_dacals,"""face_dacal_09"" 126 ""face_dacal_09"" 126",1,common/dna_data/agot_dna_riverlands_ancestors.txt:28044 (Grell_22)
gene_face_dacals,"""face_dacal_07"" 130 ""face_dacal_04"" 125",1,common/dna_data/agot_dna_riverlands_ancestors.txt:33329 (Lothston_10)
gene_face_dacals,"""face_dacal_07"" 140 ""face_dacal_04"" 125",1,common/dna_data/agot_dna_riverlands_ancestors.txt:33721 (Lothston_12)
gene_face_dacals,"""face_dacal_10"" 125 ""face_dacal_04"" 125",1,common/dna_data/agot_dna_riverlands_ancestors.txt:34308 (Lothston_15)
gene_face_dacals,"""face_dacal_07"" 145 ""face_dacal_07"" 140",1,common/dna_data/agot_dna_riverlands_ancestors.txt:35090 (Lothston_19)
gene_face_dacals,"""face_dacal_04"" 140 ""face_dacal_04"" 140",1,common/dna_data/agot_dna_riverlands_ancestors.txt:35482 (Lothston_20)
gene_face_dacals,"""face_dacal_02"" 25 ""face_dacal_02"" 25",1,common/dna_data/agot_dna_riverlands_ancestors.txt:36070 (Lothston_4)
gene_face_dacals,"""face_dacal_05"" 75 ""face_dacal_05"" 75",1,common/dna_data/agot_dna_riverlands_ancestors.txt:36462 (Lothston_6)
gene_face_dacals,"""face_dacal_05"" 125 ""face_dacal_04"" 125",1,common/dna_data/agot_dna_riverlands_ancestors.txt:36657 (Lothston_7)
gene_face_dacals,"""face_dacal_06"" 40 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_riverlands_ancestors.txt:39590 (Mallister_82)
gene_face_dacals,"""face_dacal_07"" 55 ""face_dacal_07"" 55",1,common/dna_data/agot_dna_riverlands_ancestors.txt:42319 (MootonHM_49)
gene_face_dacals,"""face_dacal_04"" 64 ""face_dacal_04"" 64",1,common/dna_data/agot_dna_riverlands_ancestors.txt:43690 (Pimm_64)
gene_face_dacals,"""no_face_dacal"" 127 ""face_dacal_07"" 20",1,common/dna_data/agot_dna_riverlands_ancestors.txt:44081 (Pimm_66)
gene_face_dacals,"""face_dacal_04"" 82 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_riverlands_ancestors.txt:45255 (Qoherys_1)
gene_face_dacals,"""face_dacal_04"" 82 ""face_dacal_04"" 87",1,common/dna_data/agot_dna_riverlands_ancestors.txt:45451 (Qoherys_3)
gene_face_dacals,"""face_dacal_04"" 87 ""face_dacal_04"" 87",1,common/dna_data/agot_dna_riverlands_ancestors.txt:45647 (Qoherys_rs_1)
gene_face_dacals,"""face_dacal_02"" 39 ""face_dacal_02"" 39",1,common/dna_data/agot_dna_riverlands_ancestors.txt:46232 (Ryn_5)
gene_face_dacals,"""face_dacal_05"" 98 ""face_dacal_05"" 98",1,common/dna_data/agot_dna_riverlands_ancestors.txt:46428 (Ryn_6)
gene_face_dacals,"""face_dacal_05"" 137 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_riverlands_ancestors.txt:47996 (Strong_31)
gene_face_dacals,"""face_dacal_02"" 133 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_riverlands_ancestors.txt:50147 (Terrick_64)
gene_face_dacals,"""face_dacal_01"" 125 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_riverlands_ancestors.txt:53079 (Tully_51)
gene_face_dacals,"""face_dacal_10"" 125 ""no_face_dacal"" 127",1,common/dna_data/agot_dna_riverlands_ancestors.txt:58551 (Whent_15)
gene_face_dacals,"""face_dacal_05"" 23 ""face_dacal_02"" 133",1,common/dna_data/agot_dna_riverlands_ancestors.txt:59332 (Dreck_68)
gene_face_dacals,"""face_dacal_03"" 23 ""face_dacal_02"" 133",1,common/dna_data/agot_dna_riverlands_ancestors.txt:60112 (Swill_82)
gene_face_dacals,"""face_dacal_05"" 201 ""face_dacal_05"" 201",1,common/dna_data/agot_dna_riverlands_freys.txt:1472 (Frey_12)
gene_face_dacals,"""face_dacal_04"" 65 ""no_face_dacal"" 0",1,common/dna_data/agot_dna_riverlands_freys.txt:3817 (Frey_20)
