LogLine,Category,Attribution,Symbols,Evidence,SourceMods,Component,OriginalOwner,Files,Message,PriorLogLine
1896,portrait_templates,Direct file,,gfx/portraits/portrait_modifiers/asoiaf_legwear_armour.txt,,dnamodifier.cpp:330,AGOT+,gfx/portraits/portrait_modifiers/asoiaf_legwear_armour.txt,could not find template [stormlands_war_04_legwear]. file: gfx/portraits/portrait_modifiers/asoiaf_legwear_armour.txt line: 114 (asoiaf_legwear),9967
1898,dna_accessory,Direct file,,common/bookmark_portraits/bookmark_236_tion_lannister.txt,,portraitcontext.cpp:151,AGOT+,common/bookmark_portraits/bookmark_236_tion_lannister.txt,Unknown legwear gene accessory group asoiaf_lannister_war_legs at file: common/bookmark_portraits/bookmark_236_tion_lannister.txt line: 185 (bookmark_236_tion_lannister),9997
1899,dna_accessory,Direct file,,common/bookmark_portraits/bookmark_277_barristan_selmy.txt,,portraitcontext.cpp:151,AGOT+,common/bookmark_portraits/bookmark_277_barristan_selmy.txt,Unknown legwear gene accessory group kingsguard_war_01_legwear at file: common/bookmark_portraits/bookmark_277_barristan_selmy.txt line: 193 (bookmark_277_barristan_selmy),9998
1900,dna_duplicate,Direct file,,common/bookmark_portraits/bookmark_282_eddard_stark.txt,,portraitcontext.cpp:239,AGOT+,common/bookmark_portraits/bookmark_282_eddard_stark.txt,Trying to read gene gene_bs_ear_outward a second time at file: common/bookmark_portraits/bookmark_282_eddard_stark.txt line: 207 (bookmark_282_eddard_stark),9999
1901,dna_duplicate,Direct file,,common/bookmark_portraits/bookmark_282_robert_baratheon.txt,,portraitcontext.cpp:239,AGOT+,common/bookmark_portraits/bookmark_282_robert_baratheon.txt,Trying to read gene gene_bs_ear_outward a second time at file: common/bookmark_portraits/bookmark_282_robert_baratheon.txt line: 204 (bookmark_282_robert_baratheon),10000
1902,dna_accessory,Direct file,,common/bookmark_portraits/bookmark_284_cressen.txt,,portraitcontext.cpp:151,AGOT+ | Исправления совместимости,common/bookmark_portraits/bookmark_284_cressen.txt,Unknown legwear gene accessory group maester_legwear at file: common/bookmark_portraits/bookmark_284_cressen.txt line: 182 (bookmark_284_cressen),10011
1906,dna_accessory,Direct file,,common/bookmark_portraits/challenge_character_282_walder_frey.txt,,portraitcontext.cpp:151,AGOT+,common/bookmark_portraits/challenge_character_282_walder_frey.txt,Unknown legwear gene accessory group agot_trousers at file: common/bookmark_portraits/challenge_character_282_walder_frey.txt line: 190 (challenge_character_282_walder_frey),10024
1922,localization,Symbol only in AGOT+ effective text,test_crush_desc,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:2864 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:2866 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9348 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9350 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9543 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9545,AGOT+ | Исправления совместимости,pdx_locstring.cpp:93,,,Key is missing localization: test_crush_desc,10040
1923,localization,Symbol only in AGOT+ effective text,test_crush_desc,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:2864 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:2866 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9348 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9350 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9543 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9545,AGOT+ | Исправления совместимости,pdx_locstring.cpp:93,,,Key is missing localization: test_crush_desc,10041
1924,localization,Symbol only in AGOT+ effective text,test_crush_desc,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:2864 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:2866 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9348 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9350 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9543 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9545,AGOT+ | Исправления совместимости,pdx_locstring.cpp:93,,,Key is missing localization: test_crush_desc,10042
1925,localization,Symbol only in AGOT+ effective text,test_crush_desc,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:2864 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:2866 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9348 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9350 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9543 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9545,AGOT+ | Исправления совместимости,pdx_locstring.cpp:93,,,Key is missing localization: test_crush_desc,10043
1926,localization,Symbol only in AGOT+ effective text,test_crush_desc,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:2864 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:2866 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9348 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9350 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9543 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9545,AGOT+ | Исправления совместимости,pdx_locstring.cpp:93,,,Key is missing localization: test_crush_desc,10044
1927,localization,Symbol only in AGOT+ effective text,test_crush_desc,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:2864 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:2866 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9348 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9350 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9543 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_canon_children_effects.txt:9545,AGOT+ | Исправления совместимости,pdx_locstring.cpp:93,,,Key is missing localization: test_crush_desc,10045
2074,heraldry,Source/resource paths include AGOT+,,common/coat_of_arms/coat_of_arms/test_reach_dynasties.txt,,coat_of_arms_render_description.cpp:190,AGOT+ | Unresolved file,common/coat_of_arms/coat_of_arms/test_reach_dynasties.txt | gfx/coat_of_arms/colored_emblems/ce_bottom_solid.dds,Failed to find textured emblem texture at path: gfx/coat_of_arms/colored_emblems/ce_bottom_solid.dds near file: common/coat_of_arms/coat_of_arms/test_reach_dynasties.txt line: 1302,10192
2076,heraldry,Source/resource paths include AGOT+,,common/coat_of_arms/coat_of_arms/test_reach_dynasties.txt,,coat_of_arms_render_description.cpp:190,AGOT+ | Unresolved file,common/coat_of_arms/coat_of_arms/test_reach_dynasties.txt | gfx/coat_of_arms/colored_emblems/re_block_02.dds,Failed to find textured emblem texture at path: gfx/coat_of_arms/colored_emblems/re_block_02.dds near file: common/coat_of_arms/coat_of_arms/test_reach_dynasties.txt line: 1699,10194
2077,heraldry,Source/resource paths include AGOT+,,common/coat_of_arms/coat_of_arms/test_reach_dynasties.txt,,coat_of_arms_render_description.cpp:190,AGOT+ | Unresolved file,common/coat_of_arms/coat_of_arms/test_reach_dynasties.txt | gfx/coat_of_arms/colored_emblems/re_block_02.dds,Failed to find textured emblem texture at path: gfx/coat_of_arms/colored_emblems/re_block_02.dds near file: common/coat_of_arms/coat_of_arms/test_reach_dynasties.txt line: 1781,10195
2079,heraldry,Source/resource paths include AGOT+,,common/coat_of_arms/coat_of_arms/test_personal_coas.txt,,coat_of_arms_render_description.cpp:190,AGOT+ | Unresolved file,common/coat_of_arms/coat_of_arms/test_personal_coas.txt | gfx/coat_of_arms/colored_emblems/asoiaf_unicorn.dds,Failed to find textured emblem texture at path: gfx/coat_of_arms/colored_emblems/asoiaf_unicorn.dds near file: common/coat_of_arms/coat_of_arms/test_personal_coas.txt line: 2130,10197
2080,heraldry,Source/resource paths include AGOT+,,common/coat_of_arms/coat_of_arms/test_northern_dynasties.txt,,coat_of_arms_render_description.cpp:190,AGOT+ | Unresolved file,common/coat_of_arms/coat_of_arms/test_northern_dynasties.txt | gfx/coat_of_arms/colored_emblems/north_wibberly.dds,Failed to find textured emblem texture at path: gfx/coat_of_arms/colored_emblems/north_wibberly.dds near file: common/coat_of_arms/coat_of_arms/test_northern_dynasties.txt line: 981,10198
2082,heraldry,Source/resource paths include AGOT+,,common/coat_of_arms/coat_of_arms/test_riverland_dynasties.txt,,coat_of_arms_render_description.cpp:190,AGOT+ | Unresolved file,common/coat_of_arms/coat_of_arms/test_riverland_dynasties.txt | gfx/coat_of_arms/colored_emblems/vale_seldon_rayonne.dds,Failed to find textured emblem texture at path: gfx/coat_of_arms/colored_emblems/vale_seldon_rayonne.dds near file: common/coat_of_arms/coat_of_arms/test_riverland_dynasties.txt line: 735,10200
2089,artifact_visuals,Symbol only in AGOT+ effective text,asoiaf_hound_armour_visuals,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt:2561 | AGOT+: common/artifacts/visuals/asoiaf_visuals.txt:100,AGOT+ | AGOT+ | Исправления совместимости,artifact_visual_type.cpp:31,,,Artifact visual type 'asoiaf_hound_armour_visuals' has no defined assets,10207
2585,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_8_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:153,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_8_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10692
2586,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_84_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:6,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_84_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10693
2615,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_96_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:48,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_96_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10694
2612,variable_not_set,Symbol only in AGOT+ effective text,is_jon_snow,AGOT+ | Исправления совместимости: gfx/portraits/portrait_modifiers/asoiaf_hairs_custom_flags.txt:174 | AGOT+ | Исправления совместимости: gfx/portraits/portrait_modifiers/asoiaf_hairs_custom_flags.txt:1565 | AGOT+ | Исправления совместимости: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt:1737 | AGOT+ | Исправления совместимости: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt:17639 | AGOT+: gfx/portraits/portrait_modifiers/asoiaf_beards_custom_flags.txt:2416,AGOT+ | AGOT+ | Исправления совместимости,jomini_effect.cpp:1161,,,Variable 'is_jon_snow' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10697
2604,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_97_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:55,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_97_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10698
2607,variable_not_set,Symbol only in AGOT+ effective text,kingsguard_armour,AGOT+ | Исправления совместимости: gfx/portraits/portrait_modifiers/asoiaf_headgear_situational.txt:175 | AGOT+ | Исправления совместимости: gfx/portraits/portrait_modifiers/asoiaf_clothes_situational.txt:90 | AGOT+: gfx/portraits/portrait_modifiers/asoiaf_legwear_armour.txt:23,AGOT+ | AGOT+ | Исправления совместимости,jomini_effect.cpp:1161,,,Variable 'kingsguard_armour' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10699
2591,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_99_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:69,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_99_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10702
2609,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_2_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:111,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_2_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10703
2583,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_101_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:83,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_101_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10705
2611,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_1_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:104,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_1_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10707
2587,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_87_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:20,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_87_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10709
2613,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_95_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:41,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_95_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10711
2616,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_11_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:174,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_11_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10712
2614,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_9_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:160,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_9_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10713
2578,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_88_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:27,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_88_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10714
2592,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_100_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:76,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_100_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10715
2605,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_3_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:118,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_3_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10717
2600,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_5_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:125,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_5_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10718
2593,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_6_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:139,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_6_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10719
2579,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_102_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:90,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_102_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10720
2574,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_94_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:34,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_94_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10722
2599,variable_not_set,Symbol only in AGOT+ effective text,faegon_main_character,AGOT+ | Исправления совместимости: common/on_action/agot_on_actions/test_title_on_actions.txt:815 | AGOT+ | Исправления совместимости: common/on_action/agot_on_actions/test_title_on_actions.txt:816 | AGOT+ | Исправления совместимости: common/on_action/agot_on_actions/test_title_on_actions.txt:817,AGOT+ | Исправления совместимости,jomini_effect.cpp:1161,,,Variable 'faegon_main_character' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10723
2603,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_10_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:167,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_10_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10724
2610,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_4_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:132,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_4_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10725
2596,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_98_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:62,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_98_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10728
2577,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_103_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:97,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_103_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10729
2601,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_86_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:13,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_86_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10733
2589,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_7_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:146,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_7_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,10734
2653,variable_unused,Symbol only in AGOT+ effective text,asoiaf_is_needle,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt:1459 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt:1507,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_is_needle' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10735
2656,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Cole_11_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1810,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Cole_11_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10738
2645,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Reed_1_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1621,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Reed_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10739
2624,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Targaryen_27_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:22,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Targaryen_27_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10740
2617,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Karstark_4_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1609,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Karstark_4_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10741
2642,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Targaryen_28_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:11,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Targaryen_28_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10742
2622,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Baelish_2_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:2057,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Baelish_2_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10744
2626,variable_unused,Symbol shared with other sources,dark_sister_artifact,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt:1320,AGOT+ | Исправления совместимости | Legacy Of The Dragon,jomini_effect.cpp:1145,,,Variable 'dark_sister_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10745
2643,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Arryn_3_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1990,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Arryn_3_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10746
2628,variable_unused,Symbol only in AGOT+ effective text,agot_faegon_jae_birth_year,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_agot_overwrite_effects.txt:56,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'agot_faegon_jae_birth_year' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10748
2649,variable_unused,Symbol only in AGOT+ effective text,asoiaf_is_krakenfall,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt:1170 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt:1202,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_is_krakenfall' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10749
2618,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Baratheon_baby_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1721,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Baratheon_baby_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10750
2648,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Targaryen_95_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:814,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Targaryen_95_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10751
2634,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Arryn_84_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1979,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Arryn_84_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10752
2641,variable_unused,Symbol only in AGOT+ effective text,asoiaf_is_red_vipers_spear,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt:1629,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_is_red_vipers_spear' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10754
2639,variable_unused,Symbol only in AGOT+ effective text,agot_faegon_jon_snow_char,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_agot_overwrite_effects.txt:52,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'agot_faegon_jon_snow_char' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10755
2636,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Stark_1_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1441,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Stark_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10756
2640,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Strong_29_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:2498,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Strong_29_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10757
2659,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Tyrell_4_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:2125,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Tyrell_4_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10759
2647,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Baratheon_75_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1666,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Baratheon_75_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10760
2646,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Stark_84_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1287,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Stark_84_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,10761
