File,Category,Lines,NonblankLines,ActiveLines,Bytes,SHA256
common/bookmark_portraits/bookmark_209_egg.txt,DNA and bookmark portraits,227,226,224,14970,402E4CCC834EA6A1E9B6C5F040C0C6B0CD039BEAD0B8B5565A0BC200847A5579
common/bookmark_portraits/bookmark_209_maekar_targaryen.txt,DNA and bookmark portraits,235,234,232,16002,464D9786893CE52101EAB3366507F80F657F60E1313636947388316D6E5C7288
common/bookmark_portraits/bookmark_209_valarr_targaryen.txt,DNA and bookmark portraits,237,235,233,16059,DF502A5D965639518C0FB9AD75017F06E0625A3B7278045840BF7F9D89C108C0
common/bookmark_portraits/bookmark_211_duncan_tall.txt,DNA and bookmark portraits,237,236,234,15868,E626C99DADE9EDBEF2BE886DF1F23518975D28DBCF84B03A6498FE1E4947103B
common/bookmark_portraits/bookmark_211_egg.txt,DNA and bookmark portraits,240,239,237,15884,FE236DFC69AA18B5D94714945975384709BF9037871A95DD6DEFB155794692BE
common/bookmark_portraits/bookmark_233_aegon_targaryen.txt,DNA and bookmark portraits,227,226,224,15676,006EF62FAD91FE6FB4F74DE56EB3ACFD8B1747F5356ECBF51BA7D8339DC84403
common/bookmark_portraits/bookmark_233_aemon_targaryen.txt,DNA and bookmark portraits,224,223,221,15720,C67BE3AD7BF328B80854F5B27E94D65EFEEC885761BB669B8E3F5EC3495291ED
common/bookmark_portraits/bookmark_233_betha_blackwood.txt,DNA and bookmark portraits,227,226,224,15989,D73357CB5470B3432FC435BC8C9A7CCC6CD6906CB30A7A38485107432D9225B3
common/bookmark_portraits/bookmark_233_brynden_bloodraven.txt,DNA and bookmark portraits,231,230,228,15959,700CC8F87FE70CBE17084750AD4A4E14E992BF5F30BC96084F4B09BEC3EA4D40
common/bookmark_portraits/bookmark_233_duncan_tall.txt,DNA and bookmark portraits,240,239,237,16065,3799A66ECA3628E952978AC57050DD1F2A332A7B2C0606FBBA513CCB91938F58
common/bookmark_portraits/bookmark_233_ellyn_reyne.txt,DNA and bookmark portraits,230,229,227,16149,7DBF988170C8097854A69A32D9ACCC9C826E8DC6E4E046ADB799F58E93703CE5
common/bookmark_portraits/bookmark_233_gerold_lannister.txt,DNA and bookmark portraits,239,238,236,16036,3924F85C66BD70B515838C4877050EBB23166FE937D646537F053AA292A67619
common/bookmark_portraits/bookmark_233_maekar_targaryen.txt,DNA and bookmark portraits,232,231,229,15796,5BAB61FB7594668778BD78B754F96EE855574A7EA25288FAB31E0799BB02824A
common/bookmark_portraits/bookmark_233_robert_reyne.txt,DNA and bookmark portraits,244,243,241,16109,2A9E899A40A61066555959DE14E6A64AA2D04A7B0DC8E9C8E2FF33BC34C149C0
common/bookmark_portraits/bookmark_233_roger_reyne.txt,DNA and bookmark portraits,247,246,244,16086,DC1D221D734DCD6369873093B51A54BE9F4F4BF1B17F11C0D39D5988FB890187
common/bookmark_portraits/bookmark_233_tion_lannister.txt,DNA and bookmark portraits,231,230,228,15723,58A40797E910BB4F0CD3824BFCD70F0DED37933A8D8EC6445060A711977A7F47
common/bookmark_portraits/bookmark_233_tywald_lannister.txt,DNA and bookmark portraits,231,230,228,15757,8B317AEA1395554BB3BA73184BE3899353E7E8FEDFB12E91A360875DFE6CC06C
common/bookmark_portraits/bookmark_236_aegon_targaryen.txt,DNA and bookmark portraits,228,227,225,15734,785182DF2B99FB858A8DD7D42A5EC0A331AF13CEB8C45A90BEBC93D65CC8F9A0
common/bookmark_portraits/bookmark_236_duncan_tall.txt,DNA and bookmark portraits,230,229,227,15846,87A0201FA998176F33C62B3C673D4E4B5DAB9C18E8B520E6476158C3287E5850
common/bookmark_portraits/bookmark_236_duncan_targaryen.txt,DNA and bookmark portraits,229,228,226,15760,FC8DD973B120D1DDC26DA777C00E32D211A039350F01303F9975A29FC6A4E181
common/bookmark_portraits/bookmark_236_ellyn_reyne.txt,DNA and bookmark portraits,227,226,224,16149,E46012C8CACD8242279D433B9075DF72865E995AA8662FDABF98DEFB7E981673
common/bookmark_portraits/bookmark_236_gerold_lannister.txt,DNA and bookmark portraits,236,235,233,15843,B8FF6B904AC134852D0D21994F5BB5A7329234F12F9177E39B78AB405F163488
common/bookmark_portraits/bookmark_236_jaehaerys_targaryen.txt,DNA and bookmark portraits,232,231,229,15747,E41FF05F8FAB38FB1BD9D0E3BDF78C761EF87F83756DB00519BB0B800D06DF53
common/bookmark_portraits/bookmark_236_lyonel_baratheon.txt,DNA and bookmark portraits,234,233,231,15908,EF21E77BFEF4DA374B0E289A94F0930FD07AC38D47EDBF00916567FD43D69D5A
common/bookmark_portraits/bookmark_236_tion_lannister.txt,DNA and bookmark portraits,228,227,225,15766,DB3343BE12CCF227D01C8B3ABEDEFBBB666B3A056B1E5F5A8851DB75A7EA8A75
common/bookmark_portraits/bookmark_239_aegon_targaryen.txt,DNA and bookmark portraits,227,226,224,15675,AFF394A6EE61B89BBF5DD7BE4F7B8D85376207EC1B7CD842124DF7EC0B27C960
common/bookmark_portraits/bookmark_239_aemon.txt,DNA and bookmark portraits,224,223,221,15729,AB270D5265C1A48E027E309642B1EFAA101627816DAF774735046052CFC1CCBA
common/bookmark_portraits/bookmark_239_bloodraven.txt,DNA and bookmark portraits,234,233,231,15925,B53C28AA36649AED7FE711D16978FBF59206E8C78691D902D6CEBF81CB06236E
common/bookmark_portraits/bookmark_239_cassandra_baratheon.txt,DNA and bookmark portraits,231,230,228,15949,B163831A4EAF67BBBB5FCDF00B38508ABF8C79B60CC7C6A86B01A1BAE275076A
common/bookmark_portraits/bookmark_239_denys_redwyne.txt,DNA and bookmark portraits,235,234,232,15823,3AB8885BEF716EF3C326F325AF404730C77498DEC87CFF1C7B35707516B5C52C
common/bookmark_portraits/bookmark_239_duncan_tall.txt,DNA and bookmark portraits,229,228,226,15788,7AEC4B22EB1AB45D5C0731D9F686688DA4DB606631F50D827DAB501454C0EB3A
common/bookmark_portraits/bookmark_239_duncan_targaryen.txt,DNA and bookmark portraits,232,231,229,15745,D79BE936AB1F091F8397291E4357738607F74DA6B38C71AD2EAF255EEEF82E8D
common/bookmark_portraits/bookmark_239_garlan_tyrell.txt,DNA and bookmark portraits,225,224,222,15502,35A33271AD9CC60CCCF7BF97AF0A95CB0EA3D4AF7B0489800532D4A5D860B186
common/bookmark_portraits/bookmark_239_jon_karstark.txt,DNA and bookmark portraits,231,230,228,15958,74679C442C6CF42C75FF61E8FDC37CB717D2908575A7E45EA309A887B312C82C
common/bookmark_portraits/bookmark_239_luthor_tyrell.txt,DNA and bookmark portraits,224,223,221,15695,F56C158FC7904B1CF2A44B82922B1129A2C5E940C2CB96C28F3D276CACB26F0F
common/bookmark_portraits/bookmark_239_lyonel_baratheon.txt,DNA and bookmark portraits,241,240,238,16141,2D8BF08154C4505F3D01D1BBDC7DB946FC5FDB7FE71C21FC44366A41DD0B5399
common/bookmark_portraits/bookmark_239_olenna_redwyne.txt,DNA and bookmark portraits,228,227,225,16005,F3D83C4C890BEA06D76F2D746312CE1CC60E7BB948B48FF25521D6894A453796
common/bookmark_portraits/bookmark_239_ormund_baratheon.txt,DNA and bookmark portraits,240,239,237,15836,2519C58F7246AB9EB3BF568AFA2A8C6EA0F5AD99633C0B77D07CB7EDD853AB9F
common/bookmark_portraits/bookmark_239_runceford_redwyne.txt,DNA and bookmark portraits,232,231,229,15854,9E2D340AC1126FA026FBB86AFB74BFC66F6071262A4B73C4366AD5E2C07F0F9D
common/bookmark_portraits/bookmark_259_aegon_targaryen.txt,DNA and bookmark portraits,227,226,224,15675,6D3B0E8D06BADF3FC75F3E00A7ACE61377678B51E87DC6BF58E03D2AC719716B
common/bookmark_portraits/bookmark_259_aerys_targaryen.txt,DNA and bookmark portraits,237,236,234,15893,1F7416F429D4750A8596EEF1604A174B513C44B5C4A4B6192EDCFF0539521610
common/bookmark_portraits/bookmark_259_duncan_targaryen.txt,DNA and bookmark portraits,241,240,238,16124,65422D12335A854573A74AFB1627D3C97F7B496F0169C9C0A7ABBBF307070CCF
common/bookmark_portraits/bookmark_259_ellyn_reyne.txt,DNA and bookmark portraits,226,225,223,16090,295190D450505097EDC27BB0E0D0612C5507B99058DACAA02736AC299C5E1B7B
common/bookmark_portraits/bookmark_259_jaehaerys_targaryen.txt,DNA and bookmark portraits,235,234,232,15736,8E3396887D2F2E4AF54923F26E80205457EBC64FD81BEA89609A72D028DA747F
common/bookmark_portraits/bookmark_259_kevan_lannister.txt,DNA and bookmark portraits,227,226,224,15663,ED6D35046F5754896D3B25B638E72A247616FDC50ED1F16A905897648ECC2F85
common/bookmark_portraits/bookmark_259_roger_reyne.txt,DNA and bookmark portraits,249,248,246,16200,70388AF129C2B0F41E9CCF11555849AB1D0D0D17F5E0D053002402DD8D16956A
common/bookmark_portraits/bookmark_259_shaera_targaryen.txt,DNA and bookmark portraits,228,227,225,16007,65EFB411A6CB96D03A266127694EC187B4FF4F7C86512DC3F2D65A2CA24D16CB
common/bookmark_portraits/bookmark_259_tytos_lannister.txt,DNA and bookmark portraits,235,234,232,15776,6FD62D628CA69684975C311E7BA27603BCF1D98D2A19FDC1EA31DFEC6C61057F
common/bookmark_portraits/bookmark_259_tywin_lannister.txt,DNA and bookmark portraits,228,227,225,15777,5B0797E9D75B651CF5010FCD14DD0DFA81839EDFF3B0D0BE42518EAA4DE0274E
common/bookmark_portraits/bookmark_277_aerys_targaryen.txt,DNA and bookmark portraits,237,236,234,15874,ABEEDB19B1C22A36625E744BE8A43511A46C06399DA9F038285752CAEBF0238E
common/bookmark_portraits/bookmark_277_arthur_dayne.txt,DNA and bookmark portraits,227,226,224,15909,CBDFF8EC7E5844A1D85A3C5BAF1002563A8161B5F00194AD154866CFF288A7E4
common/bookmark_portraits/bookmark_277_barristan_selmy.txt,DNA and bookmark portraits,224,223,221,15718,18712B4595A4F46AE1317FBD584B2CB61A94DE5F3DA2259AA6D4438854A7D913
common/bookmark_portraits/bookmark_277_cersei_lannister.txt,DNA and bookmark portraits,230,229,227,16093,9A8B52D7479B3EC357B4329C316AD6FF0881C7ABF2AA3D3CC89750E01C7E4B10
common/bookmark_portraits/bookmark_277_elia_martell.txt,DNA and bookmark portraits,232,231,229,16087,44CE4CD4429E52E5CAD9DBB560A120F5F12BB952591A8E70E0F04168A70B28EA
common/bookmark_portraits/bookmark_277_jaime_lannister.txt,DNA and bookmark portraits,236,235,233,16066,ECC151BCEC5A6817FA682AAE2E244DF2A3C6558E88BDBEDAAAD5703AF2BBACA9
common/bookmark_portraits/bookmark_277_rhaegar_targaryen.txt,DNA and bookmark portraits,233,232,230,15918,4C412BF6D875851BCBA64A753FBE2E8D9F374D0BB9D9CA62B959EB0EB595185D
common/bookmark_portraits/bookmark_277_tywin_lannister.txt,DNA and bookmark portraits,229,228,226,15846,3E60BF1D741372107778B5F8229A47CEE23B6E7440256C2E3AEA850DD8A02700
common/bookmark_portraits/bookmark_282_aerys_targaryen.txt,DNA and bookmark portraits,234,233,231,15905,16D18D6697B41176452ACDC1431BFA9B53901C4A10A6E42CB90C921C40BB0CB3
common/bookmark_portraits/bookmark_282_benjen_stark.txt,DNA and bookmark portraits,236,234,232,15979,3037CD93B023D80E432F7694A97E24B4D31A058512CA46B2B58EBE42493672D1
common/bookmark_portraits/bookmark_282_catelyn_tully.txt,DNA and bookmark portraits,230,229,227,16132,F289A2D5ECDE8242F40E71BE0023F94FB10403E601D55A12F66ED8AF0FAADCE8
common/bookmark_portraits/bookmark_282_cersei_lannister.txt,DNA and bookmark portraits,226,225,223,16054,C867A380138D1F3C7F8A587978A540CA8AF4A8B71942DD6BC2BDC99FFE479E53
common/bookmark_portraits/bookmark_282_eddard_stark.txt,DNA and bookmark portraits,241,240,238,16400,0B3526760D80C191EDE82EE1D4A7BEC6C6ABE7B4A2AF3D13B902D6E3A259BA8B
common/bookmark_portraits/bookmark_282_elia_martell.txt,DNA and bookmark portraits,232,231,229,16099,C6228E685A8AA3B8F6830F4B27A5B3E13E2303C52F10E616B87262FDBC0666D3
common/bookmark_portraits/bookmark_282_hoster_tully.txt,DNA and bookmark portraits,231,229,227,15629,9BA25B5DB7914C238BC52153176556F4D1AEC421FC60E9AC6E7B0FC3A80E079B
common/bookmark_portraits/bookmark_282_jaime_lannister.txt,DNA and bookmark portraits,232,231,229,16019,457D2B29AE9E3E360D8431ABB630112DD13DA3EB2B9C9AB27A7CFDABD51D5745
common/bookmark_portraits/bookmark_282_lyanna_stark.txt,DNA and bookmark portraits,228,227,225,16062,74183B426179A1E68BA92D43B266326BC92E2A34B084CC35DA4A1641B9E1959C
common/bookmark_portraits/bookmark_282_renly_baratheon.txt,DNA and bookmark portraits,228,227,225,15734,57FF0483584E37065A63F6745DC55C0E8271E4B3BE342F16276F1FC1A7BC75D8
common/bookmark_portraits/bookmark_282_rhaegar_targaryen.txt,DNA and bookmark portraits,236,235,233,16129,797EFCE7A2D3BD731079EE426183751BD94F7742447706E8A162488744A782AE
common/bookmark_portraits/bookmark_282_rhaella_targaryen.txt,DNA and bookmark portraits,238,237,235,16192,3053CA4CEA47ACE187655DB0E5503022B95D68E93AB90F0A10EB82D0F3DAA4D3
common/bookmark_portraits/bookmark_282_robert_baratheon.txt,DNA and bookmark portraits,263,262,260,16295,C6C19D627A4C357F79F7B0E84FEDDB510D1957700B7E85EB8AEB7805FD095EB0
common/bookmark_portraits/bookmark_282_stannis_baratheon.txt,DNA and bookmark portraits,235,234,232,16011,CE3431E276C845A82C5A158A0587EB9AAA23F6DA2A185A1BC819D3AC82C73F2B
common/bookmark_portraits/bookmark_282_tywin_lannister.txt,DNA and bookmark portraits,228,227,225,15776,DD7FBD8A2949A5522E65AB24AB2DCBBD8BFBCDB80FE3B864041CF1B9999E5C27
common/bookmark_portraits/bookmark_282_viserys_targaryen.txt,DNA and bookmark portraits,232,231,229,15758,AFA78DB86EB16415545FDCE32D94B8D334FDEBA3E086B5C33B24E22718EBA6B0
common/bookmark_portraits/bookmark_284_balon_greyjoy.txt,DNA and bookmark portraits,227,226,224,15691,436E39CD89A51768590CBDD186545DE83E243DECBB41639DD99A8B3C41003384
common/bookmark_portraits/bookmark_284_cersei_lannister.txt,DNA and bookmark portraits,226,225,223,16054,433364B441CC09644C092CD2B8846F1B3D014855048FD0478F97BE680C5D3599
common/bookmark_portraits/bookmark_284_cressen.txt,DNA and bookmark portraits,204,203,201,14795,0D29296219B96F7FA53B509023B2E12D9BC68A9A2354649E842DAB17F9D2876C
common/bookmark_portraits/bookmark_284_davos_seaworth.txt,DNA and bookmark portraits,235,234,232,15767,828671681F496E12CCE8E1C6C7BED9E8AB204919359F6A8C37083A7810C638EB
common/bookmark_portraits/bookmark_284_euron_greyjoy.txt,DNA and bookmark portraits,238,237,235,15990,7512F6BE32C9CD428AE4A4126D8E26741E5441261C693607A29577D4BFD62040
common/bookmark_portraits/bookmark_284_jaime_lannister.txt,DNA and bookmark portraits,232,231,229,16019,85158394A282796B76F2FB94776396E03B033088779CABFA51095CFCBAA272B1
common/bookmark_portraits/bookmark_284_jon_arryn.txt,DNA and bookmark portraits,228,227,225,15751,78AC78D65E789DDC7D2C7E1790287AB2401540D641E5D3338139178FA120A827
common/bookmark_portraits/bookmark_284_renly_baratheon.txt,DNA and bookmark portraits,230,229,227,15866,E1DFA8BF1A2A511AF5521AA58C1E1187802968C856A795F79E1054D1BFCC02A9
common/bookmark_portraits/bookmark_284_robert_baratheon.txt,DNA and bookmark portraits,232,231,229,15806,B6E1988345ED21F5FB2230D14C5E47122637B8072B5E5B7FF225838AD6891E01
common/bookmark_portraits/bookmark_284_stannis_baratheon.txt,DNA and bookmark portraits,227,226,224,15713,B16745514A3E2D48F5EA70863DE8B069D7FE6D5E815A35403E625BFDEFCCA7A5
common/bookmark_portraits/bookmark_284_tyrion_lannister.txt,DNA and bookmark portraits,230,229,227,15861,78214E7E38B573BB4F12954A3924D58A252A1E437BD71B18226C0F3B3ACC43CA
common/bookmark_portraits/bookmark_284_tywin_lannister.txt,DNA and bookmark portraits,228,227,225,15776,C663412641A0CF91AB64B16C4FBDFFBF3696CCFB0189F6D4C4A5C706162CF578
common/bookmark_portraits/bookmark_284_victarion_greyjoy.txt,DNA and bookmark portraits,239,238,236,15964,6A6CD91DD6C8AECFD4C84D1BE192830952429E1DC16EF3C1240C72E8C0063031
common/bookmark_portraits/bookmark_82_aemon_targaryen.txt,DNA and bookmark portraits,228,227,225,15725,46C38393C2CBB47AA05739C5FF653A0EA4ED381951DDEAF7A88DE987460AB55E
common/bookmark_portraits/bookmark_82_alysanne_targaryen.txt,DNA and bookmark portraits,231,230,228,15940,8D7EF39273DB6DC44AF03698E6A8C2008FBBEB99FA4CD9D21A075EB4244C49DE
common/bookmark_portraits/bookmark_82_braxton_beesbury.txt,DNA and bookmark portraits,237,236,234,15837,7077E250A736D0329488254406ED46A6FE8D9B495142EF8D1AF503EDC29C9456
common/bookmark_portraits/bookmark_82_jaehaerys_targaryen.txt,DNA and bookmark portraits,239,238,236,15805,31DFC4493F0C2E7DAB6655F1CBAD10F2204B3F1189C0B06A0EFA70701A8FACAA
common/bookmark_portraits/bookmark_82_jocelyn_baratheon.txt,DNA and bookmark portraits,225,224,222,16022,AABAE44A932798F81AC2F4C062EA0A0D1C83EE153BE2F91EE689F80EC61FD8C8
common/bookmark_portraits/bookmark_82_lyman_beesbury.txt,DNA and bookmark portraits,223,222,220,15569,2757B8A3401723D0E01E86912AA59A9377E0417592AAE408C8F29431977015CB
common/bookmark_portraits/bookmark_82_lyonel_strong.txt,DNA and bookmark portraits,223,222,220,15600,3FB63FA7A26DAAFCF39BEAA1205D2BF0E347C97E8EE5E71B8D48E7E0DD055D05
common/bookmark_portraits/bookmark_82_manfryd_redwyne.txt,DNA and bookmark portraits,237,236,234,15958,1164DB865FECD847066291FA01C0AA59046466277C25B4D80095D81834EBD179
common/bookmark_portraits/bookmark_82_mors_martell.txt,DNA and bookmark portraits,223,222,220,15891,27960A8158DB7EA59DBB1263687614633971C4799963F41ECFA496354F1E4E3E
common/bookmark_portraits/bookmark_82_osmund_strong.txt,DNA and bookmark portraits,219,218,216,13956,5770EC2D1FEE0333E64908CE8AC573DE0C5DFF4061C1A3676321E546810D1867
common/bookmark_portraits/bookmark_82_rhaenys_targaryen.txt,DNA and bookmark portraits,233,232,230,16047,794D3D9F63DA45161E7C1AC2FDB954062EF9F932BE1A49C87FBEE198E91E15A3
common/bookmark_portraits/bookmark_82_robert_redwyne.txt,DNA and bookmark portraits,235,234,232,15980,6C57F12A7A2B3DFA5C83EFC41CB200F144959D8EFBBA431C5D18C995DF07C02D
common/bookmark_portraits/bookmark_82_roy_connington.txt,DNA and bookmark portraits,228,227,225,15692,590F0FE28EA1DA43B3B21ECC15C10B01CDADCDE593AC5DD8D753CA04E433ACA2
common/bookmark_portraits/bookmark_82_ryam_redwyne.txt,DNA and bookmark portraits,227,226,224,15734,B3C973CCCF92549CC30255230C39C2BCAAA4B0366B6628FACB155662E0551E00
common/bookmark_portraits/bookmark_82_septon_barth.txt,DNA and bookmark portraits,220,219,217,15688,43643B53A9905FB3E8BBE99EFD329678E00B8B098D487CFF2829BB1FE379471F
common/bookmark_portraits/bookmark_82_simon_strong.txt,DNA and bookmark portraits,235,234,232,15789,ED10A54260FDE26C6D1657D9CBBD810B8D5972DAD067B8548E2A8BD2DC444CF4
common/bookmark_portraits/challenge_character_106_jeyne_arryn.txt,DNA and bookmark portraits,232,231,229,16017,4FB7D6804DD0C9A0E39924506DEE3BB347AC94E184FE8A49330DF93A9EE9BABC
common/bookmark_portraits/challenge_character_106_rhaenyra_targaryen.txt,DNA and bookmark portraits,234,233,231,16116,E6DE028F06EFBE4146F93B4D4A47B0B5A78AD263CBB203F0FB24B35DA200A831
common/bookmark_portraits/challenge_character_239_gerold_lannister.txt,DNA and bookmark portraits,235,234,232,15795,0A2A7E40C8293620C0A5DADADE43782C742CB9661165C7FE2F92A85EEB7E348B
common/bookmark_portraits/challenge_character_239_steffon_tully.txt,DNA and bookmark portraits,235,234,232,15826,5E3CECCFE206FBF8183B1738F8F8FAB0E252938D85319A9B0A51218D0ED1395A
common/bookmark_portraits/challenge_character_282_walder_frey.txt,DNA and bookmark portraits,223,222,220,15675,2109FB7F68A4461DC8C9981C8BF235994CEF4E7F3D02E97CE92BBDDEE8477027
common/bookmark_portraits/challenge_character_282_walter_whent.txt,DNA and bookmark portraits,227,226,224,15696,B4F283C3EB0F7C4036A7AAE2B64A0FC49432AC6E1372B2050821BBA223D25EEC
common/bookmark_portraits/challenge_character_284_jon_arryn.txt,DNA and bookmark portraits,228,227,225,15762,D9EC8F0EA5E71C8B1EED6BAC82C72439CE46818BB7470CA887D59B4430A0D4EB
common/bookmark_portraits/challenge_character_284_petyr_baelish.txt,DNA and bookmark portraits,227,226,224,15724,03EFFB2395C0C103F1972EC0428F3A9EDF8893537E39E8AD5E69A4E4ED7A9EE7
common/character_interactions/asoiaf_character_interactions.txt,Gameplay scripts and history/data,343,321,302,8804,1F389A58092F01F5A2F0DBEAD32B82DC701F30949ABA9283BEC4731918C34472
common/character_memory_types/asoiaf_character_memories.txt,Gameplay scripts and history/data,90,67,65,1885,BCD2CB5AD0A3C5E8489435758DF47B7722FA8D7366AB7524B67B755881BCDE0A
common/customizable_localization/asoiaf_historical_character_loc.txt,Gameplay scripts and history/data,178,153,153,3401,938AB83D9EC572CDECA3F44AA7AAA025D30AF645624BEBF1378B4F13D3A5E930
common/deathreasons/00_asoiaf_death_reasons.txt,Gameplay scripts and history/data,8,8,8,160,03FC44CA250D251E4602B07CB2B42A3D06B0BDA88D3649A3684B620E26332C1E
common/decisions/asoiaf_artefact_decisions.txt,Gameplay scripts and history/data,125,119,110,3231,C89BDD3CC90C66BE71BD42B6FC24F1D68A01BEC53BCCE2C4B3606C32399C65FF
common/decisions/asoiaf_house_branch_decisions.txt,Gameplay scripts and history/data,940,883,822,27025,0248521BF02C1435280CC9F4D2648B76E480752CD27BE295CF97F185D0D8F928
common/decisions/asoiaf_jon_targ_cadet_branch_decision.txt,Gameplay scripts and history/data,168,149,139,5607,E823437BEE7004812928E6E27D4BC722CBA91B0D71A879637B3FB634A87F2553
common/defines/asoiaf_defines.txt,Gameplay scripts and history/data,3,3,3,124,25DE6C275412B0F1A9748E6641D8C68EACC68C413ECEE65D7CEACFB7ADE31EF8
common/dna_data/test_dna_beyond_the_wall.txt,DNA and bookmark portraits,369,368,368,28437,2CA1577F2A148F824924FEE71D58E551603D4E0B762C7F7BA22BFF60B7A09BCB
common/dna_data/test_dna_crownlands.txt,DNA and bookmark portraits,4334,4310,4310,401063,D2B5AE3984C08831E1D4EC6C582D71C2C36D152F2D37033C7B39206E94CDD40D
common/dna_data/test_dna_dornish.txt,DNA and bookmark portraits,2340,2328,2328,171531,59236ABE59E7A674BE458F4799EFEFCB4A714E08A4CA83C04FE3D0EC575FF851
common/dna_data/test_dna_easter_eggs.txt,DNA and bookmark portraits,924,920,920,89884,3684BF120E6D93F3D2BDE2F1DC68DE7BE15F7FBE9398A701C3A901B1DA327860
common/dna_data/test_dna_essos.txt,DNA and bookmark portraits,1632,1624,1624,124258,F6CA16B8D1695B807EC2D6E0292D054098D7A16412133A0BDA8B4A6EC0EC63ED
common/dna_data/test_dna_iron_isles.txt,DNA and bookmark portraits,911,901,895,81524,2C99A01B3C7D8CD3C7E9D515088E0AC57482254C47CB26180CDECF9757A2FEC0
common/dna_data/test_dna_north.txt,DNA and bookmark portraits,8097,8052,8051,703257,C093F9A32BFA4FF5B4158770A71C4D3BEFCB67243C76B377391D69CE4CBB3417
common/dna_data/test_dna_reach.txt,DNA and bookmark portraits,6360,6322,6318,575907,20561C6C949044F62D91BB21AD63E5AAC25DB46A7D06C3951E5A5B18BF22D18F
common/dna_data/test_dna_riverlands.txt,DNA and bookmark portraits,2707,2693,2693,244592,25064331BDF076DC23149A0F9A4E61BF9B6942BCF5227A3AFAFEEA8A8A3FEBFA
common/dna_data/test_dna_stormlands.txt,DNA and bookmark portraits,4690,4663,4662,426686,C7E02EEE1DCE1106C518ADFEF4A1A86172B403B8CE930BFCFB315695BEDFE74D
common/dna_data/test_dna_vale.txt,DNA and bookmark portraits,1991,1981,1981,181184,22C114A8E9C1B2E55EEB21288A4A9C292E07690DFA1C27C8B5A96E29D30013F9
common/dna_data/test_dna_valyrian.txt,DNA and bookmark portraits,13920,13851,13851,1239544,719E5D5E4462EBA33C3AB56A4D9701B3E0E8935A4A0F4D695E14CCE8334C4F0C
common/dna_data/test_dna_vanity.txt,DNA and bookmark portraits,178,178,178,17159,E4A1E575047A1AA3C35ADBED7D985A554BCB2060E58BB7F22C2195DD35CFE15A
common/dna_data/test_dna_westerlands.txt,DNA and bookmark portraits,5446,5416,5415,506026,633D22DDBF0402B54CD1BB3F6A3C97AEDF212258E5B5A91A4748D2BB8D7D602C
common/dynasties/asoiaf_dyn_crownlands.txt,Gameplay scripts and history/data,6,6,0,213,325C321E347E2D35F00CC4CF3B3A5EF434C0152F405A5A706BD84E42B998A904
common/dynasties/asoiaf_dyn_dummies.txt,Gameplay scripts and history/data,20,16,16,524,1FADA1839845AFA0481A5F87B2263CA19B25681F6FA356A54959C22AFC9B90B5
common/dynasties/asoiaf_dyn_easter_eggs.txt,Gameplay scripts and history/data,17,16,15,319,2EAA2CC7DF3157540E742169D05825880E73F5FD1CDCA98CE39F9EDF1696435F
common/dynasties/asoiaf_dyn_special.txt,Gameplay scripts and history/data,5,5,5,116,4E34DDEAEF5329E7D2983CF9D9DDEC2DCA334A34CC07621A39F7EB957B0AE838
common/dynasties/asoiaf_dyn_valyrian.txt,Gameplay scripts and history/data,6,6,5,189,718084C622718DC6672E865D1380ACA888C3A4B6F756A4D9CA9DB5EE4EE2CB15
common/dynasty_houses/asoiaf_dynasty_houses.txt,Gameplay scripts and history/data,136,130,82,3304,1BC89652D817A7D9791689AD1748B3E39F9AF74145DC484793CDC279AED13951
common/dynasty_houses/asoiaf_dynasty_houses_easter_eggs.txt,Gameplay scripts and history/data,33,33,32,653,6775DF69AFB54E31628AC55C3A723A99CDED6610496B54FF15F81F72414823D4
common/ethnicities/sand_dornish_1.txt,Gameplay scripts and history/data,662,540,520,27635,D7154FB700FF479B560BCB841ECBB88FF7B06D8019EDE9E6AFD43081F5B6023C
common/ethnicities/sand_dornish_10.txt,Gameplay scripts and history/data,552,437,426,19814,B67AECCFF930748B94C5769F5303CD5690CF171C631D8E1619964E68E330B93D
common/ethnicities/sand_dornish_11.txt,Gameplay scripts and history/data,557,433,426,18289,7A30201A9A4EBE2D36718EDC7D6E3BD0D3604BECAC56C7597DFB55356078181F
common/ethnicities/sand_dornish_12.txt,Gameplay scripts and history/data,557,433,426,18279,B9497FB8868800CE8076E4AE389ECB3F7C780CB2954F7A74ADDACE3B9A0C9641
common/ethnicities/sand_dornish_13.txt,Gameplay scripts and history/data,557,433,426,18272,9E2F308BE4770F4308AEE5887550703235B0EF09B8A0D053AA97A7D686CB5592
common/ethnicities/sand_dornish_14.txt,Gameplay scripts and history/data,568,444,437,19018,791301DF28C4D082AE633C961847CB48B8A30D1C828351BE482C29ADFB4EB1E7
common/ethnicities/sand_dornish_2.txt,Gameplay scripts and history/data,662,540,520,27634,88B73241C21CCDA66C622C96048CD476F00D503A8D65773371B9A0083EA5007E
common/ethnicities/sand_dornish_3.txt,Gameplay scripts and history/data,662,540,520,27619,2D3FF633A7975DA6310291A80DBB8C821B9519FF18E68078EE73EDA1E031C6D7
common/ethnicities/sand_dornish_4.txt,Gameplay scripts and history/data,636,515,496,24690,4F0287A9CAEB849025D1B6866B8CB74F2C2C0440F242D5BE8E78B2B9A7522067
