"Key","MainFile","MainLine","TranslationFile","TranslationLine","Text"
"travel_danger_type_majorroad_hills_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","13","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","13","$travel_danger_type_hills$ $travel_danger_type_majorroad$"
"travel_danger_type_majorroad_jungle_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","18","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","18","$travel_danger_type_jungle$ $travel_danger_type_majorroad$"
"travel_danger_type_majorroad_mountains_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","14","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","14","$travel_danger_type_mountains$ $travel_danger_type_majorroad$"
"travel_danger_type_majorroad_oasis_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","17","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","17","$travel_danger_type_oasis$ $travel_danger_type_majorroad$"
"travel_danger_type_majorroad_plains_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","11","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","11","$travel_danger_type_plains_desc$ $travel_danger_type_majorroad$"
"travel_danger_type_majorroad_steppe_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","22","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","22","$travel_danger_type_desert_desc$ $travel_danger_type_majorroad$"
"travel_danger_type_majorroad_taiga_bog_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","31","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","31","$travel_danger_type_the_bog_desc$ $travel_danger_type_majorroad$"
"travel_danger_type_majorroad_taiga_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","20","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","20","$travel_danger_type_forest_desc$ $travel_danger_type_majorroad$"
"travel_danger_type_majorroad_the_bog_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","32","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","32","$travel_danger_type_the_bog_desc$ $travel_danger_type_majorroad$"
"travel_danger_type_majorroad_urban_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","25","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","25","$travel_danger_type_urban_desc$ $travel_danger_type_majorroad$"
"travel_danger_type_majorroad_wetlands_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","21","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","21","$travel_danger_type_wetlands_desc$ $travel_danger_type_majorroad$"
"travel_danger_type_minorroad_canyon_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","50","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","50","$travel_danger_type_canyon_desc$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_cloudforest_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","52","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","52","$travel_danger_type_cloudforest_desc$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_desert_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","37","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","37","$travel_danger_type_desert_desc$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_desert_mountains_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","38","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","38","$travel_danger_type_desert_desc$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_drylands_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","46","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","46","$travel_danger_type_desert_desc$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_farmlands_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","34","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","34","$travel_danger_type_farmlands_desc$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_floodplains_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","45","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","45","$travel_danger_type_floodplains$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_forest_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","41","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","41","$travel_danger_type_forest_desc$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_frozen_flats_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","48","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","48","$travel_danger_type_glacier_desc$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_glacier_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","49","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","49","$travel_danger_type_glacier_desc$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_highlands_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","51","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","51","$travel_danger_type_hills$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_hills_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","35","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","35","$travel_danger_type_hills$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_jungle_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","40","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","40","$travel_danger_type_jungle$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_mountains_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","36","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","36","$travel_danger_type_mountains$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_oasis_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","39","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","39","$travel_danger_type_oasis$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_plains_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","33","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","33","$travel_danger_type_plains_desc$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_steppe_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","44","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","44","$travel_danger_type_desert_desc$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_taiga_bog_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","53","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","53","$travel_danger_type_the_bog_desc$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_taiga_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","42","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","42","$travel_danger_type_forest_desc$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_the_bog_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","54","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","54","$travel_danger_type_the_bog_desc$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_urban_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","47","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","47","$travel_danger_type_urban_desc$ $travel_danger_type_minorroad$"
"travel_danger_type_minorroad_wetlands_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","43","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","43","$travel_danger_type_wetlands_desc$ $travel_danger_type_minorroad$"
"travel_danger_type_taiga_bog_desc","localization/english/agot/dlc/ep2/agot_dlc_ep2_travel_l_english.yml","8","localization/russian/agot/dlc/ep2/agot_dlc_ep2_travel_l_russian.yml","8","$travel_danger_type_the_bog_desc$"
"TRAVEL_NAME_FOR_activity_dragon_hatching","localization/english/agot/event_localization/activities/agot_dragon_hatching_l_english.yml","16","localization/russian/agot/event_localization/activities/agot_dragon_hatching_l_russian.yml","16","$TRAVEL_NAME_FOR_activity_tournament$"
"TRAVEL_NAME_FOR_activity_dragon_hatching_no_dlc","localization/english/agot/event_localization/activities/agot_dragon_hatching_l_english.yml","33","localization/russian/agot/event_localization/activities/agot_dragon_hatching_l_russian.yml","33","$TRAVEL_NAME_FOR_activity_dragon_hatching$"
"travel_point_historical_name_visit_message","localization/replace/english/travel/battle_points_of_interest_l_english.yml","90","localization/replace/russian/travel/battle_points_of_interest_l_russian.yml","90","[ROOT.Char.GetCurrentLocation.Custom('BattlePoiNameHistorical')]"
"TRAVEL_POINT_OF_INTEREST_TT_agot_poi_castle_diplo","localization/english/agot/gui/agot_travel_planner_window_l_english.yml","7","localization/russian/agot/gui/agot_travel_planner_window_l_russian.yml","7","[PROVINCE.Custom('CastleName')]"
"TRAVEL_POINT_OF_INTEREST_TT_agot_poi_castle_intrigue","localization/english/agot/gui/agot_travel_planner_window_l_english.yml","4","localization/russian/agot/gui/agot_travel_planner_window_l_russian.yml","4","[PROVINCE.Custom('CastleName')]"
"TRAVEL_POINT_OF_INTEREST_TT_agot_poi_castle_learning","localization/english/agot/gui/agot_travel_planner_window_l_english.yml","5","localization/russian/agot/gui/agot_travel_planner_window_l_russian.yml","5","[PROVINCE.Custom('CastleName')]"
"TRAVEL_POINT_OF_INTEREST_TT_agot_poi_castle_martial","localization/english/agot/gui/agot_travel_planner_window_l_english.yml","3","localization/russian/agot/gui/agot_travel_planner_window_l_russian.yml","3","[PROVINCE.Custom('CastleName')]"
"TRAVEL_POINT_OF_INTEREST_TT_agot_poi_castle_stewardship","localization/english/agot/gui/agot_travel_planner_window_l_english.yml","6","localization/russian/agot/gui/agot_travel_planner_window_l_russian.yml","6","[PROVINCE.Custom('CastleName')]"
"TRAVEL_POINT_OF_INTEREST_TT_poi_battles_historical","localization/replace/english/travel/battle_points_of_interest_l_english.yml","85","localization/replace/russian/travel/battle_points_of_interest_l_russian.yml","85","#T $TRAVEL_POINT_OF_INTEREST_TT_poi_battles_historical_name$#!\n$TRAVEL_POINT_OF_INTEREST_TT_poi_battles_historical_desc$\n\n"
"TRAVEL_POINT_OF_INTEREST_TT_poi_battles_historical_desc","localization/replace/english/travel/battle_points_of_interest_l_english.yml","88","localization/replace/russian/travel/battle_points_of_interest_l_russian.yml","88","[Province.Custom('BattlePoIDescriptionHistorical')]"
"TRAVEL_POINT_OF_INTEREST_TT_poi_battles_historical_name","localization/replace/english/travel/battle_points_of_interest_l_english.yml","87","localization/replace/russian/travel/battle_points_of_interest_l_russian.yml","87","[Province.Custom('BattlePoiNameHistorical')]"
"TRAVEL_POINT_OF_INTEREST_TT_poi_special_buildings_intrigue","localization/english/agot/gui/agot_travel_planner_window_l_english.yml","2","localization/russian/agot/gui/agot_travel_planner_window_l_russian.yml","2","$TRAVEL_POINT_OF_INTEREST_TT_poi_special_buildings$"
"travel_silk_road_market_desc","localization/replace/english/dlc/tgp/dlc_tgp_silk_road_l_english.yml","155","localization/replace/russian/dlc/tgp/dlc_tgp_silk_road_l_russian.yml","155",""
"travel_silk_road_market_innovation_warning_tt","localization/replace/english/dlc/tgp/dlc_tgp_silk_road_l_english.yml","157","localization/replace/russian/dlc/tgp/dlc_tgp_silk_road_l_russian.yml","157",""
"travel_silk_road_market_long_tt","localization/replace/english/dlc/tgp/dlc_tgp_silk_road_l_english.yml","156","localization/replace/russian/dlc/tgp/dlc_tgp_silk_road_l_russian.yml","156",""
"treasure_hunting_contract_decision_option_search_btw","localization/english/agot/contracts/agot_task_contracts_l_english.yml","3","localization/russian/agot/contracts/agot_task_contracts_l_russian.yml","3","[GetGeographicalRegion('world_westeros_beyond_the_wall').GetNameNoTooltip]"
"TREASURY_COST","localization/replace/english/core_l_english.yml","392","localization/replace/russian/core_l_russian.yml","392","[treasury_i] $VALUE|0$"
"TREASURY_COST_MAINTENANCE","localization/replace/english/core_l_english.yml","341","localization/replace/russian/core_l_russian.yml","341","[treasury_i] $VALUE|2$"
"TREASURY_COST_REINFORCE","localization/replace/english/core_l_english.yml","340","localization/replace/russian/core_l_russian.yml","340","[treasury_i] $VALUE|2$"
"treasury_high","localization/replace/english/government_l_english.yml","852","localization/replace/russian/government_l_russian.yml","852","$celestial_treasury_high$"
"treasury_high_short","localization/replace/english/government_l_english.yml","853","localization/replace/russian/government_l_russian.yml","853","$celestial_treasury_high_short$"
"treasury_low","localization/replace/english/government_l_english.yml","848","localization/replace/russian/government_l_russian.yml","848","$celestial_treasury_low$"
"treasury_low_short","localization/replace/english/government_l_english.yml","849","localization/replace/russian/government_l_russian.yml","849","$celestial_treasury_low_short$"
"treasury_medium","localization/replace/english/government_l_english.yml","850","localization/replace/russian/government_l_russian.yml","850","$celestial_treasury_medium$"
"treasury_medium_short","localization/replace/english/government_l_english.yml","851","localization/replace/russian/government_l_russian.yml","851","$celestial_treasury_medium_short$"
"treasury_very_high","localization/replace/english/government_l_english.yml","854","localization/replace/russian/government_l_russian.yml","854","$celestial_treasury_very_high$"
"treasury_very_high_short","localization/replace/english/government_l_english.yml","855","localization/replace/russian/government_l_russian.yml","855","$celestial_treasury_very_high_short$"
"treasury_very_low","localization/replace/english/government_l_english.yml","846","localization/replace/russian/government_l_russian.yml","846","$celestial_treasury_very_low$"
"treasury_very_low_short","localization/replace/english/government_l_english.yml","847","localization/replace/russian/government_l_russian.yml","847","$celestial_treasury_very_low_short$"
"tribal_government_filter_option","localization/replace/english/gui/character_list_l_english.yml","273","localization/replace/russian/gui/character_list_l_russian.yml","273","$game_concept_tribal$"
"tribal_government_with_icon","localization/replace/english/government_l_english.yml","176","localization/replace/russian/government_l_russian.yml","176","@government_type_tribal! $tribal_government$"
"tribal_vassal_desc","localization/replace/english/government_l_english.yml","187","localization/replace/russian/government_l_russian.yml","187","$game_concept_tribal_desc$"
"tribalize_holding_interaction_desc","localization/replace/english/interactions_l_english.yml","1596","localization/replace/russian/interactions_l_russian.yml","1596","$feudalize_holding_interaction_desc$"
"tribals_can_into_temples_name","localization/replace/english/culture/traditions/cultural_traditions_l_english.yml","583","localization/replace/russian/culture/traditions/cultural_traditions_l_russian.yml","583","$temple_next_level_name$"
"tributary_map_mode_tooltip","localization/replace/english/gui/map_l_english.yml","252","localization/replace/russian/gui/map_l_russian.yml","252","[ROOT.Province.GetTributarizationChanceTooltip]"
"trigger_sub_region_catalyst_first","localization/replace/english/effects_l_english.yml","3599","localization/replace/russian/effects_l_russian.yml","3599","$trigger_sub_region_catalyst_global$"
"trigger_sub_region_catalyst_first_past","localization/replace/english/effects_l_english.yml","3600","localization/replace/russian/effects_l_russian.yml","3600","$trigger_sub_region_catalyst_global_past$"
"trigger_sub_region_catalyst_third","localization/replace/english/effects_l_english.yml","3601","localization/replace/russian/effects_l_russian.yml","3601","$trigger_sub_region_catalyst_global$"
"trigger_sub_region_catalyst_third_past","localization/replace/english/effects_l_english.yml","3602","localization/replace/russian/effects_l_russian.yml","3602","$trigger_sub_region_catalyst_global_past$"
"TT_GAME_MODULE_VERSION_INFO","localization/replace/english/gui/common_l_english.yml","25","localization/replace/russian/gui/common_l_russian.yml","25","$TT_MODULE_VERSION_INFO_COMMON$\n$TT_GAME_MODULE_ADDITIONAL_VERSION_INFO$\n\n"
"TT_LEDGER_INNOVATIONS","localization/replace/english/ledger/ledger_l_english.yml","65","localization/replace/russian/ledger/ledger_l_russian.yml","65","$CULTURE_VIEW_INNOVATIONS$: #high [Culture.GetCultureEra.GetNumberOfActiveInnovations]#!/[Culture.GetCultureEra.GetNumberOfInnovations]"
"TT_MODULE_VERSION_INFO","localization/replace/english/gui/common_l_english.yml","24","localization/replace/russian/gui/common_l_russian.yml","24","$TT_MODULE_VERSION_INFO_COMMON$\n\n"
"uncontrol_realm_borders_decision_confirm","localization/english/agot/agot_decisions_l_english.yml","195","localization/russian/agot/agot_decisions_l_russian.yml","195","$uncontrol_realm_borders_decision$"
"uncontrol_realm_borders_decision_desc","localization/english/agot/agot_decisions_l_english.yml","192","localization/russian/agot/agot_decisions_l_russian.yml","192","$uncontrol_realm_borders_decision$"
"undecided_movement_effects_concept","localization/replace/english/dlc/tgp/dlc_tgp_situation_parameters_l_english.yml","85","localization/replace/russian/dlc/tgp/dlc_tgp_situation_parameters_l_russian.yml","85","[GetSituation('dynastic_cycle').GetTopParticipantGroupByKey('undecided_movement').GetName]"
"unisolate_capital_decision_confirm","localization/replace/english/decisions_l_english.yml","278","localization/replace/russian/decisions_l_russian.yml","278","$unisolate_capital_decision$"
"unisolate_family_decision_confirm","localization/replace/english/decisions_l_english.yml","1390","localization/replace/russian/decisions_l_russian.yml","1390","$unisolate_family_decision$"
"unisolate_family_disaster_decision_confirm","localization/replace/english/decisions_l_english.yml","1399","localization/replace/russian/decisions_l_russian.yml","1399","$unisolate_family_disaster_decision$"
"UNIT_TOOLTIP_HEADER","localization/replace/english/gui/map_l_english.yml","12","localization/replace/russian/gui/map_l_russian.yml","12","$IDENTIFIER|U$ [Army.GetTypeName]"
"unity_has_liberate_house_members_cb_name","localization/replace/english/government_l_english.yml","340","localization/replace/russian/government_l_russian.yml","340","[fp3_free_house_member_cb|E]"
"unity_has_unify_house_cb_name","localization/replace/english/government_l_english.yml","343","localization/replace/russian/government_l_russian.yml","343","[fp3_unify_house_cb|E]"
"UNITY_PERK_BONUS","localization/replace/english/gui/specialinteractions_l_english.yml","669","localization/replace/russian/gui/specialinteractions_l_russian.yml","669","$fp2_coterie_legacy_3_name$: $VALUE|=+0$"
"unity_steer_house_direction_decision_confirm","localization/replace/english/government_l_english.yml","412","localization/replace/russian/government_l_russian.yml","412","$unity_steer_house_direction_decision$"
"unity_steer_house_direction_decision_second_tooltip","localization/replace/english/government_l_english.yml","414","localization/replace/russian/government_l_russian.yml","414","$DESC$\n"
"unknown_government_filter_option","localization/english/agot/agot_government_l_english.yml","245","localization/russian/agot/agot_government_l_russian.yml","245","$game_concept_unknown_govt$"
"unknown_government_with_icon","localization/english/agot/agot_government_l_english.yml","242","localization/russian/agot/agot_government_l_russian.yml","242","@unknown_government! $unknown_government$"
"unknown_govt_concept","localization/english/agot/agot_government_l_english.yml","248","localization/russian/agot/agot_government_l_russian.yml","248","[unknown_govt_i|E]"
"unknown_holding_concept_key","localization/english/agot/agot_holdings_l_english.yml","9","localization/russian/agot/agot_holdings_l_russian.yml","9","[unknown_holding|E]"
"UNLOCK_HOUSE_KNIGHT_ACCOLADE_TYPE","localization/replace/english/accolades/accolades_l_english.yml","343","localization/replace/russian/accolades/accolades_l_russian.yml","343","[AddLocalizationIf( HasDlcFeature( 'accolades' ), 'UNLOCK_HOUSE_KNIGHT_ACCOLADE_TYPE_ACCOLADES_DLC')]"
"unlock_maa_mangudai_name","localization/replace/english/culture/traditions/cultural_traditions_l_english.yml","1508","localization/replace/russian/culture/traditions/cultural_traditions_l_russian.yml","1508","[GetCultureTradition('tradition_mpo_wolves_of_the_deep_steppe').GetName]"
"unlock_siege_maa_first_level","localization/replace/english/culture/cultural_innovations_l_english.yml","480","localization/replace/russian/culture/cultural_innovations_l_russian.yml","480","[GetPlayer.Custom('GetRegionalSiegeLevel1MAA')]"
"unlock_siege_maa_fourth_level","localization/replace/english/culture/cultural_innovations_l_english.yml","483","localization/replace/russian/culture/cultural_innovations_l_russian.yml","483","[GetPlayer.Custom('GetRegionalSiegeLevel4MAA')]"
"unlock_siege_maa_second_level","localization/replace/english/culture/cultural_innovations_l_english.yml","481","localization/replace/russian/culture/cultural_innovations_l_russian.yml","481","[GetPlayer.Custom('GetRegionalSiegeLevel2MAA')]"
"unlock_siege_maa_third_level","localization/replace/english/culture/cultural_innovations_l_english.yml","482","localization/replace/russian/culture/cultural_innovations_l_russian.yml","482","[GetPlayer.Custom('GetRegionalSiegeLevel3MAA')]"
"unlock_tax_obligation_deqhan_name","localization/replace/english/dlc/fp3/dlc_fp3_culture_l_english.yml","97","localization/replace/russian/dlc/fp3/dlc_fp3_culture_l_russian.yml","97","[GetCultureTradition('tradition_fp3_enlightened_magnates').GetName]"
"unlocks_truce_purchasing_interaction_desc_first","localization/replace/english/effects_l_english.yml","2328","localization/replace/russian/effects_l_russian.yml","2328","$unlocks_truce_purchasing_interaction_desc_global$"
"unlocks_truce_purchasing_interaction_desc_third","localization/replace/english/effects_l_english.yml","2329","localization/replace/russian/effects_l_russian.yml","2329","$unlocks_truce_purchasing_interaction_desc_global$"
"unreformed_faith_province","localization/replace/english/modifiers/modifiers_l_english.yml","841","localization/replace/russian/modifiers/modifiers_l_russian.yml","841","[unreformed_pagan_combat_bonus|E]"
"unreformed_name","localization/replace/english/religion/religion_l_english.yml","1442","localization/replace/russian/religion/religion_l_russian.yml","1441","[GetFaithDoctrine('unreformed_faith_doctrine').GetBaseName]"
"unreformed_syncretic_actor_opinion_active_county_opinion_name","localization/replace/english/religion/religion_core_tenets_l_english.yml","278","localization/replace/russian/religion/religion_core_tenets_l_russian.yml","278","$faith_syncretic_popular_opinion_active_control$"
"unreformed_syncretic_actor_opinion_active_opinion_name","localization/replace/english/religion/religion_core_tenets_l_english.yml","266","localization/replace/russian/religion/religion_core_tenets_l_russian.yml","266","$faith_syncretic_opinion_active_control$"
"unreformed_syncretic_recipient_opinion_active_county_opinion_name","localization/replace/english/religion/religion_core_tenets_l_english.yml","277","localization/replace/russian/religion/religion_core_tenets_l_russian.yml","277","$faith_syncretic_popular_opinion_active_control$"
"unreformed_syncretic_recipient_opinion_active_opinion_name","localization/replace/english/religion/religion_core_tenets_l_english.yml","265","localization/replace/russian/religion/religion_core_tenets_l_russian.yml","265","$faith_syncretic_opinion_active_control$"
"urban_construction_prestige_cost","localization/english/agot/modifiers/agot_modifiers_l_english.yml","1305","localization/russian/agot/modifiers/agot_modifiers_l_russian.yml","1305","$urban_construction_gold_cost$"
"urban_holding_construction_prestige_cost","localization/english/agot/modifiers/agot_modifiers_l_english.yml","1308","localization/russian/agot/modifiers/agot_modifiers_l_russian.yml","1308","$urban_holding_construction_gold_cost$"
"USURP_TITLE_DESC_GOLD","localization/replace/english/gui/title_view_l_english.yml","74","localization/replace/russian/gui/title_view_l_russian.yml","74","[gold_i]"
"USURP_TITLE_DESC_TREASURY","localization/replace/english/gui/title_view_l_english.yml","75","localization/replace/russian/gui/title_view_l_russian.yml","75","[treasury_i]"
"VALUE_BREAKDOWN_ENTRY","localization/replace/english/core_l_english.yml","766","localization/replace/russian/core_l_russian.yml","766","$TITLE$: $VALUE$"
"VALUE_BREAKDOWN_ENTRY_NO_VALUE","localization/replace/english/core_l_english.yml","768","localization/replace/russian/core_l_russian.yml","768","$TITLE$"
"VALUE_BREAKDOWN_ENTRY_TOOLTIP_HEADER","localization/replace/english/core_l_english.yml","769","localization/replace/russian/core_l_russian.yml","769","#T $TITLE$: $VALUE$#!"
"VALUE_BREAKDOWN_ENTRY_TOOLTIP_HEADER_NO_VALUE","localization/replace/english/core_l_english.yml","771","localization/replace/russian/core_l_russian.yml","771","#T $TITLE$#!"
"VALUE_BREAKDOWN_ENTRY_TOOLTIP_HEADER_VALUE_FIRST","localization/replace/english/core_l_english.yml","770","localization/replace/russian/core_l_russian.yml","770","#T $VALUE$ $TITLE$#!"
"VALUE_BREAKDOWN_ENTRY_TOOLTIP_SUBHEADER","localization/replace/english/core_l_english.yml","772","localization/replace/russian/core_l_russian.yml","772","#S $TITLE$: $VALUE$#!"
"VALUE_BREAKDOWN_ENTRY_TOOLTIP_SUBHEADER_NO_VALUE","localization/replace/english/core_l_english.yml","774","localization/replace/russian/core_l_russian.yml","774","#S $TITLE$#!"
"VALUE_BREAKDOWN_ENTRY_TOOLTIP_SUBHEADER_VALUE_FIRST","localization/replace/english/core_l_english.yml","773","localization/replace/russian/core_l_russian.yml","773","#T $VALUE$ $TITLE$#!"
"VALUE_BREAKDOWN_ENTRY_VALUE_FIRST","localization/replace/english/core_l_english.yml","767","localization/replace/russian/core_l_russian.yml","767","$VALUE$ $TITLE$"
"VALUE_BREAKDOWN_ENTRY_WEAK","localization/replace/english/core_l_english.yml","775","localization/replace/russian/core_l_russian.yml","775","#weak $TITLE$: $VALUE$#!"
"VALUE_BREAKDOWN_ENTRY_WEAK_NO_VALUE","localization/replace/english/core_l_english.yml","777","localization/replace/russian/core_l_russian.yml","777","#weak $TITLE$#!"
"VALUE_BREAKDOWN_ENTRY_WEAK_VALUE_FIRST","localization/replace/english/core_l_english.yml","776","localization/replace/russian/core_l_russian.yml","776","#weak $VALUE$ $TITLE$#!"
"VALUE_BREAKDOWN_INDICATOR_BAD_DOWN","localization/replace/english/core_l_english.yml","784","localization/replace/russian/core_l_russian.yml","784","@change_down_bad_1!"
"VALUE_BREAKDOWN_INDICATOR_BAD_DOWN_DOUBLE","localization/replace/english/core_l_english.yml","787","localization/replace/russian/core_l_russian.yml","787","@change_down_bad_2!"
"VALUE_BREAKDOWN_INDICATOR_BAD_NONE","localization/replace/english/core_l_english.yml","790","localization/replace/russian/core_l_russian.yml","790","@change_none_bad!"
"VALUE_BREAKDOWN_INDICATOR_BAD_UP","localization/replace/english/core_l_english.yml","779","localization/replace/russian/core_l_russian.yml","779","@change_up_bad_1!"
"VALUE_BREAKDOWN_INDICATOR_BAD_UP_DOUBLE","localization/replace/english/core_l_english.yml","782","localization/replace/russian/core_l_russian.yml","782","@change_up_bad_2!"
"VALUE_BREAKDOWN_INDICATOR_GOOD_DOWN","localization/replace/english/core_l_english.yml","785","localization/replace/russian/core_l_russian.yml","785","@change_down_good_1!"
"VALUE_BREAKDOWN_INDICATOR_GOOD_DOWN_DOUBLE","localization/replace/english/core_l_english.yml","788","localization/replace/russian/core_l_russian.yml","788","@change_down_good_2!"
"VALUE_BREAKDOWN_INDICATOR_GOOD_NONE","localization/replace/english/core_l_english.yml","791","localization/replace/russian/core_l_russian.yml","791","@change_none_good!"
"VALUE_BREAKDOWN_INDICATOR_GOOD_UP","localization/replace/english/core_l_english.yml","778","localization/replace/russian/core_l_russian.yml","778","@change_up_good_1!"
"VALUE_BREAKDOWN_INDICATOR_GOOD_UP_DOUBLE","localization/replace/english/core_l_english.yml","781","localization/replace/russian/core_l_russian.yml","781","@change_up_good_2!"
"VALUE_BREAKDOWN_INDICATOR_NEUTRAL_DOWN","localization/replace/english/core_l_english.yml","786","localization/replace/russian/core_l_russian.yml","786","@change_down_neutral_1!"
"VALUE_BREAKDOWN_INDICATOR_NEUTRAL_DOWN_DOUBLE","localization/replace/english/core_l_english.yml","789","localization/replace/russian/core_l_russian.yml","789","@change_down_neutral_2!"
