"Key","MainFile","MainLine","English","Translation","TranslationPresent","BuiltinRussian","BuiltinFile","BuiltinLine","BuiltinIdenticalToEnglish","ExternalCatalog","ExternalFile","ExternalLine","ExternalRussian","AnyCyrillic"
"setting_ride_dragon_decision_cooldown_one_year","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","385","1 Year","1 год","True","1 год","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","299","False",,,,,"True"
"setting_ride_dragon_decision_cooldown_one_year_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","394","The length of time of the cooldown for the 'Ride Dragon' decision","Задержка перед повторным использованием решения «Оседлать дракона».","True","Длительность перезарядки для решения 'Оседлать дракона'","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","308","False",,,,,"True"
"setting_ride_dragon_decision_cooldown_six_months","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","383","6 Months","6 месяцев","True","6 месяцев","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","297","False",,,,,"True"
"setting_ride_dragon_decision_cooldown_six_months_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","392","The length of time of the cooldown for the 'Ride Dragon' decision","Задержка перед повторным использованием решения «Оседлать дракона».","True","Длительность перезарядки для решения 'Оседлать дракона'","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","306","False",,,,,"True"
"setting_ride_dragon_decision_cooldown_three_months","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","382","3 Months","3 месяца","True","3 месяца","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","296","False",,,,,"True"
"setting_ride_dragon_decision_cooldown_three_months_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","391","The length of time of the cooldown for the 'Ride Dragon' decision","Задержка перед повторным использованием решения «Оседлать дракона».","True","Длительность перезарядки для решения 'Оседлать дракона'","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","305","False",,,,,"True"
"setting_ride_dragon_decision_cooldown_two_years","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","386","2 Years","2 года","True","2 года","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","300","False",,,,,"True"
"setting_ride_dragon_decision_cooldown_two_years_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","395","The length of time of the cooldown for the 'Ride Dragon' decision","Задержка перед повторным использованием решения «Оседлать дракона».","True","Длительность перезарядки для решения 'Оседлать дракона'","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","309","False",,,,,"True"
"setting_show_dragon_portrait_on_start_no","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","11","No","Нет","True",,,,"False",,,,,"True"
"setting_show_dragon_portrait_on_start_no_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","14","Your Dragon's portrait will be hidden on game start. Can be enabled later.","Портрет вашего дракона будет скрыт при старте игры. Позже его можно включить.","True",,,,"False",,,,,"True"
"setting_show_dragon_portrait_on_start_yes","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","12","Yes","Да","True",,,,"False",,,,,"True"
"setting_show_dragon_portrait_on_start_yes_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","15","Your Dragon's portrait will be displayed in the bottom left corner of the screen next to your character's portrait from game start. Can be disabled later.","Портрет вашего дракона будет показан в левом нижнем углу экрана рядом с портретом персонажа с начала игры. Позже его можно отключить.","True",,,,"False",,,,,"True"
"setting_spawn_cannibal_egg_disabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","121","Disabled","Отключено","True","Отключено","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","63","False",,,,,"True"
"setting_spawn_cannibal_egg_disabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","124","The Dragonlore event on Skagos will remain but it will never spawn a dragon egg.","Событие о драконьих знаниях на Скагосе останется, но драконье яйцо в нём больше не появится.","True","Событие о драконьих знаниях на Скагосе останется, но яйцо не появится.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","66","False",,,,,"True"
"setting_spawn_cannibal_egg_enabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","120","Enabled","Включено","True","Включено","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","62","False",,,,,"True"
"setting_spawn_cannibal_egg_enabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","123","Cannibal descended dragon egg can be picked up by travelers going to Skagos.","Яйцо потомка Каннибала можно найти во время путешествия на Скагос.","True","Яйцо дракона-каннибала можно найти путешественникам на Скагосе.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","65","False",,,,,"True"
"setting_spawn_dragonstone_eggs_disabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","187","Disabled","Отключено","True","Отключено","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","126","False",,,,,"True"
"setting_spawn_dragonstone_eggs_disabled_ai_blocked","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","188","Disabled for AI","","False",,,,"False",,,,,"False"
"setting_spawn_dragonstone_eggs_disabled_ai_blocked_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","192","The Dragonlore event in Dragonstone is blocked for AI to prevent egg overabundance. A Day On Dragonstone and Adventurer Inspirations to Dragonstone will remain unchanged.","","False",,,,"False",,,,,"False"
"setting_spawn_dragonstone_eggs_disabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","191","The Dragonlore event in Dragonstone will remain but it will never spawn a dragon egg by visiting, A Day On Dragonstone and Adventurer Inspirations to Dragonstone will remain unchanged.","Событие о драконьих знаниях на Драконьем Камне останется, но обычное посещение больше не будет создавать драконье яйцо. Событие «День на Драконьем Камне» и вдохновения авантюристов на Драконьем Камне останутся без изменений.","True","The Dragonlore event in Dragonstone will remain but it will never spawn a dragon egg by visiting, A Day On Dragonstone event will remain unchanged. Adventurer Inspirations to Dragonstone will remain unchanged. ","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","129","False",,,,,"True"
"setting_spawn_dragonstone_eggs_enabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","186","Enabled","Включено","True","Включено","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","125","False",,,,,"True"
"setting_spawn_dragonstone_eggs_enabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","190","Nessarion/Meraxes/Vhagar/Quicksilver/Dreamfyre/Meleys/Silverwing + Vermithor/Syrax + Caraxes dragon eggs of any color can be picked up by travelers going to Dragonstone","Яйца Нессариона, Мераксес, Вхагар, Ртути, Пламенной Мечты, Мелеис, Среброкрылой, Вермитора, Сиракс и Караксеса можно найти на Драконьем Камне.","True","Яйца Нессарион/Мераксис/Вхагар/Ртуть/Пламенная мечта/Мелеис/Среброкрылая + Вермитор/Сираксис + Караксис можно найти на Драконьем Камне.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","128","False",,,,,"True"
"setting_spawn_hightower_egg_disabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","178","Disabled","Отключено","True","Отключено","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","119","False",,,,,"True"
"setting_spawn_hightower_egg_disabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","182","The Hightowers will not start with a dragon egg.","Хайтауэры не начнут игру с драконьим яйцом.","True","The Hightowers will not start with a dragon egg. ","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","122","False",,,,,"True"
"setting_spawn_hightower_egg_enabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","177","Enabled","Включено","True","Включено","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","118","False",,,,,"True"
"setting_spawn_hightower_egg_enabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","181","Tessarion + Seasmoke is held by the owner of the High Tower at game start (always the main Hightower).","Яйцо, связанное с Тессарион и Морским Дымом, находится у владельца Высокой башни при старте игры.","True","Яйца Тессариона и Морского Дыма принадлежат владельцу Высокой Башни при старте игры.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","121","False",,,,,"True"
"setting_spawn_hightower_egg_secret","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","176","Enabled - Secret","Включено — тайна","True",,,,"False",,,,,"True"
"setting_spawn_hightower_egg_secret_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","180","The Hightowers will start with a hidden artifact secret that can be revealed to be a Tessarion and Seasmoke dragon egg.","Хайтауэры начнут игру со скрытой тайной артефакта, которую можно раскрыть как драконье яйцо, связанное с Тессарион и Морским Дымом.","True",,,,"False",,,,,"True"
"setting_spawn_meraxes_egg_disabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","156","Disabled","Отключено","True","Disabled","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","98","True",,,,,"True"
"setting_spawn_meraxes_egg_disabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","159","The Dragonlore event in the Hellholt will remain but it will never spawn a dragon egg.","Событие о драконьих знаниях в Пекле останется, но драконье яйцо в нём больше не появится.","True","The Dragonlore event in the Vale will remain but it will never spawn a dragon egg. ","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","101","False",,,,,"True"
"setting_spawn_meraxes_egg_enabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","155","Enabled","Включено","True","Enabled","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","97","True",,,,,"True"
"setting_spawn_meraxes_egg_enabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","158","Meraxes descended dragon egg can be picked up by travelers going to the Hellholt.","Яйцо потомка Мераксес можно найти во время путешествия в Пекло.","True","Meraxes descended dragon egg can be picked up by travelers going into the Mountains of the Vale.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","100","False",,,,,"True"
"setting_spawn_moondancer_egg_disabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","142","Disabled","Отключено","True","Disabled","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","84","True",,,,,"True"
"setting_spawn_moondancer_egg_disabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","145","The Dragonlore event in the ruins of Spicetown will remain but it will never spawn a dragon egg.","Событие о драконьих знаниях в руинах Спайстауна останется, но драконье яйцо в нём больше не появится.","True","The Dragonlore event in the Vale will remain but it will never spawn a dragon egg. ","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","87","False",,,,,"True"
"setting_spawn_moondancer_egg_enabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","141","Enabled","Включено","True","Enabled","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","83","True",,,,,"True"
"setting_spawn_moondancer_egg_enabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","144","Moondancer descended dragon egg can be picked up by travelers going to the ruins of Spicetown.","Яйцо потомка Лунной Плясуньи можно найти во время путешествия к руинам Спайстауна.","True","Moondancer descended dragon egg can be picked up by travelers going into the Mountains of the Vale.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","86","False",,,,,"True"
"setting_spawn_nagga_egg_disabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","149","Disabled","Отключено","True","Disabled","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","91","True",,,,,"True"
"setting_spawn_nagga_egg_disabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","152","The Dragonlore event on Nagga's Hill will remain but it will never spawn a dragon egg.","Событие о драконьих знаниях на холме Нагги останется, но драконье яйцо в нём больше не появится.","True","The Dragonlore event in the Vale will remain but it will never spawn a dragon egg. ","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","94","False",,,,,"True"
"setting_spawn_nagga_egg_enabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","148","Enabled","Включено","True","Enabled","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","90","True",,,,,"True"
"setting_spawn_nagga_egg_enabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","151","Nagga descended dragon egg can be picked up by travelers going to Nagga's Hill.","Яйцо потомка Нагги можно найти во время путешествия к холму Нагги.","True","Nagga descended dragon egg can be picked up by travelers going into the Mountains of the Vale.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","93","False",,,,,"True"
"setting_spawn_pythax_egg_disabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","163","Disabled","Отключено","True","Disabled","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","105","True",,,,,"True"
"setting_spawn_pythax_egg_disabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","166","The Dragonlore event in southern Essos will remain but it will never spawn a dragon egg.","Событие о драконьих знаниях в южном Эссосе останется, но драконье яйцо в нём больше не появится.","True","The Dragonlore event in the Vale will remain but it will never spawn a dragon egg. ","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","108","False",,,,,"True"
"setting_spawn_pythax_egg_enabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","162","Enabled","Включено","True","Enabled","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","104","True",,,,,"True"
"setting_spawn_pythax_egg_enabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","165","Pythax descended dragon egg can be picked up by travelers going to southern Essos.","Яйцо потомка Питакса можно найти во время путешествия в южный Эссос.","True","Pythax descended dragon egg can be picked up by travelers going into the Mountains of the Vale.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","107","False",,,,,"True"
"setting_spawn_sheepstealer_egg_disabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","128","Disabled","Отключено","True","Отключено","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","70","False",,,,,"True"
"setting_spawn_sheepstealer_egg_disabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","131","The Dragonlore event in the Vale will remain but it will never spawn a dragon egg.","Событие о драконьих знаниях в Долине останется, но драконье яйцо в нём больше не появится.","True","The Dragonlore event in the Vale will remain but it will never spawn a dragon egg. ","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","73","False",,,,,"True"
"setting_spawn_sheepstealer_egg_enabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","127","Enabled","Включено","True","Включено","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","69","False",,,,,"True"
"setting_spawn_sheepstealer_egg_enabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","130","Sheepstealer descended dragon egg can be picked up by travelers going into the Mountains of the Vale.","Яйцо потомка Овцекрада можно найти во время путешествия по Лунным горам.","True","Яйцо потомка Похитителя Овец можно найти в Горах Долины.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","72","False",,,,,"True"
"setting_spawn_starting_eggs_disabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","201","Disabled","Отключено","True",,,,"False",,,,,"True"
"setting_spawn_starting_eggs_disabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","204","Characters won't start with lore accurate dragon eggs in their inventory.","Персонажи не начнут игру с драконьими яйцами, соответствующими лору.","True",,,,"False",,,,,"True"
"setting_spawn_starting_eggs_enabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","200","Enabled","Включено","True",,,,"False",,,,,"True"
"setting_spawn_starting_eggs_enabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","203","Characters will start with lore accurate dragon eggs in their inventory.","Персонажи начнут игру с драконьими яйцами, соответствующими лору.","True",,,,"False",,,,,"True"
"setting_spawn_vassarion_egg_disabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","170","Disabled","Отключено","True","Disabled","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","112","True",,,,,"True"
"setting_spawn_vassarion_egg_disabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","173","The Dragonlore event in eastern Andalos will remain but it will never spawn a dragon egg.","Событие о драконьих знаниях в восточном Андалосе останется, но драконье яйцо в нём больше не появится.","True","The Dragonlore event in the Vale will remain but it will never spawn a dragon egg. ","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","115","False",,,,,"True"
"setting_spawn_vassarion_egg_enabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","169","Enabled","Включено","True","Enabled","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","111","True",,,,,"True"
"setting_spawn_vassarion_egg_enabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","172","Vassarion descended dragon egg can be picked up by travelers going to eastern Andalos.","Яйцо потомка Вассариона можно найти во время путешествия в восточный Андалос.","True","Vassarion descended dragon egg can be picked up by travelers going into the Mountains of the Vale.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","114","False",,,,,"True"
"setting_spawn_vhagar_egg_disabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","135","Disabled","Отключено","True","Отключено","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","77","False",,,,,"True"
"setting_spawn_vhagar_egg_disabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","138","The Dragonlore event in Harrenhal will remain but it will never spawn a dragon egg.","Событие о драконьих знаниях в Харренхолле останется, но драконье яйцо в нём больше не появится.","True","The Dragonlore event in Harrenhal will remain but it will never spawn a dragon egg. ","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","80","False",,,,,"True"
"setting_spawn_vhagar_egg_enabled","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","134","Enabled","Включено","True","Включено","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","76","False",,,,,"True"
"setting_spawn_vhagar_egg_enabled_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","137","Vhagar descended dragon egg can be picked up by travelers going to Harrenhal.","Яйцо потомка Вхагар можно найти в Харренхолле.","True","Яйцо потомка Вхагар можно найти в Харренхолле.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","79","False",,,,,"True"
"setting_stepstone_invasion_frequency_every_10_years","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","468","10 Years","10 лет","True","10 лет","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","379","False",,,,,"True"
"setting_stepstone_invasion_frequency_every_10_years_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","475","Stepstone Invasions will occur every 10 years.","Вторжения на Ступени будут происходить каждые 10 лет.","True","Вторжения на Ступени каждые 10 лет.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","386","False",,,,,"True"
"setting_stepstone_invasion_frequency_every_20_years","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","469","20 Years","20 лет","True","20 лет","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","380","False",,,,,"True"
"setting_stepstone_invasion_frequency_every_20_years_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","476","Stepstone Invasions will occur every 20 years.","Вторжения на Ступени будут происходить каждые 20 лет.","True","Вторжения на Ступени каждые 20 лет.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","387","False",,,,,"True"
"setting_stepstone_invasion_frequency_every_5_years","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","467","5 Years","5 лет","True","5 лет","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","378","False",,,,,"True"
"setting_stepstone_invasion_frequency_every_5_years_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","474","Stepstone Invasions will occur every 5 years. This is the setting in vanilla AGOT.","Вторжения на Ступени будут происходить каждые 5 лет — как в базовом AGOT.","True","Вторжения на Ступени каждые 5 лет (настройки vanilla AGOT).","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","385","False",,,,,"True"
"setting_stepstone_invasion_frequency_every_50_years","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","470","50 Years","50 лет","True","50 лет","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","381","False",,,,,"True"
"setting_stepstone_invasion_frequency_every_50_years_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","477","Stepstone Invasions will occur every 50 years.","Вторжения на Ступени будут происходить каждые 50 лет.","True","Вторжения на Ступени каждые 50 лет.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","388","False",,,,,"True"
"setting_stepstone_invasion_frequency_every_year","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","466","Every Year","Каждый год","True","Каждый год","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","377","False",,,,,"True"
"setting_stepstone_invasion_frequency_every_year_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","473","Stepstone Invasions will occur once a year.","Вторжения на Ступени будут ежегодными.","True","Вторжения на Ступени будут ежегодными.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","384","False",,,,,"True"
"setting_stepstone_invasion_frequency_never","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","465","Never","Никогда","True","Никогда","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","376","False",,,,,"True"
"setting_stepstone_invasion_frequency_never_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","472","Stepstone Invasions will never occur.","Вторжения на Ступени происходить не будут.","True","Вторжения на Ступени происходить не будут.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","383","False",,,,,"True"
"setting_summerhall_guaranteed","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","421","Guaranteed","Гарантировано","True","Гарантировано","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","332","False",,,,,"True"
"setting_summerhall_guaranteed_all_seven","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","420","Guaranteed 7 Dragons","Гарантированно 7 драконов","True","Guaranteed 7 Dragons","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","331","True",,,,,"True"
"setting_summerhall_guaranteed_all_seven_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","427","The Summerhall event chain will result in Aegon V spawning in seven dragon.","Цепочка событий в Летнем замке приведёт к появлению семи драконов у Эйгона V.","True","The Summerhall event chain will result in Aegon V spawning in seven dragon.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","338","True",,,,,"True"
"setting_summerhall_guaranteed_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","428","The Summerhall event chain will result in Aegon V spawning in at least one dragon.","Цепочка событий в Летнем замке гарантированно приведёт к появлению дракона или драконов.","True","Цепочка событий в Саммерхолле гарантированно приведёт к появлению дракона(ов).","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","339","False",,,,,"True"
"setting_summerhall_normal","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","423","Default","По умолчанию","True","По умолчанию","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","334","False",,,,,"True"
"setting_summerhall_normal_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","430","The Summerhall event chain will follow the default probability of success and failure.","Стандартные шансы успеха и провала для событий Летнего замка.","True","Стандартные шансы успеха/провала для событий Саммерхолла.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","341","False",,,,,"True"
"setting_summerhall_not","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","424","Fail","Неудача","True","Провал","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","335","False",,,,,"True"
"setting_summerhall_not_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","431","The Summerhall event chain will not result in the successful revival of dragons.","События в Летнем замке не приведут к возрождению драконов.","True","События в Саммерхолле не приведут к возрождению драконов.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","342","False",,,,,"True"
"setting_summerhall_seven_wild","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","419","7 Wild Dragons","7 диких драконов","True","7 Wild Dragons","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","330","True",,,,,"True"
"setting_summerhall_seven_wild_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","426","The Summerhall event chain will result in Aegon V dying and hatching seven wild dragons.","Цепочка событий в Летнем замке приведёт к гибели Эйгона V и вылуплению семи диких драконов.","True","The Summerhall event chain will result in Aegon V dying and hatching seven wild dragons.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","337","True",,,,,"True"
"setting_summerhall_very_likely","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","422","Very Likely","Очень вероятно","True","Очень вероятно","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","333","False",,,,,"True"
"setting_summerhall_very_likely_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","429","About a 50 percent chance of the Summerhall event spawning in at least one dragon.","~50% шанс появления дракона или драконов через события Летнего замка.","True","~50% шанс появления дракона(ов) через события Саммерхолла.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","340","False",,,,,"True"
"setting_targaryen_exile_guaranteed","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","454","Guaranteed","Гарантировано","True","Guaranteed","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","365","True",,,,,"True"
"setting_targaryen_exile_guaranteed_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","459","The Targaryen Exile event chain will result in Viserys or Daenerys spawning in three dragons.","Цепочка событий изгнанников-Таргариенов приведёт к появлению трёх драконов у Визериса или Дейенерис.","True","The Targaryen Exile event chain will result in Viserys or Daenerys spawning in three dragons.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","370","True",,,,,"True"
"setting_targaryen_exile_normal","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","456","Default","По умолчанию","True","Default","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","367","True",,,,,"True"
"setting_targaryen_exile_normal_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","461","The Targaryen Exile event chain will have the default chance of resulting in Viserys or Daenerys spawning in three dragons.","Цепочка событий изгнанников-Таргариенов использует стандартный шанс появления трёх драконов у Визериса или Дейенерис.","True","The Targaryen Exile event chain will have the default chance of resulting in Viserys or Daenerys spawning in three dragons.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","372","True",,,,,"True"
"setting_targaryen_exile_not","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","457","Fail","Неудача","True","Fail","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","368","True",,,,,"True"
"setting_targaryen_exile_not_desc","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","462","The Targaryen Exile event chain will not result in Viserys or Daenerys spawning in three dragons.","Цепочка событий изгнанников-Таргариенов не приведёт к появлению трёх драконов у Визериса или Дейенерис.","True","The Targaryen Exile event chain will not result in Viserys or Daenerys spawning in three dragons.","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","373","True",,,,,"True"
"setting_targaryen_exile_very_likely","localization/replace/english/more_dragon_eggs_gamerules_l_english.yml","455","Very Likely","Очень вероятно","True","Very Likely","localization/replace/russian/more_dragon_eggs_gamerules_l_russian.yml","366","True",,,,,"True"
