LogLine,Category,Attribution,Symbols,Evidence,SourceMods,Component,OriginalOwner,Files,Message,PriorLogLine
2409,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Baelish_2_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:2057,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Baelish_2_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2622
2396,variable_unused,Symbol shared with other sources,dark_sister_artifact,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt:1320,AGOT+ | Исправления совместимости | Legacy Of The Dragon,jomini_effect.cpp:1145,,,Variable 'dark_sister_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2626
2376,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Arryn_3_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1990,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Arryn_3_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2643
2400,variable_unused,Symbol only in AGOT+ effective text,agot_faegon_jae_birth_year,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_agot_overwrite_effects.txt:56,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'agot_faegon_jae_birth_year' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2628
2403,variable_unused,Symbol only in AGOT+ effective text,asoiaf_is_krakenfall,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt:1170 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt:1202,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_is_krakenfall' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2649
2384,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Baratheon_baby_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1721,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Baratheon_baby_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2618
2398,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Targaryen_95_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:814,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Targaryen_95_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2648
2379,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Arryn_84_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1979,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Arryn_84_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2634
2393,variable_unused,Symbol only in AGOT+ effective text,asoiaf_is_red_vipers_spear,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt:1629,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_is_red_vipers_spear' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2641
2374,variable_unused,Symbol only in AGOT+ effective text,agot_faegon_jon_snow_char,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_agot_overwrite_effects.txt:52,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'agot_faegon_jon_snow_char' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2639
2399,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Stark_1_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1441,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Stark_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2636
2406,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Strong_29_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:2498,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Strong_29_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2640
2402,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Tyrell_4_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:2125,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Tyrell_4_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2659
2377,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Baratheon_75_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1666,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Baratheon_75_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2647
2395,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Stark_84_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1287,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Stark_84_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2646
2390,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Arryn_80_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1968,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Arryn_80_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2651
2385,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Targaryen_96_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:825,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Targaryen_96_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2627
2401,variable_unused,Symbol only in AGOT+ effective text,color,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_agot_overwrite_effects.txt:294 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_agot_overwrite_effects.txt:529 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_agot_overwrite_effects.txt:756 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_agot_overwrite_effects.txt:983 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_agot_overwrite_effects.txt:1210 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_agot_overwrite_effects.txt:1437 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_agot_overwrite_effects.txt:1664,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'color' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2650
2375,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Strong_28_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:2487,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Strong_28_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2633
2388,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Hightower_90_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:2069,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Hightower_90_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2632
2368,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Martell_4_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:2279,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Martell_4_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2635
2369,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Greyjoy_5_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:2564,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Greyjoy_5_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2637
2386,variable_unused,Symbol only in AGOT+ effective text,color_grading,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_agot_overwrite_effects.txt:289 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_agot_overwrite_effects.txt:524 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_agot_overwrite_effects.txt:751 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_agot_overwrite_effects.txt:978 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_agot_overwrite_effects.txt:1205 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_agot_overwrite_effects.txt:1432 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_agot_overwrite_effects.txt:1659,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'color_grading' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2629
2392,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Velaryon_31_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1232,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Velaryon_31_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2621
2370,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Tully_1_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:2389,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Tully_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2630
2371,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Tully_9_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:2400,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Tully_9_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2638
2404,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Dayne_1_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:2323,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Dayne_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2654
2373,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Tarly_1_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:2213,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Tarly_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2658
2389,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Targaryen_29_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:33,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Targaryen_29_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2657
2381,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Lannister_129_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1824,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Lannister_129_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2620
2410,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_targaryen_invasion_claimant,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_targaryen_invasion_claimants_effects.txt:140,AGOT+ | Исправления совместимости,jomini_effect.cpp:1161,,,Event target 'asoiaf_targaryen_invasion_claimant' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2660
2414,modifier_unused,Symbol only in AGOT+ effective text,asoiaf_oathkeeper_modifier,AGOT+ | Исправления совместимости: common/modifiers/asoiaf_artifact_modifiers.txt:1,AGOT+ | Исправления совместимости,static_modifier.cpp:200,,,"Modifier 'asoiaf_oathkeeper_modifier' was not used by the script or code but exists in the database, this is a waste",2664
2415,modifier_unused,Symbol only in AGOT+ effective text,asoiaf_stark_throne_modifier,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt:2384 | AGOT+ | Исправления совместимости: common/modifiers/asoiaf_artifact_modifiers.txt:50,AGOT+ | Исправления совместимости,static_modifier.cpp:200,,,"Modifier 'asoiaf_stark_throne_modifier' was not used by the script or code but exists in the database, this is a waste",2665
2416,modifier_unused,Symbol only in AGOT+ effective text,asoiaf_Karstark_4_modifier,AGOT+: common/modifiers/asoiaf_canon_children_modifiers.txt:987,AGOT+,static_modifier.cpp:200,,,"Modifier 'asoiaf_Karstark_4_modifier' was not used by the script or code but exists in the database, this is a waste",2666
2470,orphan_events,Symbol only in AGOT+ effective text,asoiaf_mega_war_events.0001,AGOT+ | Исправления совместимости: events/asoiaf_mega_war_events.txt:3,AGOT+ | Исправления совместимости,jomini_eventmanager.cpp:372,,,Event asoiaf_mega_war_events.0001 is orphaned,2720
2471,orphan_events,Symbol only in AGOT+ effective text,asoiaf_young_griff_landing_events.2,AGOT+ | Исправления совместимости: events/asoiaf_young_griff_landing_events.txt:30,AGOT+ | Исправления совместимости,jomini_eventmanager.cpp:372,,,Event asoiaf_young_griff_landing_events.2 is orphaned,2721
2529,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_8_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:153,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_8_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2753
2495,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_84_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:6,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_84_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2754
2531,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_96_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:48,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_96_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2783
2523,variable_not_set,Symbol only in AGOT+ effective text,is_jon_snow,AGOT+ | Исправления совместимости: gfx/portraits/portrait_modifiers/asoiaf_hairs_custom_flags.txt:174 | AGOT+ | Исправления совместимости: gfx/portraits/portrait_modifiers/asoiaf_hairs_custom_flags.txt:1565 | AGOT+ | Исправления совместимости: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt:1737 | AGOT+ | Исправления совместимости: gfx/portraits/portrait_modifiers/asoiaf_character_custom_flags.txt:17639 | AGOT+: gfx/portraits/portrait_modifiers/asoiaf_beards_custom_flags.txt:2416,AGOT+ | AGOT+ | Исправления совместимости,jomini_effect.cpp:1161,,,Variable 'is_jon_snow' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2780
2497,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_97_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:55,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_97_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2772
2524,variable_not_set,Symbol only in AGOT+ effective text,kingsguard_armour,AGOT+ | Исправления совместимости: gfx/portraits/portrait_modifiers/asoiaf_headgear_situational.txt:175 | AGOT+ | Исправления совместимости: gfx/portraits/portrait_modifiers/asoiaf_clothes_situational.txt:90 | AGOT+: gfx/portraits/portrait_modifiers/asoiaf_legwear_armour.txt:23,AGOT+ | AGOT+ | Исправления совместимости,jomini_effect.cpp:1161,,,Variable 'kingsguard_armour' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2775
2530,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_99_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:69,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_99_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2759
2502,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_2_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:111,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_2_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2777
2516,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_101_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:83,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_101_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2751
2504,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_1_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:104,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_1_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2779
2503,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_87_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:20,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_87_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2755
2515,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_95_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:41,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_95_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2781
2494,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_11_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:174,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_11_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2784
2533,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_9_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:160,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_9_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2782
2521,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_88_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:27,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_88_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2746
2513,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_100_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:76,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_100_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2760
2520,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_3_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:118,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_3_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2773
2527,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_5_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:125,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_5_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2768
2507,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_6_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:139,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_6_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2761
2492,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_102_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:90,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_102_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2747
2511,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_94_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:34,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_94_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2742
2499,variable_not_set,Symbol only in AGOT+ effective text,faegon_main_character,AGOT+ | Исправления совместимости: common/on_action/agot_on_actions/test_title_on_actions.txt:815 | AGOT+ | Исправления совместимости: common/on_action/agot_on_actions/test_title_on_actions.txt:816 | AGOT+ | Исправления совместимости: common/on_action/agot_on_actions/test_title_on_actions.txt:817,AGOT+ | Исправления совместимости,jomini_effect.cpp:1161,,,Variable 'faegon_main_character' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2767
2517,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_10_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:167,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_10_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2771
2514,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_4_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:132,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_4_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2778
2532,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_98_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:62,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_98_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2764
2512,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_103_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:97,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_103_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2745
2526,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_86_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:13,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_86_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2769
2506,variable_not_set,Symbol only in AGOT+ effective text,asoiaf_Stark_7_cc,AGOT+: common/customizable_localization/asoiaf_historical_character_loc.txt:146,AGOT+,jomini_effect.cpp:1161,,,Variable 'asoiaf_Stark_7_cc' is used but is never set. Setting it in an unused scripted trigger or effect does not count,2757
2575,variable_unused,Symbol only in AGOT+ effective text,asoiaf_is_needle,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt:1459 | AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt:1507,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_is_needle' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2821
2559,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Cole_11_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1810,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Cole_11_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2824
2540,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Reed_1_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1621,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Reed_1_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2813
2576,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Targaryen_27_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:22,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Targaryen_27_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2792
2562,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Karstark_4_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:1609,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Karstark_4_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2785
2550,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Targaryen_28_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:11,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Targaryen_28_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2810
2577,variable_unused,Symbol only in AGOT+ effective text,asoiaf_canon_children_Baelish_2_born_variable,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_assign_inactive_traits_effects.txt:2057,AGOT+ | Исправления совместимости,jomini_effect.cpp:1145,,,Variable 'asoiaf_canon_children_Baelish_2_born_variable' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2790
2564,variable_unused,Symbol shared with other sources,dark_sister_artifact,AGOT+ | Исправления совместимости: common/scripted_effects/asoiaf_scripted_effects_artifacts.txt:1320,AGOT+ | Исправления совместимости | Legacy Of The Dragon,jomini_effect.cpp:1145,,,Variable 'dark_sister_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,2794
