File,DNA,Gene,Value,Classification,CandidateGene,CandidateValue,Line,Method,Recommendation,Confidence,Status
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_3,gene_eye_shut_bottom,"""eye_shut_bottom"" 128 ""eye_shut_bottom"" 128",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",10812,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_eye_size,"""eye_size"" 119 ""eye_size"" 119",active_template,gene_bs_eye_size,"""eye_size_neg"" 21 ""eye_size_neg"" 21",11837,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_eye_shut_top,"""eye_shut_top"" 118 ""eye_shut_top"" 118",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_neg"" 33 ""eye_upper_lid_size_neg"" 33",11838,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_eye_shut_bottom,"""eye_shut_bottom"" 121 ""eye_shut_bottom"" 121",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",11839,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_forehead_inner_brow_width,"""inner_brow_width"" 128 ""inner_brow_width"" 128",active_template,gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 10 ""eyebrow_inner_width_max"" 10",11845,legacy_animation_and_morph,Restore historical three-attribute gene including brow animation; retain gene_eyebrow_inner_width,historical definition exact; rig/combination requires visual validation,analysis_only
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_bs_eye_fold_2,"""eye_fold_2"" 13 ""eye_fold_2"" 13",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 66 ""eye_fold_shape_neg"" 66",11849,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31,gene_bs_eye_fold_2,"""eye_fold_2"" 114 ""eye_fold_2"" 114",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 117 ""eye_fold_shape_neg"" 117",12056,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34,gene_bs_eye_fold_2,"""eye_fold_2"" 132 ""eye_fold_2"" 132",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 117 ""eye_fold_shape_neg"" 117",12464,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35,gene_bs_eye_fold_2,"""eye_fold_2"" 16 ""eye_fold_2"" 16",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 67 ""eye_fold_shape_neg"" 67",12872,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_eye_size,"""eye_size"" 117 ""eye_size"" 117",active_template,gene_bs_eye_size,"""eye_size_pos"" 0 ""eye_size_pos"" 0",14675,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_eye_shut_top,"""eye_shut_top"" 126 ""eye_shut_top"" 126",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 85 ""eye_upper_lid_size_pos"" 85",14676,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_eye_shut_bottom,"""eye_shut_bottom"" 124 ""eye_shut_bottom"" 124",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",14677,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_bs_eye_fold_2,"""eye_fold_2"" 12 ""eye_fold_2"" 12",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 49 ""eye_fold_shape_neg"" 49",14687,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_eye_size,"""eye_size"" 120 ""eye_size"" 120",active_template,gene_bs_eye_size,"""eye_size_pos"" 24 ""eye_size_pos"" 24",14884,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_eye_shut_top,"""eye_shut_top"" 137 ""eye_shut_top"" 137",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 119 ""eye_upper_lid_size_pos"" 119",14885,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_eye_shut_bottom,"""eye_shut_bottom"" 140 ""eye_shut_bottom"" 140",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",14886,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_forehead_inner_brow_width,"""inner_brow_width"" 131 ""inner_brow_width"" 131",active_template,gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 0 ""eyebrow_inner_width_max"" 0",14892,legacy_animation_and_morph,Restore historical three-attribute gene including brow animation; retain gene_eyebrow_inner_width,historical definition exact; rig/combination requires visual validation,analysis_only
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_3,gene_eye_size,"""eye_size"" 127 ""eye_size"" 127",active_template,gene_bs_eye_size,"""eye_size_pos"" 15 ""eye_size_pos"" 15",3758,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_3,gene_eye_shut_top,"""eye_shut_top"" 127 ""eye_shut_top"" 127",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_neg"" 73 ""eye_upper_lid_size_neg"" 73",3759,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_3,gene_eye_shut_bottom,"""eye_shut_bottom"" 127 ""eye_shut_bottom"" 127",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",3760,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_eye_size,"""eye_size"" 118 ""eye_size"" 118",active_template,gene_bs_eye_size,"""eye_size_pos"" 36 ""eye_size_pos"" 36",3968,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_eye_shut_top,"""eye_shut_top"" 149 ""eye_shut_top"" 149",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_neg"" 40 ""eye_upper_lid_size_neg"" 40",3969,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_eye_shut_bottom,"""eye_shut_bottom"" 124 ""eye_shut_bottom"" 124",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",3970,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_bs_eye_fold_2,"""eye_fold_2"" 91 ""eye_fold_2"" 91",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 75 ""eye_fold_shape_pos"" 75",3980,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_westerlands.txt,Payne_asoiaf_6,gene_eye_size,"""eye_size"" 115 ""eye_size"" 115",active_template,gene_bs_eye_size,"""eye_size_pos"" 49 ""eye_size_pos"" 49",5754,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_westerlands.txt,Payne_asoiaf_6,gene_eye_shut_top,"""eye_shut_top"" 128 ""eye_shut_top"" 128",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 19 ""eye_upper_lid_size_pos"" 19",5755,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_westerlands.txt,Payne_asoiaf_6,gene_eye_shut_bottom,"""eye_shut_bottom"" 167 ""eye_shut_bottom"" 167",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",5756,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_westerlands.txt,Payne_asoiaf_6,gene_bs_eye_fold_2,"""eye_fold_2"" 15 ""eye_fold_2"" 15",active_template,gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 0 ""eye_fold_shape_pos"" 0",5766,independent_existing_morph,Restore independent 0..1 gene using existing bs_eye_fold_2; preserve both alleles and primary fold; audit neutral defaults globally,same attribute and historical range established; current visual identity not tested,analysis_only
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_eye_size,"""eye_size"" 127 ""eye_size"" 127",active_template,gene_bs_eye_size,"""eye_size_neg"" 126 ""eye_size_neg"" 126",5963,legacy_animation,Restore independent historical gene and validated eye_size animation; retain existing gene_bs_eye_size,historical definition exact; visual compatibility unverified,analysis_only
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_eye_shut_top,"""eye_shut_top"" 126 ""eye_shut_top"" 126",active_template,gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 255 ""eye_upper_lid_size_pos"" 255",5964,legacy_animation,Restore independent historical gene and validated upper-lid animation; retain current upper-lid morph,historical definition exact; female historical activation differs,analysis_only
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_eye_shut_bottom,"""eye_shut_bottom"" 124 ""eye_shut_bottom"" 124",active_template,gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",5965,legacy_animation,Restore independent historical gene and validated lower-lid animation,historical definition exact; female historical activation differs,analysis_only
common/bookmark_portraits/bookmark_236_tion_lannister.txt,bookmark_236_tion_lannister,legwear,"""asoiaf_lannister_war_legs"" 255 ""all_legwear"" 0",other,,,185,accessory_mapping,Use legwear-mapping.csv; preserve recessive allele,three same accessory IDs; Tion is a justified model adaptation,analysis_only
common/bookmark_portraits/bookmark_277_barristan_selmy.txt,bookmark_277_barristan_selmy,legwear,"""kingsguard_war_01_legwear"" 255 ""all_legwear"" 0",other,,,193,accessory_mapping,Use legwear-mapping.csv; preserve recessive allele,three same accessory IDs; Tion is a justified model adaptation,analysis_only
common/bookmark_portraits/bookmark_282_eddard_stark.txt,bookmark_282_eddard_stark,gene_bs_ear_outward,"""ear_outward_pos"" 19 ""ear_outward_pos"" 19 | ""ear_outward_neg"" 255 ""ear_outward_neg"" 0",other,,,49,bookmark_helmet_pose,Preserve evidence of base ear and added helmet correction; bake or reapply without duplicate persistent gene,helmet intent strongly supported; exact baking/composition needs render check,analysis_only
common/bookmark_portraits/bookmark_282_robert_baratheon.txt,bookmark_282_robert_baratheon,gene_bs_ear_outward,"""ear_outward_neg"" 113 ""ear_outward_neg"" 113 | ""ear_outward_neg"" 255 ""ear_outward_neg"" 0",other,,,49,bookmark_helmet_pose,Preserve evidence of base ear and added helmet correction; bake or reapply without duplicate persistent gene,helmet intent strongly supported; exact baking/composition needs render check,analysis_only
common/bookmark_portraits/bookmark_284_cressen.txt,bookmark_284_cressen,legwear,"""maester_legwear"" 62 ""all_legwear"" 0",other,,,182,accessory_mapping,Use legwear-mapping.csv; preserve recessive allele,three same accessory IDs; Tion is a justified model adaptation,analysis_only
common/bookmark_portraits/challenge_character_282_walder_frey.txt,challenge_character_282_walder_frey,legwear,"""agot_trousers"" 0 ""all_legwear"" 0",other,,,190,accessory_mapping,Use legwear-mapping.csv; preserve recessive allele,three same accessory IDs; Tion is a justified model adaptation,analysis_only
