"File","Line","Field","Key","LocalRussian"
"events\agot_decisions_events\agot_crown_commission_events.txt","5986","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6009","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6032","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6055","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6078","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6101","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6124","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6147","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6170","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6193","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6216","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6239","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6262","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6285","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6308","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6331","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6354","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6377","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6400","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6423","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6446","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6469","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6492","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6515","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6538","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6561","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6584","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6607","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6630","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6653","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6676","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6699","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6722","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6745","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6768","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6791","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6814","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6837","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6860","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6883","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6906","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6932","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6958","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","6981","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","7004","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","7027","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","7050","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","7073","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","7096","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","7119","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","7142","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","7165","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","7188","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","7211","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","7234","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","7257","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","7280","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","7303","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","7326","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","7349","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","7372","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","7395","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","7411","name","agot_commission_special_artifact_crown.0001.a","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8041","name","agot_recently_commissioned_crown","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8048","name","agot_new_historical_crown_by_decision","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8057","name","agot_commission_special_artifact_crown.0001.b","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8084","title","agot_commission_special_artifact_crown.1414.t","True"
"events\agot_decisions_events\agot_crown_commission_events.txt","8095","desc","agot_commission_special_artifact_crown.0001.desc","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8103","desc","agot_commission_special_artifact_crown.0001.desc_coronation","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8137","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8156","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8175","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8194","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8213","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8232","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8251","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8270","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8289","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8308","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8332","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8355","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8378","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8401","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8424","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8447","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8470","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8493","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8516","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8539","name","possible_artifacts","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8555","name","agot_commission_special_artifact_crown.0001.a","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8722","name","agot_recently_commissioned_crown","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8729","name","agot_new_historical_crown_by_decision","False"
"events\agot_decisions_events\agot_crown_commission_events.txt","8738","name","agot_commission_special_artifact_crown.0001.b","False"
