File,DNA,OldGene,OldValue,TargetGene,TargetBefore,TargetAfter,Decision,Detail,VisualValidationRequired,Status
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_eye_shut_top,"""eye_shut_top"" 135 ""eye_shut_top"" 135",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 24 ""eye_upper_lid_size_pos"" 24","""eye_upper_lid_size_pos"" 28 ""eye_upper_lid_size_pos"" 28",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_eye_shut_bottom,"""eye_shut_bottom"" 114 ""eye_shut_bottom"" 114",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_no_negative_lower_lid_analogue; recessive:neutral_no_negative_lower_lid_analogue,False,candidate_not_applied
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_bs_eye_fold_2,"""eye_fold_2"" 112 ""eye_fold_2"" 112",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 174 ""eye_fold_shape_neg"" 174","""eye_fold_shape_neg"" 174 ""eye_fold_shape_neg"" 174",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_eye_size,"""eye_size"" 115 ""eye_size"" 115",gene_bs_eye_size,"""eye_size_neg"" 95 ""eye_size_neg"" 95","""eye_size_neg"" 101 ""eye_size_neg"" 101",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_eye_shut_top,"""eye_shut_top"" 130 ""eye_shut_top"" 130",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 103 ""eye_upper_lid_size_pos"" 103","""eye_upper_lid_size_pos"" 104 ""eye_upper_lid_size_pos"" 104",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_eye_shut_bottom,"""eye_shut_bottom"" 112 ""eye_shut_bottom"" 112",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_no_negative_lower_lid_analogue; recessive:neutral_no_negative_lower_lid_analogue,False,candidate_not_applied
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_forehead_inner_brow_width,"""inner_brow_width"" 136 ""inner_brow_width"" 136",gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 4 ""eyebrow_inner_width_max"" 4","""eyebrow_inner_width_max"" 8 ""eyebrow_inner_width_max"" 8",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_vale.txt,Royce_asoiaf_37,gene_bs_eye_fold_2,"""eye_fold_2"" 129 ""eye_fold_2"" 129",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 161 ""eye_fold_shape_neg"" 161","""eye_fold_shape_neg"" 161 ""eye_fold_shape_neg"" 161",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_eye_size,"""eye_size"" 112 ""eye_size"" 112",gene_bs_eye_size,"""eye_size_neg"" 171 ""eye_size_neg"" 171","""eye_size_neg"" 179 ""eye_size_neg"" 179",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_eye_shut_top,"""eye_shut_top"" 130 ""eye_shut_top"" 130",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 101 ""eye_upper_lid_size_pos"" 101","""eye_upper_lid_size_pos"" 102 ""eye_upper_lid_size_pos"" 102",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_eye_shut_bottom,"""eye_shut_bottom"" 136 ""eye_shut_bottom"" 136",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""eye_lower_lid_size"" 4 ""eye_lower_lid_size"" 4",approximate_current_gene,dominant:weak_positive_lower_lid_analogy; recessive:weak_positive_lower_lid_analogy,False,candidate_not_applied
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_bs_eye_fold_2,"""eye_fold_2"" 68 ""eye_fold_2"" 68",gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 47 ""eye_fold_shape_pos"" 47","""eye_fold_shape_pos"" 47 ""eye_fold_shape_pos"" 47",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_59,gene_bs_eye_fold_2,"""eye_fold_2"" 119 ""eye_fold_2"" 119",gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 123 ""eye_fold_shape_pos"" 123","""eye_fold_shape_pos"" 123 ""eye_fold_shape_pos"" 123",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_63,gene_bs_eye_fold_2,"""eye_fold_2"" 76 ""eye_fold_2"" 76",gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 9 ""eye_fold_shape_pos"" 9","""eye_fold_shape_pos"" 9 ""eye_fold_shape_pos"" 9",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_67,gene_bs_eye_fold_2,"""eye_fold_2"" 158 ""eye_fold_2"" 158",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 13 ""eye_fold_shape_neg"" 13","""eye_fold_shape_neg"" 13 ""eye_fold_shape_neg"" 13",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_70,gene_bs_eye_fold_2,"""eye_fold_2"" 81 ""eye_fold_2"" 81",gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 47 ""eye_fold_shape_pos"" 47","""eye_fold_shape_pos"" 47 ""eye_fold_shape_pos"" 47",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_79,gene_bs_eye_fold_2,"""eye_fold_2"" 135 ""eye_fold_2"" 135",gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 139 ""eye_fold_shape_pos"" 139","""eye_fold_shape_pos"" 139 ""eye_fold_shape_pos"" 139",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_eye_size,"""eye_size"" 119 ""eye_size"" 119",gene_bs_eye_size,"""eye_size_neg"" 146 ""eye_size_neg"" 146","""eye_size_neg"" 150 ""eye_size_neg"" 150",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_eye_shut_top,"""eye_shut_top"" 148 ""eye_shut_top"" 148",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 157 ""eye_upper_lid_size_pos"" 157","""eye_upper_lid_size_pos"" 167 ""eye_upper_lid_size_pos"" 167",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_eye_shut_bottom,"""eye_shut_bottom"" 107 ""eye_shut_bottom"" 107",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_no_negative_lower_lid_analogue; recessive:neutral_no_negative_lower_lid_analogue,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_forehead_inner_brow_width,"""inner_brow_width"" 136 ""inner_brow_width"" 136",gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 11 ""eyebrow_inner_width_max"" 11","""eyebrow_inner_width_max"" 15 ""eyebrow_inner_width_max"" 15",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_122,gene_bs_eye_fold_2,"""eye_fold_2"" 124 ""eye_fold_2"" 124",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 49 ""eye_fold_shape_neg"" 49","""eye_fold_shape_neg"" 49 ""eye_fold_shape_neg"" 49",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_126,gene_bs_eye_fold_2,"""eye_fold_2"" 107 ""eye_fold_2"" 107",gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 81 ""eye_fold_shape_pos"" 81","""eye_fold_shape_pos"" 81 ""eye_fold_shape_pos"" 81",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_hh_10,gene_bs_eye_fold_2,"""eye_fold_2"" 119 ""eye_fold_2"" 119",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 39 ""eye_fold_shape_neg"" 39","""eye_fold_shape_neg"" 39 ""eye_fold_shape_neg"" 39",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_3,gene_eye_size,"""eye_size"" 128 ""eye_size"" 128",gene_bs_eye_size,"""eye_size_pos"" 33 ""eye_size_pos"" 33","""eye_size_pos"" 33 ""eye_size_pos"" 33",retire_preserve_current_gene,dominant:preserve_near_midpoint; recessive:preserve_near_midpoint,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_3,gene_eye_shut_top,"""eye_shut_top"" 150 ""eye_shut_top"" 150",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 108 ""eye_upper_lid_size_pos"" 108","""eye_upper_lid_size_pos"" 119 ""eye_upper_lid_size_pos"" 119",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_3,gene_eye_shut_bottom,"""eye_shut_bottom"" 128 ""eye_shut_bottom"" 128",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_near_midpoint; recessive:neutral_near_midpoint,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_eye_size,"""eye_size"" 119 ""eye_size"" 119",gene_bs_eye_size,"""eye_size_neg"" 21 ""eye_size_neg"" 21","""eye_size_neg"" 25 ""eye_size_neg"" 25",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_eye_shut_top,"""eye_shut_top"" 118 ""eye_shut_top"" 118",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_neg"" 33 ""eye_upper_lid_size_neg"" 33","""eye_upper_lid_size_neg"" 38 ""eye_upper_lid_size_neg"" 38",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_eye_shut_bottom,"""eye_shut_bottom"" 121 ""eye_shut_bottom"" 121",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_no_negative_lower_lid_analogue; recessive:neutral_no_negative_lower_lid_analogue,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_forehead_inner_brow_width,"""inner_brow_width"" 128 ""inner_brow_width"" 128",gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 10 ""eyebrow_inner_width_max"" 10","""eyebrow_inner_width_max"" 10 ""eyebrow_inner_width_max"" 10",retire_preserve_current_gene,dominant:preserve_near_midpoint; recessive:preserve_near_midpoint,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_bs_eye_fold_2,"""eye_fold_2"" 13 ""eye_fold_2"" 13",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 66 ""eye_fold_shape_neg"" 66","""eye_fold_shape_neg"" 66 ""eye_fold_shape_neg"" 66",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31,gene_bs_eye_fold_2,"""eye_fold_2"" 114 ""eye_fold_2"" 114",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 117 ""eye_fold_shape_neg"" 117","""eye_fold_shape_neg"" 117 ""eye_fold_shape_neg"" 117",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34,gene_bs_eye_fold_2,"""eye_fold_2"" 132 ""eye_fold_2"" 132",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 117 ""eye_fold_shape_neg"" 117","""eye_fold_shape_neg"" 117 ""eye_fold_shape_neg"" 117",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35,gene_bs_eye_fold_2,"""eye_fold_2"" 16 ""eye_fold_2"" 16",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 67 ""eye_fold_shape_neg"" 67","""eye_fold_shape_neg"" 67 ""eye_fold_shape_neg"" 67",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_eye_size,"""eye_size"" 117 ""eye_size"" 117",gene_bs_eye_size,"""eye_size_pos"" 0 ""eye_size_pos"" 0","""eye_size_neg"" 5 ""eye_size_neg"" 5",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_eye_shut_top,"""eye_shut_top"" 126 ""eye_shut_top"" 126",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 85 ""eye_upper_lid_size_pos"" 85","""eye_upper_lid_size_pos"" 84 ""eye_upper_lid_size_pos"" 84",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_eye_shut_bottom,"""eye_shut_bottom"" 124 ""eye_shut_bottom"" 124",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_no_negative_lower_lid_analogue; recessive:neutral_no_negative_lower_lid_analogue,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_bs_eye_fold_2,"""eye_fold_2"" 12 ""eye_fold_2"" 12",gene_bs_eye_fold_shape,"""eye_fold_shape_neg"" 49 ""eye_fold_shape_neg"" 49","""eye_fold_shape_neg"" 49 ""eye_fold_shape_neg"" 49",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_eye_size,"""eye_size"" 120 ""eye_size"" 120",gene_bs_eye_size,"""eye_size_pos"" 24 ""eye_size_pos"" 24","""eye_size_pos"" 20 ""eye_size_pos"" 20",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_eye_shut_top,"""eye_shut_top"" 137 ""eye_shut_top"" 137",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 119 ""eye_upper_lid_size_pos"" 119","""eye_upper_lid_size_pos"" 124 ""eye_upper_lid_size_pos"" 124",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_eye_shut_bottom,"""eye_shut_bottom"" 140 ""eye_shut_bottom"" 140",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""eye_lower_lid_size"" 6 ""eye_lower_lid_size"" 6",approximate_current_gene,dominant:weak_positive_lower_lid_analogy; recessive:weak_positive_lower_lid_analogy,False,candidate_not_applied
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_forehead_inner_brow_width,"""inner_brow_width"" 131 ""inner_brow_width"" 131",gene_eyebrow_inner_width,"""eyebrow_inner_width_max"" 0 ""eyebrow_inner_width_max"" 0","""eyebrow_inner_width_max"" 2 ""eyebrow_inner_width_max"" 2",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_3,gene_eye_size,"""eye_size"" 127 ""eye_size"" 127",gene_bs_eye_size,"""eye_size_pos"" 15 ""eye_size_pos"" 15","""eye_size_pos"" 15 ""eye_size_pos"" 15",retire_preserve_current_gene,dominant:preserve_near_midpoint; recessive:preserve_near_midpoint,False,candidate_not_applied
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_3,gene_eye_shut_top,"""eye_shut_top"" 127 ""eye_shut_top"" 127",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_neg"" 73 ""eye_upper_lid_size_neg"" 73","""eye_upper_lid_size_neg"" 73 ""eye_upper_lid_size_neg"" 73",retire_preserve_current_gene,dominant:preserve_near_midpoint; recessive:preserve_near_midpoint,False,candidate_not_applied
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_3,gene_eye_shut_bottom,"""eye_shut_bottom"" 127 ""eye_shut_bottom"" 127",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_near_midpoint; recessive:neutral_near_midpoint,False,candidate_not_applied
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_eye_size,"""eye_size"" 118 ""eye_size"" 118",gene_bs_eye_size,"""eye_size_pos"" 36 ""eye_size_pos"" 36","""eye_size_pos"" 31 ""eye_size_pos"" 31",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_eye_shut_top,"""eye_shut_top"" 149 ""eye_shut_top"" 149",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_neg"" 40 ""eye_upper_lid_size_neg"" 40","""eye_upper_lid_size_neg"" 29 ""eye_upper_lid_size_neg"" 29",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_eye_shut_bottom,"""eye_shut_bottom"" 124 ""eye_shut_bottom"" 124",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_no_negative_lower_lid_analogue; recessive:neutral_no_negative_lower_lid_analogue,False,candidate_not_applied
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_bs_eye_fold_2,"""eye_fold_2"" 91 ""eye_fold_2"" 91",gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 75 ""eye_fold_shape_pos"" 75","""eye_fold_shape_pos"" 75 ""eye_fold_shape_pos"" 75",retire_preserve_primary_fold,dominant:preserve_existing_primary_fold; recessive:preserve_existing_primary_fold,False,candidate_not_applied
common/dna_data/test_dna_westerlands.txt,Payne_asoiaf_6,gene_eye_size,"""eye_size"" 115 ""eye_size"" 115",gene_bs_eye_size,"""eye_size_pos"" 49 ""eye_size_pos"" 49","""eye_size_pos"" 43 ""eye_size_pos"" 43",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_westerlands.txt,Payne_asoiaf_6,gene_eye_shut_top,"""eye_shut_top"" 128 ""eye_shut_top"" 128",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 19 ""eye_upper_lid_size_pos"" 19","""eye_upper_lid_size_pos"" 19 ""eye_upper_lid_size_pos"" 19",retire_preserve_current_gene,dominant:preserve_near_midpoint; recessive:preserve_near_midpoint,False,candidate_not_applied
common/dna_data/test_dna_westerlands.txt,Payne_asoiaf_6,gene_eye_shut_bottom,"""eye_shut_bottom"" 167 ""eye_shut_bottom"" 167",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""eye_lower_lid_size"" 16 ""eye_lower_lid_size"" 16",approximate_current_gene,dominant:weak_positive_lower_lid_analogy; recessive:weak_positive_lower_lid_analogy,False,candidate_not_applied
common/dna_data/test_dna_westerlands.txt,Payne_asoiaf_6,gene_bs_eye_fold_2,"""eye_fold_2"" 15 ""eye_fold_2"" 15",gene_bs_eye_fold_shape,"""eye_fold_shape_pos"" 0 ""eye_fold_shape_pos"" 0","""eye_fold_shape_neg_02"" 15 ""eye_fold_shape_neg_02"" 15",map_fold_in_free_slot,dominant:same_attribute_in_free_slot_current_AGOT_range; recessive:same_attribute_in_free_slot_current_AGOT_range,False,candidate_not_applied
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_eye_size,"""eye_size"" 127 ""eye_size"" 127",gene_bs_eye_size,"""eye_size_neg"" 126 ""eye_size_neg"" 126","""eye_size_neg"" 126 ""eye_size_neg"" 126",retire_preserve_current_gene,dominant:preserve_near_midpoint; recessive:preserve_near_midpoint,False,candidate_not_applied
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_eye_shut_top,"""eye_shut_top"" 126 ""eye_shut_top"" 126",gene_bs_eye_upper_lid_size,"""eye_upper_lid_size_pos"" 255 ""eye_upper_lid_size_pos"" 255","""eye_upper_lid_size_pos"" 254 ""eye_upper_lid_size_pos"" 254",approximate_current_gene,dominant:weak_signed_analogy; recessive:weak_signed_analogy,False,candidate_not_applied
common/dna_data/test_dna_westerlands.txt,Vikary_asoiaf_1,gene_eye_shut_bottom,"""eye_shut_bottom"" 124 ""eye_shut_bottom"" 124",gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0","""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",retire_preserve_current_gene,dominant:neutral_no_negative_lower_lid_analogue; recessive:neutral_no_negative_lower_lid_analogue,False,candidate_not_applied
