File,DNA,OldGene,Allele,LegacyTemplate,LegacyValue,TargetGene,BeforeTemplate,BeforeValue,AfterTemplate,AfterValue,RequestedDelta,AppliedSignedDelta,Decision
common/dna_data/test_dna_stormlands.txt,Trant_asoiaf_2,gene_bs_eye_fold_2,recessive,eye_fold_2,11,gene_bs_eye_fold_shape,eye_fold_shape_neg,255,eye_fold_shape_neg,255,,,preserve_existing_primary_fold
common/dna_data/test_dna_stormlands.txt,Cole_asoiaf_11,gene_bs_eye_fold_2,dominant,eye_fold_2,26,gene_bs_eye_fold_shape,eye_fold_shape_neg,119,eye_fold_shape_neg,119,,,preserve_existing_primary_fold
common/dna_data/test_dna_stormlands.txt,Cole_asoiaf_11,gene_bs_eye_fold_2,recessive,eye_fold_2,26,gene_bs_eye_fold_shape,eye_fold_shape_neg,119,eye_fold_shape_neg,119,,,preserve_existing_primary_fold
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_eye_size,dominant,eye_size,124,gene_bs_eye_size,eye_size_neg,209,eye_size_neg,211,-2,-2,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_eye_size,recessive,eye_size,124,gene_bs_eye_size,eye_size_neg,209,eye_size_neg,211,-2,-2,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_eye_shut_top,dominant,eye_shut_top,127,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,187,eye_upper_lid_size_pos,187,0,0,preserve_near_midpoint
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_eye_shut_top,recessive,eye_shut_top,127,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,187,eye_upper_lid_size_pos,187,0,0,preserve_near_midpoint
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_eye_shut_bottom,dominant,eye_shut_bottom,110,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-9,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_eye_shut_bottom,recessive,eye_shut_bottom,110,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-9,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_forehead_inner_brow_width,dominant,inner_brow_width,140,gene_eyebrow_inner_width,eyebrow_inner_width_max,0,eyebrow_inner_width_max,6,6,6,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_forehead_inner_brow_width,recessive,inner_brow_width,140,gene_eyebrow_inner_width,eyebrow_inner_width_max,0,eyebrow_inner_width_max,6,6,6,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_bs_eye_fold_2,dominant,eye_fold_2,16,gene_bs_eye_fold_shape,eye_fold_shape_neg,125,eye_fold_shape_neg,125,,,preserve_existing_primary_fold
common/dna_data/test_dna_stormlands.txt,Melisandre_asoiaf_1,gene_bs_eye_fold_2,recessive,eye_fold_2,16,gene_bs_eye_fold_shape,eye_fold_shape_neg,125,eye_fold_shape_neg,125,,,preserve_existing_primary_fold
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_eye_size,dominant,eye_size,127,gene_bs_eye_size,eye_size_neg,143,eye_size_neg,143,0,0,preserve_near_midpoint
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_eye_size,recessive,eye_size,127,gene_bs_eye_size,eye_size_neg,143,eye_size_neg,143,0,0,preserve_near_midpoint
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_eye_shut_top,dominant,eye_shut_top,130,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,11,eye_upper_lid_size_pos,12,1,1,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_eye_shut_top,recessive,eye_shut_top,130,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,11,eye_upper_lid_size_pos,12,1,1,weak_signed_analogy
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_eye_shut_bottom,dominant,eye_shut_bottom,142,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,eye_lower_lid_size,7,7,7,weak_positive_lower_lid_analogy
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_eye_shut_bottom,recessive,eye_shut_bottom,142,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,eye_lower_lid_size,7,7,7,weak_positive_lower_lid_analogy
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_bs_eye_fold_2,dominant,eye_fold_2,86,gene_bs_eye_fold_shape,eye_fold_shape_pos,5,eye_fold_shape_pos,5,,,preserve_existing_primary_fold
common/dna_data/test_dna_stormlands.txt,Seaworth_asoiaf_1,gene_bs_eye_fold_2,recessive,eye_fold_2,86,gene_bs_eye_fold_shape,eye_fold_shape_pos,5,eye_fold_shape_pos,5,,,preserve_existing_primary_fold
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_eye_size,dominant,eye_size,117,gene_bs_eye_size,eye_size_neg,75,eye_size_neg,80,-5,-5,weak_signed_analogy
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_eye_size,recessive,eye_size,117,gene_bs_eye_size,eye_size_neg,75,eye_size_neg,80,-5,-5,weak_signed_analogy
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_eye_shut_top,dominant,eye_shut_top,135,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,24,eye_upper_lid_size_pos,28,4,4,weak_signed_analogy
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_eye_shut_top,recessive,eye_shut_top,135,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,24,eye_upper_lid_size_pos,28,4,4,weak_signed_analogy
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_eye_shut_bottom,dominant,eye_shut_bottom,114,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-7,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_eye_shut_bottom,recessive,eye_shut_bottom,114,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-7,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_bs_eye_fold_2,dominant,eye_fold_2,112,gene_bs_eye_fold_shape,eye_fold_shape_neg,174,eye_fold_shape_neg,174,,,preserve_existing_primary_fold
common/dna_data/test_dna_vale.txt,Arryn_asoiaf_3,gene_bs_eye_fold_2,recessive,eye_fold_2,112,gene_bs_eye_fold_shape,eye_fold_shape_neg,174,eye_fold_shape_neg,174,,,preserve_existing_primary_fold
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_eye_size,dominant,eye_size,115,gene_bs_eye_size,eye_size_neg,95,eye_size_neg,101,-6,-6,weak_signed_analogy
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_eye_size,recessive,eye_size,115,gene_bs_eye_size,eye_size_neg,95,eye_size_neg,101,-6,-6,weak_signed_analogy
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_eye_shut_top,dominant,eye_shut_top,130,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,103,eye_upper_lid_size_pos,104,1,1,weak_signed_analogy
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_eye_shut_top,recessive,eye_shut_top,130,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,103,eye_upper_lid_size_pos,104,1,1,weak_signed_analogy
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_eye_shut_bottom,dominant,eye_shut_bottom,112,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-8,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_eye_shut_bottom,recessive,eye_shut_bottom,112,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-8,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_forehead_inner_brow_width,dominant,inner_brow_width,136,gene_eyebrow_inner_width,eyebrow_inner_width_max,4,eyebrow_inner_width_max,8,4,4,weak_signed_analogy
common/dna_data/test_dna_vale.txt,Baelish_asoiaf_2,gene_forehead_inner_brow_width,recessive,inner_brow_width,136,gene_eyebrow_inner_width,eyebrow_inner_width_max,4,eyebrow_inner_width_max,8,4,4,weak_signed_analogy
common/dna_data/test_dna_vale.txt,Royce_asoiaf_37,gene_bs_eye_fold_2,dominant,eye_fold_2,129,gene_bs_eye_fold_shape,eye_fold_shape_neg,161,eye_fold_shape_neg,161,,,preserve_existing_primary_fold
common/dna_data/test_dna_vale.txt,Royce_asoiaf_37,gene_bs_eye_fold_2,recessive,eye_fold_2,129,gene_bs_eye_fold_shape,eye_fold_shape_neg,161,eye_fold_shape_neg,161,,,preserve_existing_primary_fold
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_eye_size,dominant,eye_size,112,gene_bs_eye_size,eye_size_neg,171,eye_size_neg,179,-8,-8,weak_signed_analogy
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_eye_size,recessive,eye_size,112,gene_bs_eye_size,eye_size_neg,171,eye_size_neg,179,-8,-8,weak_signed_analogy
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_eye_shut_top,dominant,eye_shut_top,130,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,101,eye_upper_lid_size_pos,102,1,1,weak_signed_analogy
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_eye_shut_top,recessive,eye_shut_top,130,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,101,eye_upper_lid_size_pos,102,1,1,weak_signed_analogy
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_eye_shut_bottom,dominant,eye_shut_bottom,136,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,eye_lower_lid_size,4,4,4,weak_positive_lower_lid_analogy
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_eye_shut_bottom,recessive,eye_shut_bottom,136,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,eye_lower_lid_size,4,4,4,weak_positive_lower_lid_analogy
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_bs_eye_fold_2,dominant,eye_fold_2,68,gene_bs_eye_fold_shape,eye_fold_shape_pos,47,eye_fold_shape_pos,47,,,preserve_existing_primary_fold
common/dna_data/test_dna_vale.txt,Royce_asoiaf_1,gene_bs_eye_fold_2,recessive,eye_fold_2,68,gene_bs_eye_fold_shape,eye_fold_shape_pos,47,eye_fold_shape_pos,47,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_59,gene_bs_eye_fold_2,dominant,eye_fold_2,119,gene_bs_eye_fold_shape,eye_fold_shape_pos,123,eye_fold_shape_pos,123,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_59,gene_bs_eye_fold_2,recessive,eye_fold_2,119,gene_bs_eye_fold_shape,eye_fold_shape_pos,123,eye_fold_shape_pos,123,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_63,gene_bs_eye_fold_2,dominant,eye_fold_2,76,gene_bs_eye_fold_shape,eye_fold_shape_pos,9,eye_fold_shape_pos,9,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_63,gene_bs_eye_fold_2,recessive,eye_fold_2,76,gene_bs_eye_fold_shape,eye_fold_shape_pos,9,eye_fold_shape_pos,9,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_67,gene_bs_eye_fold_2,dominant,eye_fold_2,158,gene_bs_eye_fold_shape,eye_fold_shape_neg,13,eye_fold_shape_neg,13,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_67,gene_bs_eye_fold_2,recessive,eye_fold_2,158,gene_bs_eye_fold_shape,eye_fold_shape_neg,13,eye_fold_shape_neg,13,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_70,gene_bs_eye_fold_2,dominant,eye_fold_2,81,gene_bs_eye_fold_shape,eye_fold_shape_pos,47,eye_fold_shape_pos,47,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_70,gene_bs_eye_fold_2,recessive,eye_fold_2,81,gene_bs_eye_fold_shape,eye_fold_shape_pos,47,eye_fold_shape_pos,47,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_79,gene_bs_eye_fold_2,dominant,eye_fold_2,135,gene_bs_eye_fold_shape,eye_fold_shape_pos,139,eye_fold_shape_pos,139,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_79,gene_bs_eye_fold_2,recessive,eye_fold_2,135,gene_bs_eye_fold_shape,eye_fold_shape_pos,139,eye_fold_shape_pos,139,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_eye_size,dominant,eye_size,119,gene_bs_eye_size,eye_size_neg,146,eye_size_neg,150,-4,-4,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_eye_size,recessive,eye_size,119,gene_bs_eye_size,eye_size_neg,146,eye_size_neg,150,-4,-4,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_eye_shut_top,dominant,eye_shut_top,148,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,157,eye_upper_lid_size_pos,167,10,10,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_eye_shut_top,recessive,eye_shut_top,148,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,157,eye_upper_lid_size_pos,167,10,10,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_eye_shut_bottom,dominant,eye_shut_bottom,107,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-10,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_eye_shut_bottom,recessive,eye_shut_bottom,107,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-10,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_forehead_inner_brow_width,dominant,inner_brow_width,136,gene_eyebrow_inner_width,eyebrow_inner_width_max,11,eyebrow_inner_width_max,15,4,4,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_120,gene_forehead_inner_brow_width,recessive,inner_brow_width,136,gene_eyebrow_inner_width,eyebrow_inner_width_max,11,eyebrow_inner_width_max,15,4,4,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_122,gene_bs_eye_fold_2,dominant,eye_fold_2,124,gene_bs_eye_fold_shape,eye_fold_shape_neg,49,eye_fold_shape_neg,49,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_122,gene_bs_eye_fold_2,recessive,eye_fold_2,124,gene_bs_eye_fold_shape,eye_fold_shape_neg,49,eye_fold_shape_neg,49,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_126,gene_bs_eye_fold_2,dominant,eye_fold_2,107,gene_bs_eye_fold_shape,eye_fold_shape_pos,81,eye_fold_shape_pos,81,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_126,gene_bs_eye_fold_2,recessive,eye_fold_2,107,gene_bs_eye_fold_shape,eye_fold_shape_pos,81,eye_fold_shape_pos,81,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_hh_10,gene_bs_eye_fold_2,dominant,eye_fold_2,119,gene_bs_eye_fold_shape,eye_fold_shape_neg,39,eye_fold_shape_neg,39,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_hh_10,gene_bs_eye_fold_2,recessive,eye_fold_2,119,gene_bs_eye_fold_shape,eye_fold_shape_neg,39,eye_fold_shape_neg,39,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_3,gene_eye_size,dominant,eye_size,128,gene_bs_eye_size,eye_size_pos,33,eye_size_pos,33,0,0,preserve_near_midpoint
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_3,gene_eye_size,recessive,eye_size,128,gene_bs_eye_size,eye_size_pos,33,eye_size_pos,33,0,0,preserve_near_midpoint
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_3,gene_eye_shut_top,dominant,eye_shut_top,150,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,108,eye_upper_lid_size_pos,119,11,11,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_3,gene_eye_shut_top,recessive,eye_shut_top,150,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,108,eye_upper_lid_size_pos,119,11,11,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_3,gene_eye_shut_bottom,dominant,eye_shut_bottom,128,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,0,0,neutral_near_midpoint
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_3,gene_eye_shut_bottom,recessive,eye_shut_bottom,128,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,0,0,neutral_near_midpoint
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_eye_size,dominant,eye_size,119,gene_bs_eye_size,eye_size_neg,21,eye_size_neg,25,-4,-4,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_eye_size,recessive,eye_size,119,gene_bs_eye_size,eye_size_neg,21,eye_size_neg,25,-4,-4,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_eye_shut_top,dominant,eye_shut_top,118,gene_bs_eye_upper_lid_size,eye_upper_lid_size_neg,33,eye_upper_lid_size_neg,38,-5,-5,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_eye_shut_top,recessive,eye_shut_top,118,gene_bs_eye_upper_lid_size,eye_upper_lid_size_neg,33,eye_upper_lid_size_neg,38,-5,-5,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_eye_shut_bottom,dominant,eye_shut_bottom,121,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-3,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_eye_shut_bottom,recessive,eye_shut_bottom,121,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-3,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_forehead_inner_brow_width,dominant,inner_brow_width,128,gene_eyebrow_inner_width,eyebrow_inner_width_max,10,eyebrow_inner_width_max,10,0,0,preserve_near_midpoint
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_forehead_inner_brow_width,recessive,inner_brow_width,128,gene_eyebrow_inner_width,eyebrow_inner_width_max,10,eyebrow_inner_width_max,10,0,0,preserve_near_midpoint
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_bs_eye_fold_2,dominant,eye_fold_2,13,gene_bs_eye_fold_shape,eye_fold_shape_neg,66,eye_fold_shape_neg,66,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Targaryen_asoiaf_12,gene_bs_eye_fold_2,recessive,eye_fold_2,13,gene_bs_eye_fold_shape,eye_fold_shape_neg,66,eye_fold_shape_neg,66,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31,gene_bs_eye_fold_2,dominant,eye_fold_2,114,gene_bs_eye_fold_shape,eye_fold_shape_neg,117,eye_fold_shape_neg,117,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_31,gene_bs_eye_fold_2,recessive,eye_fold_2,114,gene_bs_eye_fold_shape,eye_fold_shape_neg,117,eye_fold_shape_neg,117,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34,gene_bs_eye_fold_2,dominant,eye_fold_2,132,gene_bs_eye_fold_shape,eye_fold_shape_neg,117,eye_fold_shape_neg,117,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_34,gene_bs_eye_fold_2,recessive,eye_fold_2,132,gene_bs_eye_fold_shape,eye_fold_shape_neg,117,eye_fold_shape_neg,117,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35,gene_bs_eye_fold_2,dominant,eye_fold_2,16,gene_bs_eye_fold_shape,eye_fold_shape_neg,67,eye_fold_shape_neg,67,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_35,gene_bs_eye_fold_2,recessive,eye_fold_2,16,gene_bs_eye_fold_shape,eye_fold_shape_neg,67,eye_fold_shape_neg,67,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_eye_size,dominant,eye_size,117,gene_bs_eye_size,eye_size_pos,0,eye_size_neg,5,-5,-5,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_eye_size,recessive,eye_size,117,gene_bs_eye_size,eye_size_pos,0,eye_size_neg,5,-5,-5,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_eye_shut_top,dominant,eye_shut_top,126,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,85,eye_upper_lid_size_pos,84,-1,-1,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_eye_shut_top,recessive,eye_shut_top,126,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,85,eye_upper_lid_size_pos,84,-1,-1,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_eye_shut_bottom,dominant,eye_shut_bottom,124,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-2,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_eye_shut_bottom,recessive,eye_shut_bottom,124,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,-2,0,neutral_no_negative_lower_lid_analogue
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_bs_eye_fold_2,dominant,eye_fold_2,12,gene_bs_eye_fold_shape,eye_fold_shape_neg,49,eye_fold_shape_neg,49,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_2,gene_bs_eye_fold_2,recessive,eye_fold_2,12,gene_bs_eye_fold_shape,eye_fold_shape_neg,49,eye_fold_shape_neg,49,,,preserve_existing_primary_fold
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_eye_size,dominant,eye_size,120,gene_bs_eye_size,eye_size_pos,24,eye_size_pos,20,-4,-4,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_eye_size,recessive,eye_size,120,gene_bs_eye_size,eye_size_pos,24,eye_size_pos,20,-4,-4,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_eye_shut_top,dominant,eye_shut_top,137,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,119,eye_upper_lid_size_pos,124,5,5,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_eye_shut_top,recessive,eye_shut_top,137,gene_bs_eye_upper_lid_size,eye_upper_lid_size_pos,119,eye_upper_lid_size_pos,124,5,5,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_eye_shut_bottom,dominant,eye_shut_bottom,140,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,eye_lower_lid_size,6,6,6,weak_positive_lower_lid_analogy
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_eye_shut_bottom,recessive,eye_shut_bottom,140,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,eye_lower_lid_size,6,6,6,weak_positive_lower_lid_analogy
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_forehead_inner_brow_width,dominant,inner_brow_width,131,gene_eyebrow_inner_width,eyebrow_inner_width_max,0,eyebrow_inner_width_max,2,2,2,weak_signed_analogy
common/dna_data/test_dna_valyrian.txt,Velaryon_asoiaf_5,gene_forehead_inner_brow_width,recessive,inner_brow_width,131,gene_eyebrow_inner_width,eyebrow_inner_width_max,0,eyebrow_inner_width_max,2,2,2,weak_signed_analogy
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_3,gene_eye_size,dominant,eye_size,127,gene_bs_eye_size,eye_size_pos,15,eye_size_pos,15,0,0,preserve_near_midpoint
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_3,gene_eye_size,recessive,eye_size,127,gene_bs_eye_size,eye_size_pos,15,eye_size_pos,15,0,0,preserve_near_midpoint
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_3,gene_eye_shut_top,dominant,eye_shut_top,127,gene_bs_eye_upper_lid_size,eye_upper_lid_size_neg,73,eye_upper_lid_size_neg,73,0,0,preserve_near_midpoint
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_3,gene_eye_shut_top,recessive,eye_shut_top,127,gene_bs_eye_upper_lid_size,eye_upper_lid_size_neg,73,eye_upper_lid_size_neg,73,0,0,preserve_near_midpoint
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_3,gene_eye_shut_bottom,dominant,eye_shut_bottom,127,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,0,0,neutral_near_midpoint
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_3,gene_eye_shut_bottom,recessive,eye_shut_bottom,127,gene_bs_eye_lower_lid_size,vanilla_eye_lower_lid_size,0,vanilla_eye_lower_lid_size,0,0,0,neutral_near_midpoint
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_eye_size,dominant,eye_size,118,gene_bs_eye_size,eye_size_pos,36,eye_size_pos,31,-5,-5,weak_signed_analogy
common/dna_data/test_dna_westerlands.txt,Clegane_asoiaf_4,gene_eye_size,recessive,eye_size,118,gene_bs_eye_size,eye_size_pos,36,eye_size_pos,31,-5,-5,weak_signed_analogy
