category,log_line,owner,issue,original_owner,message,status,reason,Observed,CurrentLogLine,CurrentFileOwner,OriginalComponent,OriginalFullMessage,ResourceRunObserved,ResourceRunLine
read_not_set,1973,Divine Intervention + AGOT compatibility,di-gui-holdings,,Flag ruin_holding,exception,MakeScopeFlag из GUI устанавливает значения; сохранить кнопки.,present,1780,,jomini_effect.cpp:1161,Flag 'ruin_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1637
read_not_set,1974,COW-AGOT,cow-map-mode,,Flag highlight_special_buildings_map,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Flag 'highlight_special_buildings_map' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,1975,Valyrian Steel,vs-egg-colors,,Flag blackDarkRed,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Flag 'blackDarkRed' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,1976,Divine Intervention + AGOT compatibility,di-gui-holdings,,Flag unknown_holding,exception,MakeScopeFlag из GUI устанавливает значения; сохранить кнопки.,present,1777,,jomini_effect.cpp:1161,Flag 'unknown_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1635
read_not_set,1977,Divine Intervention + AGOT compatibility,di-gui-holdings,,Flag settlement_holding,exception,MakeScopeFlag из GUI устанавливает значения; сохранить кнопки.,present,1782,,jomini_effect.cpp:1161,Flag 'settlement_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1638
read_not_set,1978,Valyrian Steel,vs-egg-colors,,Flag iceFire,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Flag 'iceFire' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,1979,Divine Intervention + AGOT compatibility,di-gui-holdings,,Flag pirate_den_holding,exception,MakeScopeFlag из GUI устанавливает значения; сохранить кнопки.,present,1781,,jomini_effect.cpp:1161,Flag 'pirate_den_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1640
read_not_set,1980,Divine Intervention + AGOT compatibility,di-gui-holdings,,Flag wilderness_holding,exception,MakeScopeFlag из GUI устанавливает значения; сохранить кнопки.,present,1779,,jomini_effect.cpp:1161,Flag 'wilderness_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1639
read_not_set,1981,Crowns of Westeros,crowns-roland-uniqueness,,Flag roland_crown,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Flag 'roland_crown' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
set_not_read,1982,Divine Intervention + AGOT compatibility,di-gui-artifact-origin,,Flag global,exception,Действительное использование GUI / резервным вариантом выбора.,present,1783,,jomini_effect.cpp:1145,Flag 'global' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,present,1643
set_not_read,1983,COW-AGOT,cow-map-mode,,Flag highlight_cow_provinces_map,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1145,Flag 'highlight_cow_provinces_map' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,absent,
set_not_read,1984,Legacy of the Dragon,lotd-empty-result,,Flag all_found,exception,Значение all_found очищает предыдущий выбор предмета; сохранить.,present,1785,,jomini_effect.cpp:1145,Flag 'all_found' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,present,1641
set_not_read,1985,Divine Intervention + AGOT compatibility,di-gui-artifact-origin,,Flag DI_subtype_throne,exception,Действительное использование GUI / резервным вариантом выбора.,present,1784,,jomini_effect.cpp:1145,Flag 'DI_subtype_throne' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,present,1642
read_not_set,1986,Legacy of the Dragon,lotd-maekar-selection,,Variable maekars_crown,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Variable 'maekars_crown' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,1987,COW-AGOT,cow-map-mode,,Variable highlight_cow_provinces_map,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Variable 'highlight_cow_provinces_map' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,1988,Crowns of Westeros,crowns-baldric,,Variable is_Durrandon_51,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Variable 'is_Durrandon_51' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,1989,AGOT Submod Core,core-optional-markers,,Variable Aotk_enabled,exception,Маркеры предусмотренных внешних интеграций Core сохранены.,present,1791,,jomini_effect.cpp:1161,Variable 'Aotk_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1650
read_not_set,1990,AGOT Submod Core,core-obsolete-cloak-gate,,Variable app_enabled,exception,Интеграционный блок Core сохранён; не включать отсутствующий старый шаблон плаща.,present,1789,,jomini_effect.cpp:1161,Variable 'app_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1649
read_not_set,1991,Legacy of the Dragon,lotd-baelor-marker,,Variable crown_aegon_baelor_artifact,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Variable 'crown_aegon_baelor_artifact' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,1992,AGOT Submod Core,core-optional-markers,,Variable tgc_enabled,exception,Маркеры предусмотренных внешних интеграций Core сохранены.,present,1788,,jomini_effect.cpp:1161,Variable 'tgc_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1645
read_not_set,1993,AGOT Submod Core,core-sword-recognition,,Variable blackfyre,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Variable 'blackfyre' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,1994,AGOT Submod Core,core-optional-markers,,Variable kingsguard_choice,exception,Маркеры предусмотренных внешних интеграций Core сохранены.,present,1790,,jomini_effect.cpp:1161,Variable 'kingsguard_choice' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1648
read_not_set,1995,AGOT Submod Core,core-sword-recognition,,Variable darksister,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Variable 'darksister' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,1996,AGOT Submod Core,core-optional-markers,,Variable brightboar_enabled,exception,Маркеры предусмотренных внешних интеграций Core сохранены.,present,1792,,jomini_effect.cpp:1161,Variable 'brightboar_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1644
read_not_set,1997,Crowns of Westeros,crowns-myrcella,,Variable is_baratheon_6,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Variable 'is_baratheon_6' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,1998,AGOT Submod Core,core-optional-markers,,Variable swordman_armor_artifact,exception,Маркеры предусмотренных внешних интеграций Core сохранены.,present,1786,,jomini_effect.cpp:1161,Variable 'swordman_armor_artifact' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1646
read_not_set,1999,AGOT Submod Core,core-sword-recognition,,Variable seafoam,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Variable 'seafoam' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,2000,AGOT Submod Core,core-optional-markers,,Variable captains_sword,exception,Маркеры предусмотренных внешних интеграций Core сохранены.,present,1787,,jomini_effect.cpp:1161,Variable 'captains_sword' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1647
set_not_read,2001,Legacy of the Dragon,lotd-unused-sword-markers,,Variable seafoam_artifact,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1145,Variable 'seafoam_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,absent,
set_not_read,2002,Legacy of the Dragon,lotd-unused-sword-markers,,Variable pincer_artifact,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1145,Variable 'pincer_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,absent,
set_not_read,2003,Legacy of the Dragon,lotd-unused-sword-markers,,Variable blackfyre_artifact,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1145,Variable 'blackfyre_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,absent,
set_not_read,2004,COW-AGOT,cow-integration-marker,,Variable COWAGOT_is_loaded,exception,Сохранить публичный маркер наличия COW для совместимости.,present,1793,,jomini_effect.cpp:1145,Variable 'COWAGOT_is_loaded' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,present,1652
set_not_read,2005,Divine Intervention + AGOT compatibility,di-gui-display,,Variable DI_artifact_subtype_display,exception,Переменные читаются интерфейсом и локализацией.,present,1796,,jomini_effect.cpp:1145,Variable 'DI_artifact_subtype_display' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,present,1654
set_not_read,2006,Divine Intervention + AGOT compatibility,di-gui-display,,Variable DI_artifact_quality_display,exception,Переменные читаются интерфейсом и локализацией.,present,1795,,jomini_effect.cpp:1145,Variable 'DI_artifact_quality_display' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,present,1653
set_not_read,2007,Divine Intervention + AGOT compatibility,di-gui-display,,Variable DI_artifact_category_display,exception,Переменные читаются интерфейсом и локализацией.,present,1794,,jomini_effect.cpp:1145,Variable 'DI_artifact_category_display' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,present,1651
scripts,2067,AGOT Russian localization,localization-religion-family,,Key rf_valyrian not found at Database: common/religion/religion_family_types,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,databases.h:36,Key rf_valyrian not found at Database: common/religion/religion_family_types,absent,
scripts,2068,AGOT_RUS_CORRECT / CK3 localization,localization-decision,,Key tgp_minister_recruit_courtiers_decision not found at Database: common/decisions,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,databases.h:36,Key tgp_minister_recruit_courtiers_decision not found at Database: common/decisions,absent,
read_not_set,2069,Divine Intervention + AGOT compatibility,di-gui-holdings,,Flag monastery_holding,exception,MakeScopeFlag из GUI устанавливает значения; сохранить кнопки.,present,1857,,jomini_effect.cpp:1161,Flag 'monastery_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1661
read_not_set,2070,Divine Intervention + AGOT compatibility,di-gui-holdings,,Flag ruin_holding,exception,MakeScopeFlag из GUI устанавливает значения; сохранить кнопки.,present,1859,,jomini_effect.cpp:1161,Flag 'ruin_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1662
read_not_set,2071,COW-AGOT,cow-map-mode,,Flag highlight_special_buildings_map,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Flag 'highlight_special_buildings_map' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,2072,Valyrian Steel,vs-egg-colors,,Flag blackDarkRed,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Flag 'blackDarkRed' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,2073,Divine Intervention + AGOT compatibility,di-gui-holdings,,Flag unknown_holding,exception,MakeScopeFlag из GUI устанавливает значения; сохранить кнопки.,present,1856,,jomini_effect.cpp:1161,Flag 'unknown_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1660
read_not_set,2074,Divine Intervention + AGOT compatibility,di-gui-holdings,,Flag settlement_holding,exception,MakeScopeFlag из GUI устанавливает значения; сохранить кнопки.,present,1861,,jomini_effect.cpp:1161,Flag 'settlement_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1663
read_not_set,2075,Valyrian Steel,vs-egg-colors,,Flag iceFire,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Flag 'iceFire' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,2076,Divine Intervention + AGOT compatibility,di-gui-holdings,,Flag pirate_den_holding,exception,MakeScopeFlag из GUI устанавливает значения; сохранить кнопки.,present,1860,,jomini_effect.cpp:1161,Flag 'pirate_den_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1665
read_not_set,2077,Divine Intervention + AGOT compatibility,di-gui-holdings,,Flag wilderness_holding,exception,MakeScopeFlag из GUI устанавливает значения; сохранить кнопки.,present,1858,,jomini_effect.cpp:1161,Flag 'wilderness_holding' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1664
read_not_set,2078,Crowns of Westeros,crowns-roland-uniqueness,,Flag roland_crown,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Flag 'roland_crown' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
set_not_read,2079,Divine Intervention + AGOT compatibility,di-gui-artifact-origin,,Flag global,exception,Действительное использование GUI / резервным вариантом выбора.,present,1862,,jomini_effect.cpp:1145,Flag 'global' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,present,1668
set_not_read,2080,COW-AGOT,cow-map-mode,,Flag highlight_cow_provinces_map,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1145,Flag 'highlight_cow_provinces_map' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,absent,
set_not_read,2081,Legacy of the Dragon,lotd-empty-result,,Flag all_found,exception,Значение all_found очищает предыдущий выбор предмета; сохранить.,present,1864,,jomini_effect.cpp:1145,Flag 'all_found' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,present,1666
set_not_read,2082,Divine Intervention + AGOT compatibility,di-gui-artifact-origin,,Flag DI_subtype_throne,exception,Действительное использование GUI / резервным вариантом выбора.,present,1863,,jomini_effect.cpp:1145,Flag 'DI_subtype_throne' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,present,1667
read_not_set,2083,Legacy of the Dragon,lotd-maekar-selection,,Variable maekars_crown,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Variable 'maekars_crown' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,2084,COW-AGOT,cow-map-mode,,Variable highlight_cow_provinces_map,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Variable 'highlight_cow_provinces_map' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,2085,Crowns of Westeros,crowns-baldric,,Variable is_Durrandon_51,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Variable 'is_Durrandon_51' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,2086,AGOT Submod Core,core-optional-markers,,Variable Aotk_enabled,exception,Маркеры предусмотренных внешних интеграций Core сохранены.,present,1870,,jomini_effect.cpp:1161,Variable 'Aotk_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1675
read_not_set,2087,AGOT Submod Core,core-obsolete-cloak-gate,,Variable app_enabled,exception,Интеграционный блок Core сохранён; не включать отсутствующий старый шаблон плаща.,present,1868,,jomini_effect.cpp:1161,Variable 'app_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1674
read_not_set,2088,Legacy of the Dragon,lotd-baelor-marker,,Variable crown_aegon_baelor_artifact,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Variable 'crown_aegon_baelor_artifact' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,2089,AGOT Submod Core,core-optional-markers,,Variable tgc_enabled,exception,Маркеры предусмотренных внешних интеграций Core сохранены.,present,1867,,jomini_effect.cpp:1161,Variable 'tgc_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1670
read_not_set,2090,AGOT Submod Core,core-sword-recognition,,Variable blackfyre,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Variable 'blackfyre' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,2091,AGOT Submod Core,core-optional-markers,,Variable kingsguard_choice,exception,Маркеры предусмотренных внешних интеграций Core сохранены.,present,1869,,jomini_effect.cpp:1161,Variable 'kingsguard_choice' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1673
read_not_set,2092,AGOT Submod Core,core-sword-recognition,,Variable darksister,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Variable 'darksister' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,2093,AGOT Submod Core,core-optional-markers,,Variable brightboar_enabled,exception,Маркеры предусмотренных внешних интеграций Core сохранены.,present,1871,,jomini_effect.cpp:1161,Variable 'brightboar_enabled' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1669
read_not_set,2094,Crowns of Westeros,crowns-myrcella,,Variable is_baratheon_6,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Variable 'is_baratheon_6' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,2095,AGOT Submod Core,core-optional-markers,,Variable swordman_armor_artifact,exception,Маркеры предусмотренных внешних интеграций Core сохранены.,present,1865,,jomini_effect.cpp:1161,Variable 'swordman_armor_artifact' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1671
read_not_set,2096,AGOT Submod Core,core-sword-recognition,,Variable seafoam,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1161,Variable 'seafoam' is used but is never set. Setting it in an unused scripted trigger or effect does not count,absent,
read_not_set,2097,AGOT Submod Core,core-optional-markers,,Variable captains_sword,exception,Маркеры предусмотренных внешних интеграций Core сохранены.,present,1866,,jomini_effect.cpp:1161,Variable 'captains_sword' is used but is never set. Setting it in an unused scripted trigger or effect does not count,present,1672
set_not_read,2098,Legacy of the Dragon,lotd-unused-sword-markers,,Variable seafoam_artifact,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1145,Variable 'seafoam_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,absent,
set_not_read,2099,Legacy of the Dragon,lotd-unused-sword-markers,,Variable pincer_artifact,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1145,Variable 'pincer_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,absent,
set_not_read,2100,Legacy of the Dragon,lotd-unused-sword-markers,,Variable blackfyre_artifact,expected_fixed,Исправлено статически; исчезновение сообщения ещё не подтверждено запуском.,absent,,,jomini_effect.cpp:1145,Variable 'blackfyre_artifact' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,absent,
set_not_read,2101,COW-AGOT,cow-integration-marker,,Variable COWAGOT_is_loaded,exception,Сохранить публичный маркер наличия COW для совместимости.,present,1872,,jomini_effect.cpp:1145,Variable 'COWAGOT_is_loaded' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,present,1677
set_not_read,2102,Divine Intervention + AGOT compatibility,di-gui-display,,Variable DI_artifact_subtype_display,exception,Переменные читаются интерфейсом и локализацией.,present,1875,,jomini_effect.cpp:1145,Variable 'DI_artifact_subtype_display' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,present,1679
set_not_read,2103,Divine Intervention + AGOT compatibility,di-gui-display,,Variable DI_artifact_quality_display,exception,Переменные читаются интерфейсом и локализацией.,present,1874,,jomini_effect.cpp:1145,Variable 'DI_artifact_quality_display' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,present,1678
set_not_read,2104,Divine Intervention + AGOT compatibility,di-gui-display,,Variable DI_artifact_category_display,exception,Переменные читаются интерфейсом и локализацией.,present,1873,,jomini_effect.cpp:1145,Variable 'DI_artifact_category_display' is set but is never used. Note that use in localization doesn't count due to technical limitations. Use in unused scripted triggers and effects also does not count,present,1676
